sentiment,sentiment_score,tweet_text
trust,1.093,"memorial for george floyd near the spot where a minneapolis police officer pressed his knee against floyd is neck during the arrest near 38th and chicago ave. protester chanting ""i can not breathe!"" which floyd said during arrest."
trust,1.257,"trey pollard, man speaking in the mic, asks everyone to stay 6ft apart, asks this be a peaceful protest. he also said he and other community activist spoke directly to mpd chief arradondo this morning, asking them to fire all the officer involved in george floyd is arrest."
fear,1.983,"protest against police violence in so. minneapolis, following the death of #georgefloyd"
sadness,2.226,a masked man stand solemnly at a makeshift memorial for george floyd in front of the spot where he wa pinned to the ground a a minneapolis police officer knelt on his neck. floyd later died and the four officer involved have now been fired. #georgefloyd
trust,1.0390000000000001,"if you are gathering to demand for justice for #georgefloyd this evening, please wear a mask and maintain 6 foot of distance between others. the neighborhood you are gathering in is largely poci, and disproportionately impacted by covid."
trust,1.219,"actually, the cop bought dylan roof burger king after his arrest. yes, it true! confusion #icantbreathe #georgefloyd"
joy,0.439,rip george floyd prayer up
fear,1.953,#georgefloyd murdered by police by kneeling on his neck while he scream out i can not breathe.....and you want me trust police? naw fuck that
fear,2.0,"and now #georgefloyd, an unarmed african american, murdered by a white police in a broad daylight! he wa repeatedly saying ""i can not breathe"" to the officer who ha his knee on the man is neck nan let him die. #blackinamerica #racialbias #keeprecording #exposeinjustice #injustice"
fear,1.8530000000000002,for those of u keeping score #marviagray nan #derekgray were assaulted while picking up a tv .... #ahmaudaubrey wa killed while jogging .... #breonnataylor wa killed while sleeping .... #georgefloyd wa killed just because are we there yet .... #thepolicearedone
fear,1.093,"emerald snipes-garner, daughter of eric garner ha reacted to the death george floyd. her father is last word were the same a floyd is. i can not breathe #georgefloyd #justiceforgeorgefloyd #icantbreathe"
sadness,1.109,"how can i feel safe a a black man in this country right now a modern day lynching are happening right in front of our eyes? his name is #georgefloyd after watching the murder of another black man, i decided to speak from the heart..."
fear,2.403,"""am i my brother is keeper?"" gen 49 confusion asked after the 1st act of human violence in a long history. a urgent a ever. add rabbi sacks' q can i recognize god is image in someone who is not in my image? & we touch a moral crisis of our day. #georgefloyd #centralpark #amaudarbery"
fear,2.2980000000000005,we can not normalize watching black men being lynched by the state militia. do not forget that the black movement also liberated u brown folk and we owe it to them to be alongside in the fight for not just equality but justice. #blacklivesmatter
sadness,2.5540000000000003,another day another heart break. another day another outrage. black community can only do and say so much against a system that is already oppressing and killing us. we need white ally to speak up alongside us. do not be silent. do not be complacent. #blacklivesmatter
fear,1.036,my god. we are a country at war. #georgefloyd #policeterrorist
trust,0.35200000000000004,new video sent to u show the moment george floyd wa removed from his vehicle and handcuffed on 38th and chicago. video courtesy of christopher belfrey
trust,0.648,this is a massive crowd. organizer say they are moving.. heading out for a march. asking for a peaceful movement thru south #mpls streets. #georgefloyd
fear,0.636,officer fired. now they need to be charged. call da mike freeman and demand charge be filed immediately. #georgefloyd #icantbreathe #blacklivesmatter
anticipation,0.484,rip george floyd. i am so heartbroken that the same thing keep happening to my people. it is infuriating.
sadness,1.1960000000000002,- i just dont understand how many more death is it gonna take for these fuckin idiot to realize black life matter !!!
fear,2.546,"jfc. george floyd is dead- murdered in broad daylight. what did he keep saying a a cop jammed his knee into his neck? i can not breathe. covid-19 may be a global pandemic, but the real plague in america is racism. we will never be great until black life matter."
sadness,0.915,"the protest is now marching towards the minneapolis pd 3rd precinct, where protester say the officer involved in george floyd is death worked."
fear,1.625,"rip #georgefloyd this man wa murdered. the crime is in front of you. a you said, george floyd should not be dead right now. will justice be served? #icantbreathe"
joy,2.018,my heart is broken for the family & friend of george floyd mpd need to be held accountable.. enough!!!!! #blacklivesmatter
fear,2.171,he wa not even resisting... #georgefloyd what could he have said or done to warrant death by suffocation?
fear,0.962,not okay to kneel and protest injustice but okay to kneel on our neck and kill? prayer for the family of #georgefloyd
trust,2.4530000000000003,i am so fucking tired of getting on social medium and seeing another black person being murdered by the people who swear to protect all citizens. police believe they are above the law because they get away with this shit constantly. my heart hurts. black life fucking matter.
joy,0.828,the rain and storm held off so we could properly gather and march for #georgefloyd you really love to see it tbh
trust,0.477,black life matter
fear,0.906,g is for george floyd who wa murdered for trying to buy grocery #floyd #murdered
sadness,0.8440000000000001,sad sad #georgefloyd #icantbreathe #justiceforgeorgefloyd #blacklivesmatters #minneapolispolice #amycopper #centralparkkaren #amycooperisaracist
sadness,3.5620000000000003,". ha obtained additional #georgefloyd video a #mpls police initially pull him from his suv. minute later, he would be pinned, begging for air. initial medical examiner report say further investigation needed to determine an official because of death. he died at the hospital."
