Word	ErrorFrequency	CorrectFrequency	ErrorProbability
niggling	0	1	0.0
surplus	0	3	0.0
trader	0	18	0.0
unsuspecting	0	1	0.0
landmarks	0	5	0.0
gondolier	0	1	0.0
brewery	0	4	0.0
controllers	0	3	0.0
jeopardize	0	2	0.0
injuries	0	78	0.0
nirvana	0	3	0.0
josh	0	991	0.0
eschew	0	1	0.0
burglary	0	12	0.0
faced	0	100	0.0
offices	2	342	0.005813953488372093
revel	0	3	0.0
rising	0	124	0.0
overextended	0	3	0.0
orphanage	0	16	0.0
supplier	1	72	0.0136986301369863
conditioning	3	45	0.0625
abnormally	0	3	0.0
varying	0	2	0.0
unlawfully	0	3	0.0
finch	0	2	0.0
presume	0	6	0.0
votes	0	14	0.0
teal	0	5	0.0
fingerprints	0	13	0.0
bin	0	321	0.0
donating	0	31	0.0
refinery	1	6	0.14285714285714285
gibbon	0	1	0.0
curable	0	4	0.0
cavalcade	0	1	0.0
neighborhood	2	162	0.012195121951219513
sugar	5	153	0.03164556962025317
quince	0	1	0.0
cubes	1	6	0.14285714285714285
invalids	0	2	0.0
extremities	0	3	0.0
fixtures	0	34	0.0
franchisee	0	2	0.0
closure	0	1	0.0
expressionists	0	6	0.0
currency	2	263	0.007547169811320755
partnerships	0	2	0.0
illustrating	0	1	0.0
scold	0	2	0.0
plotting	0	2	0.0
sniper	0	2	0.0
impoverished	0	2	0.0
twist	0	20	0.0
directs	0	3	0.0
sugary	0	6	0.0
poses	0	2	0.0
promoter	0	8	0.0
sulfur	0	1	0.0
consist	0	101	0.0
procure	0	7	0.0
free	0	3213	0.0
bevy	0	1	0.0
fares	0	6	0.0
vandalize	0	39	0.0
prefecture	0	21	0.0
shortcoming	0	4	0.0
actives	0	15	0.0
clasping	0	1	0.0
popularize	0	1	0.0
nostalgia	1	16	0.058823529411764705
fragrances	0	3	0.0
civilization	0	19	0.0
passed	0	268	0.0
enquired	0	1	0.0
click	0	16	0.0
favorable	0	34	0.0
inducted	0	1	0.0
weal	0	1	0.0
cup	1	504	0.0019801980198019802
main	19	3609	0.005237045203969129
lipstick	1	5	0.16666666666666666
tanking	0	3	0.0
gossiped	0	1	0.0
determination	0	25	0.0
rejoin	0	3	0.0
paced	0	4	0.0
tings	0	6	0.0
curtly	0	6	0.0
medicines	2	186	0.010638297872340425
yore	0	1	0.0
currencies	0	2	0.0
horticulture	0	1	0.0
forlorn	0	1	0.0
exaggerate	0	10	0.0
whips	0	1	0.0
devotedly	0	1	0.0
renovations	1	82	0.012048192771084338
strategies	1	166	0.005988023952095809
incentive	0	21	0.0
interrupt	0	20	0.0
eta	0	6	0.0
surfboard	0	7	0.0
confusion	1	54	0.01818181818181818
magician	0	12	0.0
dubbed	0	2	0.0
canteen	0	35	0.0
stoked	0	1	0.0
blacks	0	13	0.0
suffer	2	337	0.0058997050147492625
harmonic	0	2	0.0
environmentalist	0	1	0.0
embarks	0	1	0.0
found	5	4412	0.0011319900384876612
agronomy	0	26	0.0
energizes	0	1	0.0
claps	0	1	0.0
untrustworthy	0	1	0.0
principles	0	32	0.0
toucans	0	1	0.0
respecting	0	13	0.0
smaller	4	515	0.007707129094412331
spoilt	0	3	0.0
alibi	0	2	0.0
skiff	0	2	0.0
minorities	0	1	0.0
enjoy	5	3029	0.0016479894528675016
ever	2	2545	7.852375343541421E-4
beloved	0	55	0.0
bookworm	0	1	0.0
scaffolding	0	1	0.0
snap	0	9	0.0
hand	1	1647	6.067961165048543E-4
unimpressive	0	1	0.0
fatherly	0	1	0.0
modestly	0	3	0.0
subsidizing	0	1	0.0
disgraceful	0	1	0.0
blues	0	92	0.0
hovered	0	1	0.0
coped	0	2	0.0
homeland	0	13	0.0
administrate	1	8	0.1111111111111111
invaluable	0	61	0.0
absurd	0	13	0.0
indecisive	0	3	0.0
domestics	0	5	0.0
lethal	0	1	0.0
mantelpiece	0	1	0.0
safes	0	1	0.0
assume	0	51	0.0
argument	0	38	0.0
confessing	0	1	0.0
mushrooms	1	59	0.016666666666666666
transferred	2	11	0.15384615384615385
rethink	0	16	0.0
debits	0	5	0.0
marked	5	480	0.010309278350515464
atypical	0	3	0.0
extempore	0	1	0.0
flue	0	11	0.0
revising	0	2	0.0
convey	0	19	0.0
mew	0	2	0.0
slavery	0	6	0.0
ash	0	7	0.0
promo	0	2	0.0
pause	0	9	0.0
bullet	0	28	0.0
spotlight	0	3	0.0
lace	0	4	0.0
concepts	0	30	0.0
bookcases	0	3	0.0
stowaway	0	2	0.0
clarifying	0	6	0.0
does	2	5215	3.8336208548974505E-4
ailments	0	1	0.0
settled	0	21	0.0
intestines	0	1	0.0
involves	2	50	0.038461538461538464
proprietary	0	1	0.0
recommended	8	147	0.05161290322580645
hanky	0	1	0.0
smile	5	487	0.01016260162601626
steers	0	1	0.0
leprechaun	0	2	0.0
nationally	0	3	0.0
paid	94	1360	0.06464924346629987
longed	0	2	0.0
commissioned	0	13	0.0
pulp	0	12	0.0
restoration	3	183	0.016129032258064516
concentrate	0	66	0.0
accelerating	0	1	0.0
blessedly	0	2	0.0
sockets	0	5	0.0
portable	0	14	0.0
reverse	0	18	0.0
curt	0	14	0.0
blurred	0	2	0.0
consummated	0	1	0.0
almonds	0	5	0.0
railing	0	36	0.0
attempting	0	6	0.0
dado	0	1	0.0
indefinable	0	1	0.0
sickness	1	508	0.0019646365422396855
mangos	0	4	0.0
birthed	0	2	0.0
seats	0	51	0.0
dispirited	0	2	0.0
surpassing	0	1	0.0
observers	0	6	0.0
guitarist	0	10	0.0
cascade	0	1	0.0
unattended	0	8	0.0
dummies	0	1	0.0
autos	0	2	0.0
matt	0	27	0.0
necks	0	7	0.0
faint	0	18	0.0
shirt	25	9076	0.002746950884518185
degrade	0	1	0.0
jacked	0	5	0.0
selecting	0	22	0.0
followers	0	3	0.0
promotes	1	7	0.125
dial	0	17	0.0
unimaginable	0	3	0.0
flashlights	0	12	0.0
earned	0	48	0.0
formality	0	4	0.0
pacific	1	292	0.0034129692832764505
saved	1	189	0.005263157894736842
floor	28	5750	0.004845967462789893
post	30	291	0.09345794392523364
about	38	32254	0.0011767620463272637
scanner	1	7	0.125
participated	2	64	0.030303030303030304
rolling	3	116	0.025210084033613446
preposterous	0	1	0.0
sanitation	0	3	0.0
war	0	260	0.0
annotate	0	2	0.0
aline	0	168	0.0
legislation	0	5	0.0
tango	0	14	0.0
disseminates	0	1	0.0
etiquette	0	30	0.0
evaluations	1	3	0.25
morals	0	40	0.0
blah	0	5	0.0
desolation	0	1	0.0
schoolchildren	0	1	0.0
nutritional	1	11	0.08333333333333333
disclosure	0	4	0.0
sprains	0	1	0.0
tycoons	0	4	0.0
irony	0	3	0.0
whimper	0	1	0.0
marring	0	4	0.0
mannerism	0	1	0.0
processing	1	26	0.037037037037037035
helms	0	1	0.0
oars	0	1	0.0
deduct	0	5	0.0
governed	0	3	0.0
reborn	0	1	0.0
hamburgers	4	27	0.12903225806451613
concierge	0	11	0.0
dodged	0	1	0.0
gravy	0	14	0.0
pungency	0	1	0.0
venous	0	1	0.0
surreal	0	1	0.0
beings	1	58	0.01694915254237288
figs	0	1	0.0
happened	29	1150	0.024597116200169637
touched	0	82	0.0
backhand	0	2	0.0
extract	0	18	0.0
kicking	0	9	0.0
rejuvenated	0	1	0.0
interneship	0	1	0.0
attested	0	1	0.0
upgrade	4	45	0.08163265306122448
chartering	0	2	0.0
mace	0	2	0.0
reckoned	0	1	0.0
dins	0	1	0.0
obstetric	0	3	0.0
embodies	0	2	0.0
relevant	17	1248	0.013438735177865613
exists	0	63	0.0
teamed	0	2	0.0
ameliorated	0	1	0.0
bout	0	24	0.0
cranked	0	1	0.0
pluming	0	2	0.0
bullock	0	1	0.0
competitor	1	61	0.016129032258064516
memorial	0	6	0.0
classed	0	1	0.0
refuses	0	87	0.0
dressage	0	1	0.0
sweethearts	0	4	0.0
imprison	0	3	0.0
week	6	10811	5.546824443006379E-4
apologizes	0	12	0.0
cap	1	165	0.006024096385542169
tableware	0	3	0.0
legislator	0	2	0.0
crawling	0	2	0.0
speeds	0	6	0.0
hematology	0	2	0.0
plumbing	1	37	0.02631578947368421
swollen	1	1	0.5
webmaster	0	3	0.0
railway	0	31	0.0
noted	0	44	0.0
stories	0	167	0.0
destination	0	108	0.0
diminish	0	7	0.0
punishments	0	6	0.0
bellboy	0	1	0.0
ledge	0	3	0.0
ram	0	9	0.0
plum	0	8	0.0
chauvinist	0	1	0.0
railings	0	6	0.0
chocked	0	1	0.0
unhinged	0	1	0.0
molasses	0	1	0.0
ponder	0	1	0.0
negotiates	0	2	0.0
unrecognizable	0	2	0.0
bucketing	0	1	0.0
laconic	0	2	0.0
bated	0	1	0.0
niece	2	255	0.007782101167315175
fluorescent	0	1	0.0
elite	0	13	0.0
coin	0	12	0.0
spaced	0	1	0.0
feline	0	2	0.0
overlook	0	9	0.0
lumber	0	1	0.0
bran	0	3	0.0
overcomes	0	1	0.0
mural	0	2	0.0
dialed	0	1	0.0
psychiatrist	0	19	0.0
struck	2	19	0.09523809523809523
gambling	0	8	0.0
reactions	0	15	0.0
temptation	0	10	0.0
breeds	0	3	0.0
neonate	0	1	0.0
insufficiency	0	1	0.0
campus	0	32	0.0
calculator	0	7	0.0
missions	0	21	0.0
wakes	0	63	0.0
arena	0	20	0.0
touchy	0	5	0.0
brake	0	54	0.0
bell	0	29	0.0
ceremoniously	0	1	0.0
data	2	314	0.006329113924050633
theirs	0	94	0.0
discus	0	5	0.0
dictations	0	1	0.0
tear	0	10	0.0
reread	0	1	0.0
receptionist	15	141	0.09615384615384616
preserve	2	42	0.045454545454545456
established	5	77	0.06097560975609756
barometer	0	1	0.0
rewards	0	29	0.0
religion	0	74	0.0
ceilings	1	33	0.029411764705882353
continually	0	11	0.0
hailstones	0	1	0.0
problematic	0	27	0.0
youths	0	1	0.0
swims	0	20	0.0
appreciable	1	8	0.1111111111111111
crosser	0	1	0.0
commode	0	3	0.0
brusk	0	3	0.0
discriminating	1	33	0.029411764705882353
compile	0	4	0.0
patrols	0	19	0.0
centuries	0	19	0.0
tandem	1	73	0.013513513513513514
alloy	0	2	0.0
traveled	2	326	0.006097560975609756
manage	3	1679	0.0017835909631391202
brother	27	8219	0.00327431481930633
career	150	3457	0.04158580537843083
snacks	1	108	0.009174311926605505
green	21	5173	0.004043126684636119
showman	0	1	0.0
senator	0	14	0.0
respective	0	23	0.0
bridesmaids	0	1	0.0
menaced	0	3	0.0
accurate	0	52	0.0
concrete	1	33	0.029411764705882353
banner	0	4	0.0
modes	0	1	0.0
radical	0	26	0.0
partly	0	17	0.0
prospecting	1	1	0.5
mirrored	0	2	0.0
kangaroo	0	11	0.0
tickets	3	658	0.0045385779122541605
paints	0	135	0.0
gleeful	0	1	0.0
sorcerer	0	3	0.0
watermelon	3	120	0.024390243902439025
humanity	0	23	0.0
disobeyed	0	1	0.0
earthquakes	1	15	0.0625
handrail	0	12	0.0
advocacy	0	21	0.0
livened	0	1	0.0
rotational	0	1	0.0
escalator	1	1	0.5
proceedings	0	1	0.0
cubicle	0	2	0.0
summarize	0	73	0.0
honest	1	513	0.0019455252918287938
calorie	0	1	0.0
tears	0	25	0.0
simile	0	1	0.0
sighted	0	1	0.0
indemnification	0	2	0.0
ruble	0	1	0.0
succeeded	0	42	0.0
frustration	0	20	0.0
punctual	21	267	0.07291666666666667
ceremonies	0	4	0.0
latches	0	1	0.0
firework	0	4	0.0
pickers	0	1	0.0
wasting	1	32	0.030303030303030304
staggered	0	1	0.0
aeronautics	0	3	0.0
contacted	0	65	0.0
haves	0	33	0.0
seminar	0	36	0.0
arranging	0	19	0.0
inflatable	0	1	0.0
clique	0	1	0.0
indicate	0	175	0.0
bard	0	2	0.0
fiend	0	8	0.0
plants	7	2162	0.003227293683725219
gathers	0	3	0.0
homework	8	677	0.01167883211678832
cleverest	0	7	0.0
lust	0	4	0.0
registering	0	4	0.0
prewar	0	1	0.0
grew	1	121	0.00819672131147541
supply	2	177	0.0111731843575419
conspirator	0	1	0.0
misunderstand	0	4	0.0
reeve	0	1	0.0
augment	0	1	0.0
pith	0	1	0.0
insulin	0	2	0.0
heir	0	33	0.0
worthy	0	50	0.0
wallpaper	0	10	0.0
editor	1	88	0.011235955056179775
siding	0	1	0.0
derives	0	1	0.0
outdoor	0	329	0.0
strengthened	0	1	0.0
guaranties	0	2	0.0
cashew	0	4	0.0
horizontal	0	13	0.0
bitch	0	16	0.0
twisted	0	4	0.0
fey	0	5	0.0
divine	0	13	0.0
thy	0	12	0.0
pry	0	2	0.0
preaches	0	2	0.0
stuffy	0	8	0.0
democrat	0	2	0.0
enrage	0	4	0.0
corner	6	651	0.0091324200913242
worlds	0	25	0.0
humiliation	0	8	0.0
initiate	3	11	0.21428571428571427
boom	0	7	0.0
gracefully	0	3	0.0
observing	0	46	0.0
nearest	0	84	0.0
victory	0	43	0.0
receipts	0	10	0.0
salmons	0	1	0.0
wanton	0	2	0.0
unfashionable	0	2	0.0
pauper	0	1	0.0
billionaires	0	2	0.0
optimize	1	20	0.047619047619047616
instructive	0	4	0.0
nylons	0	1	0.0
squeak	0	1	0.0
lanky	0	2	0.0
incognito	0	1	0.0
wildlife	2	79	0.024691358024691357
breadwinner	0	1	0.0
frightened	1	71	0.013888888888888888
forced	0	120	0.0
psych	0	1	0.0
clogged	2	173	0.011428571428571429
animals	14	4835	0.0028871932357187047
references	0	100	0.0
tinned	0	1	0.0
occupant	0	1	0.0
xenophobic	0	1	0.0
tote	0	1	0.0
waterfall	1	52	0.018867924528301886
fervent	0	1	0.0
vanity	0	3	0.0
gorgeous	5	238	0.0205761316872428
illegality	0	1	0.0
chip	0	44	0.0
baggy	1	451	0.0022123893805309734
overstated	0	1	0.0
hunted	1	14	0.06666666666666667
retinue	0	1	0.0
banqueting	0	1	0.0
competed	0	3	0.0
positioning	0	7	0.0
archeologist	0	1	0.0
rosary	0	2	0.0
unemployed	9	248	0.03501945525291829
engrossing	0	1	0.0
hooray	0	4	0.0
shrinkage	0	1	0.0
sigh	0	6	0.0
tissues	0	3	0.0
exploration	0	9	0.0
highs	0	2	0.0
such	2	2933	6.814310051107325E-4
enforced	0	2	0.0
educations	0	15	0.0
vaulted	0	1	0.0
amenities	0	13	0.0
decorates	0	15	0.0
handier	0	1	0.0
unruly	0	1	0.0
loft	0	5	0.0
horsing	0	1	0.0
arising	0	4	0.0
hairy	0	10	0.0
consumption	1	26	0.037037037037037035
unkind	0	12	0.0
suffixes	0	1	0.0
recruiters	2	9	0.18181818181818182
ombudsman	0	3	0.0
ones	0	370	0.0
aye	0	6	0.0
baptist	0	5	0.0
pets	0	530	0.0
explores	0	24	0.0
fairer	0	1	0.0
stiff	0	3	0.0
hats	2	263	0.007547169811320755
progression	0	2	0.0
flamboyant	0	4	0.0
naturals	0	18	0.0
subtle	0	5	0.0
evacuating	0	4	0.0
gypsies	0	1	0.0
attentiveness	0	3	0.0
tranquility	0	9	0.0
marrying	0	13	0.0
sucked	0	8	0.0
investigations	1	11	0.08333333333333333
producers	1	8	0.1111111111111111
bargain	0	49	0.0
mes	0	4	0.0
heave	1	7	0.125
impotent	0	4	0.0
rocketed	0	2	0.0
artificial	0	54	0.0
invention	0	16	0.0
sneak	0	5	0.0
top	1	3300	3.029385034837928E-4
yanked	0	1	0.0
civic	0	3	0.0
weeknights	0	1	0.0
vegan	0	3	0.0
respectability	0	2	0.0
variation	0	10	0.0
lit	0	7	0.0
radial	0	1	0.0
centrifugal	0	3	0.0
appears	1	126	0.007874015748031496
silvan	0	3	0.0
conception	0	3	0.0
rapper	0	6	0.0
recompensed	0	3	0.0
hugged	0	4	0.0
geologist	0	16	0.0
bathtub	0	14	0.0
termly	0	1	0.0
elaborated	0	5	0.0
unstable	0	45	0.0
thicket	0	3	0.0
classifies	0	1	0.0
cottages	0	16	0.0
chain	0	47	0.0
lunchtime	1	18	0.05263157894736842
conjuring	0	1	0.0
sweeties	0	1	0.0
fife	0	43	0.0
spectators	0	11	0.0
treachery	0	1	0.0
forgot	7	478	0.01443298969072165
recede	0	1	0.0
splitting	1	2	0.3333333333333333
including	7	776	0.008939974457215836
everywhere	2	193	0.010256410256410256
excepting	0	6	0.0
scurrilous	0	6	0.0
anew	0	4	0.0
protect	1	312	0.003194888178913738
enterprising	0	5	0.0
sizes	0	69	0.0
twittering	0	2	0.0
overturns	0	2	0.0
goldsmith	0	1	0.0
straightaway	0	1	0.0
bunk	0	4	0.0
trimester	0	3	0.0
quark	0	2	0.0
promise	28	508	0.05223880597014925
jewellers	0	1	0.0
predict	0	27	0.0
assigns	0	1	0.0
belongings	0	13	0.0
fox	0	32	0.0
bowels	0	1	0.0
playhouse	0	1	0.0
clarifications	0	7	0.0
accompanying	1	18	0.05263157894736842
burgled	0	5	0.0
coiffure	0	1	0.0
blasted	0	1	0.0
overload	0	2	0.0
evidences	0	35	0.0
sank	0	33	0.0
replete	0	3	0.0
supersonic	0	1	0.0
itineraries	0	1	0.0
accused	0	41	0.0
earphones	10	317	0.03058103975535168
contenders	0	1	0.0
correctly	2	100	0.0196078431372549
toking	0	4	0.0
destructed	0	1	0.0
piles	0	7	0.0
elks	0	2	0.0
price	1	2479	4.032258064516129E-4
dog	14	12609	0.0011090865879743326
peace	1	310	0.003215434083601286
puzzle	0	8	0.0
erotic	0	2	0.0
paradox	0	1	0.0
granted	0	17	0.0
citizens	2	75	0.025974025974025976
lengthy	0	3	0.0
presumed	0	1	0.0
media	20	592	0.032679738562091505
dumps	0	1	0.0
karaoke	3	65	0.04411764705882353
remuneration	0	11	0.0
storyteller	0	4	0.0
retreat	0	2	0.0
caricatures	0	1	0.0
thereafter	0	17	0.0
stark	0	111	0.0
onion	0	121	0.0
emirates	0	22	0.0
particularities	0	3	0.0
victorious	0	4	0.0
odds	0	2	0.0
borne	0	12	0.0
howler	0	1	0.0
whooshing	0	1	0.0
divisor	0	1	0.0
flatly	0	1	0.0
sewage	0	6	0.0
aquiculture	0	1	0.0
curios	0	6	0.0
participator	0	1	0.0
mogul	0	1	0.0
expelled	0	5	0.0
management	27	2333	0.011440677966101695
hazards	1	30	0.03225806451612903
unlimited	0	14	0.0
portals	0	4	0.0
gore	0	2	0.0
disembark	0	5	0.0
exceptions	0	10	0.0
irresolute	0	1	0.0
neatness	0	2	0.0
professionals	4	79	0.04819277108433735
imprint	0	6	0.0
defects	0	18	0.0
giant	0	36	0.0
enclosure	0	6	0.0
meteor	0	8	0.0
cardboard	0	32	0.0
pilgrimage	0	7	0.0
burying	0	1	0.0
pitcher	0	9	0.0
kilograms	1	14	0.06666666666666667
biasing	0	1	0.0
encrypted	0	1	0.0
chowder	0	1	0.0
extinguisher	1	1	0.5
underprivileged	0	3	0.0
sinuous	0	1	0.0
entirety	0	2	0.0
willows	0	1	0.0
refute	0	1	0.0
indigestible	0	1	0.0
liberty	1	37	0.02631578947368421
welcomes	0	11	0.0
awareness	0	51	0.0
bankruptcy	0	7	0.0
carped	0	1	0.0
positioned	0	16	0.0
schoolgirl	0	7	0.0
situations	2	363	0.005479452054794521
pleasured	0	10	0.0
seven	35	2754	0.01254930082466834
inconvenient	3	30	0.09090909090909091
distress	0	9	0.0
seasick	0	3	0.0
truant	0	1	0.0
proper	0	80	0.0
understandings	0	2	0.0
titanium	0	2	0.0
lady	0	309	0.0
appraised	0	3	0.0
fished	0	17	0.0
pushy	0	13	0.0
introverts	0	1	0.0
box	1	660	0.0015128593040847202
ravens	0	1	0.0
lightweight	0	9	0.0
headquarters	0	32	0.0
horn	0	11	0.0
upsets	0	3	0.0
overstep	0	2	0.0
stopping	3	148	0.019867549668874173
dissatisfying	0	2	0.0
noon	3	240	0.012345679012345678
unquote	0	1	0.0
chocking	0	1	0.0
dollars	140	5634	0.024246622791825424
downloads	0	3	0.0
repercussions	0	1	0.0
aspirations	0	10	0.0
handler	0	2	0.0
assassin	1	5	0.16666666666666666
fomented	0	1	0.0
lowly	0	1	0.0
practice	51	820	0.05855338691159587
bond	0	47	0.0
designing	9	221	0.0391304347826087
pomade	0	2	0.0
anaesthetized	0	1	0.0
televisions	2	37	0.05128205128205128
mule	0	3	0.0
climbed	1	43	0.022727272727272728
ajar	0	2	0.0
philosophic	0	1	0.0
delegating	0	4	0.0
always	52	13539	0.0038260613641380326
contend	0	2	0.0
downer	0	1	0.0
coincidence	0	17	0.0
pains	1	519	0.0019230769230769232
heroism	0	2	0.0
suit	1	1031	9.689922480620155E-4
enclosing	0	8	0.0
sprig	0	4	0.0
folded	0	1	0.0
premonition	0	2	0.0
upside	0	17	0.0
riffs	0	1	0.0
villages	0	84	0.0
inefficiently	0	3	0.0
discoveries	1	7	0.125
sewn	0	1	0.0
coward	0	7	0.0
sectors	1	24	0.04
brandy	0	9	0.0
helicopter	0	43	0.0
devise	0	5	0.0
romantics	0	10	0.0
butlers	0	1	0.0
flesh	0	10	0.0
rut	0	2	0.0
grandchild	1	25	0.038461538461538464
doctoral	0	25	0.0
laces	0	3	0.0
drugstore	5	52	0.08771929824561403
fleas	0	5	0.0
sickened	0	1	0.0
squarely	0	1	0.0
politicians	0	20	0.0
dire	0	8	0.0
backlog	0	1	0.0
endured	0	5	0.0
migrate	0	3	0.0
sentence	0	56	0.0
revere	0	1	0.0
currents	0	2	0.0
exaggerations	0	1	0.0
against	9	1433	0.0062413314840499305
trim	0	164	0.0
municipal	0	25	0.0
mineral	0	37	0.0
commanding	0	1	0.0
assumed	0	15	0.0
raw	1	98	0.010101010101010102
forewarned	0	1	0.0
indirectly	0	14	0.0
instead	5	1010	0.0049261083743842365
weights	0	131	0.0
invariably	0	1	0.0
handsomely	0	1	0.0
designate	2	3	0.4
east	0	131	0.0
disappointed	21	328	0.06017191977077364
adore	0	59	0.0
bring	6	4032	0.0014858841010401188
benevolent	0	3	0.0
compete	1	44	0.022222222222222223
boy	0	1093	0.0
abstract	0	40	0.0
problem	8	2789	0.002860207365033965
nicest	0	5	0.0
steered	0	1	0.0
briefs	0	2	0.0
execute	1	29	0.03333333333333333
fictions	0	1	0.0
doings	0	3	0.0
pervasive	0	2	0.0
thinker	0	3	0.0
optimistic	1	53	0.018518518518518517
faxing	0	2	0.0
dices	0	1	0.0
sitcoms	5	531	0.009328358208955223
chiropractor	0	3	0.0
overnights	0	1	0.0
hams	0	2	0.0
knot	0	2	0.0
disillusioned	0	1	0.0
minima	0	1	0.0
subtraction	0	1	0.0
inadmissible	0	1	0.0
mounted	0	7	0.0
superman	0	10	0.0
greed	0	8	0.0
copyrighted	0	1	0.0
grad	0	10	0.0
infuse	0	3	0.0
immigrants	1	7	0.125
advisability	0	1	0.0
herald	0	8	0.0
facades	0	1	0.0
practised	0	11	0.0
harmless	0	8	0.0
scams	0	1	0.0
bloomers	0	1	0.0
rods	0	1	0.0
economy	2	241	0.00823045267489712
crushing	0	5	0.0
restroom	1	8	0.1111111111111111
affording	0	5	0.0
dram	0	3	0.0
flashed	0	1	0.0
quarterly	0	16	0.0
intimidated	0	6	0.0
populate	0	3	0.0
madam	2	803	0.002484472049689441
spat	0	1	0.0
fined	0	8	0.0
start	8	3964	0.002014098690835851
lifetimes	0	4	0.0
formulation	0	1	0.0
anticipated	0	4	0.0
inspected	0	2	0.0
marriages	0	15	0.0
raining	25	479	0.0496031746031746
sigma	0	7	0.0
environmentalists	0	1	0.0
cheerful	0	59	0.0
onward	0	3	0.0
majorities	0	2	0.0
hisses	0	3	0.0
proportions	0	4	0.0
humanistic	0	2	0.0
practiced	1	61	0.016129032258064516
income	1	722	0.0013831258644536654
pinched	0	1	0.0
demands	1	70	0.014084507042253521
forms	1	122	0.008130081300813009
merchandising	0	5	0.0
cultivating	0	2	0.0
thread	0	9	0.0
asses	0	7	0.0
inscribed	0	2	0.0
weaker	0	14	0.0
risky	0	22	0.0
townhouse	0	2	0.0
liners	0	2	0.0
fictitious	1	3	0.25
friend	32	9594	0.0033243299397465197
saddening	0	1	0.0
girder	0	1	0.0
swears	0	4	0.0
sound	2	837	0.0023837902264600714
disgruntled	0	1	0.0
remunerated	0	3	0.0
soaked	1	237	0.004201680672268907
gentlemanly	0	2	0.0
chambermaids	0	1	0.0
overbook	0	2	0.0
prints	0	20	0.0
employment	1	206	0.004830917874396135
solids	0	2	0.0
specification	0	21	0.0
transient	0	1	0.0
elephants	5	279	0.017605633802816902
wastebasket	0	1	0.0
haddock	0	2	0.0
bigmouth	0	1	0.0
signature	0	28	0.0
awash	0	1	0.0
refundable	0	2	0.0
subjection	0	1	0.0
studious	0	17	0.0
applaud	0	3	0.0
lanes	0	3	0.0
fag	0	1	0.0
presenter	0	7	0.0
predestined	0	1	0.0
crepe	0	2	0.0
deepen	0	6	0.0
archive	0	10	0.0
cincture	0	1	0.0
refutes	0	10	0.0
stays	1	75	0.013157894736842105
unwashed	0	1	0.0
carets	0	1	0.0
inoffensive	0	1	0.0
grieves	0	1	0.0
teach	16	1194	0.013223140495867768
trinity	0	4	0.0
warmhearted	0	2	0.0
imagination	0	33	0.0
cowardice	0	1	0.0
pathogens	0	1	0.0
opted	0	1	0.0
throats	0	11	0.0
breathless	0	2	0.0
condescending	0	1	0.0
wholesales	0	2	0.0
stammer	0	1	0.0
degraded	0	1	0.0
apiece	0	1	0.0
ads	1	99	0.01
glasses	2	648	0.003076923076923077
knowing	2	179	0.011049723756906077
tackles	0	2	0.0
commons	0	4	0.0
genius	1	50	0.0196078431372549
scam	0	3	0.0
alphabet	0	10	0.0
whirlwind	0	3	0.0
reputedly	0	1	0.0
terrarium	0	1	0.0
illicitly	0	1	0.0
underwent	0	6	0.0
mien	0	1	0.0
married	75	5116	0.014448083220959352
caribou	0	2	0.0
posthumous	0	2	0.0
watered	0	12	0.0
thus	0	217	0.0
wasp	0	1	0.0
cancers	0	1	0.0
travelers	0	7	0.0
begrudging	0	1	0.0
veteran	0	7	0.0
competences	0	17	0.0
sunbathing	0	25	0.0
experimenting	0	1	0.0
workshop	1	64	0.015384615384615385
newton	0	8	0.0
molehill	0	1	0.0
derive	0	2	0.0
conduced	0	5	0.0
unity	0	7	0.0
introduces	0	9	0.0
combines	1	29	0.03333333333333333
kinds	2	865	0.002306805074971165
managing	3	315	0.009433962264150943
tunes	0	4	0.0
despair	0	10	0.0
promotion	1	509	0.00196078431372549
tragically	0	2	0.0
inclose	0	2	0.0
afflicted	0	2	0.0
peerless	0	1	0.0
bench	0	71	0.0
act	0	492	0.0
pesticide	0	3	0.0
heavy	3	307	0.00967741935483871
witnesses	0	21	0.0
gasped	0	1	0.0
endearment	0	1	0.0
crumpled	0	1	0.0
spend	8	2228	0.0035778175313059034
ably	0	1	0.0
pantry	0	4	0.0
remodeled	3	204	0.014492753623188406
van	0	51	0.0
farces	0	1	0.0
wander	0	18	0.0
looser	0	3	0.0
grammatical	1	8	0.1111111111111111
bleeder	0	1	0.0
fiords	0	3	0.0
grandpas	0	1	0.0
cocky	0	2	0.0
repeats	0	3	0.0
defy	0	2	0.0
beards	0	4	0.0
describing	1	37	0.02631578947368421
whets	0	1	0.0
empties	0	1	0.0
effortlessly	0	2	0.0
midday	1	40	0.024390243902439025
squeezed	0	13	0.0
shovel	0	1	0.0
template	0	1	0.0
flocks	0	7	0.0
inn	0	19	0.0
country	37	2904	0.012580754845290717
romanticism	0	1	0.0
gracious	0	4	0.0
gossip	7	718	0.009655172413793104
exhibit	0	35	0.0
pranks	0	1	0.0
sends	0	26	0.0
congenital	0	2	0.0
geographically	0	1	0.0
behind	3	478	0.006237006237006237
rapidity	0	1	0.0
balustrades	0	1	0.0
elements	0	58	0.0
wandered	0	3	0.0
contracted	0	18	0.0
inedible	0	4	0.0
frond	0	6	0.0
correspondent	0	3	0.0
vividly	0	4	0.0
rescues	0	5	0.0
poise	0	1	0.0
grill	0	51	0.0
