Correction	ErrorFrequency	Errors
instrument	9	[intrument, intrument, instument, intrument, instrumets, intrument, intruments, intrument, strument's]
offer	3	[ofer, ofer, ofer, ofer]
whipped	1	[whiped]
paradise	1	[paradisiac]
remade	1	[remaked]
amazon	5	[amazonia, amazonia, amazonas, amazonas, amazonas]
looked	1	[look]
fought	3	[fougth, fighted, faught]
advisor	1	[adivisor]
scientific	4	[cientific, cientific, cientific, scientfic, cientific]
preoccupation	2	[preocupation, preocuppation]
advance	1	[avance]
forbidden	3	[forbbiden, forbiden, forbbiden]
thirteen	64	[thisteen, thiteen, thirteem, thirtteen, threeteen, thirten, thírtieen, thrirteen, thirtyn, trirteen, thirtten, thírteen, thírteen, tirteen, thriteen, trirteen, thírteen, thrirteen, thrirteen, trirteen, thirteem, trirteen, thirtenn, therteen, thyrteen, trirteen, thirtee, therteen, therteen, thriteen, trirteen, thriteen, trirteen, thirtten, thisteen, thireen, thirtenn, thirtheen, trirteen, thisteen, trirteen, thiteen, thisteen, tirtheen, thrirteen, therteen, thirtenn, thrirteen, thriteen, tharteen, thieteen, therteen, trirteen, trirteen, theirteen, trirteen, trirteen, thyrteen, thírteen, thirteem, trirteen, thirten, thieteen, thriteen]
sugar	5	[suggar, suggar, suggar, suggar, suggar]
practiced	1	[praticed]
feeds	1	[fedds]
discussion	1	[discusion]
appear	1	[apper]
writings	1	[writtings]
understand	34	[undestand, underestand, undestand, anderstand, unsderstand, undertand, underthand, understend, undertanding, understend, undertand, hundertand, undertand, understandig, undertand, undersant, undestand, understad, undersatand, undestand, undertand, undertand, undestand, understend, understant, understande, undertand, undestand, understend, undestand, uderstand, undestand, undertand, understend]
clinic	2	[clinc, clinica]
maintain	11	[mantain, mantain, maitain, mantain, mantain, maitain, mantain, mantain, mantain, mantain, mantain]
conducted	1	[conduced]
phenomenons	1	[fenomenous, fenomenous]
its	3	[it's, it, it's]
unhappiness	1	[unhapyness]
production	4	[prodution, prodoction, producion, produticion]
teachers	4	[teachears, theacher, teachears, teatchers]
practices	2	[pratices, pratices]
exactly	4	[exactaly, exacty, exactally, exactaly]
although	14	[althought, althought, althout, althought, althoug, altough, altough, althoug, altought, althought, althoug, althought, althought, altought]
valuation	1	[valuatin]
grandfathers	1	[grandfothers]
practicing	4	[praticing, practcing, praticing, practcing]
drink	12	[dring, dirnk, dink, drinw, dinking, druk, drinck, driks, driks, drynk, drinks, dink]
crocks	1	[crocs]
movements	4	[moviments, moviments, moviments, moviments, moviments]
throat	20	[trhoat, throath, trouth, trhoat, troat, througt, troath, throath, troath, thorat, throut, trhoat, troat, throot, throut, troath, throut, thoat, troat, throut]
worldwide	3	[worldwidw, worldwilde, wordwide]
tattoo	20	[tatto, tatoo''s, tathoo, tatto, tatto, tatto, tatoo, tatto, tatoo, tatoo, tatto, tatoo, tatto, tatto, tatoo, tatoos, tatto, tatto, tatto, tatoo]
secondly	10	[secoundly, secundly, secondaly, sencondly, sencondly, sencondly, seconly, secound, secontly, sencond]
terribly	2	[terribley, terryble]
laugh	4	[laught, laught, laungh, laught]
goodbye	138	[goodbay, goodbay, godbye, goodbyee, godbye, goodbey, goobye, good bye, good bye, good bye, goody bye, good bye, good bye, good bye, godbye, goobye, googbye, good by, good bay, good bye, good bye, goodbaye, googbye, good bye, good bye, good bye, goodbay, goodby, good by, good bye, good bye, good by, good bye, goodby, good bye, good bye, goodbaye, bye- bye, good bie, good'bay, good bye, good bye, good-bye., good by, good bye, good bye, good bye, good bye, goodbay, good by, goodby, goodbey, good bye, good bye, good bye, goodby, good bye, godbye, goodybye, goodbay, good bye, goodby, good by, good bye, goodybye, good bye, good bye, goodbay, goodby, good by, goodby, goddbye, good bye, goodbay, good bye, goodbay, good bye, good by, goodbay, good bye, goodby, goodbey, goodbeye, goodby, good bay, good by, goodbey, goodbey, godbye, good by, good by, goodbey, goodby, good bye, goodby, good bye, good bay, good by, goog bye, good bye, goodbay, googbye, goodbay, good bye, good bye, good bye, good bye, godbye, good by, godbye, good bye, good bye, good bye, goodbay, bood bye, good bye, good-by, good bye, good bye, good bye, gooldbye, good bye, good bye, good by, good bye, goodbey, good by, good bye, good bye, good bye, good bye, good bye, googbye, goodby, goddy bie, good by, godd bye, goodby, [[godbye, godbye, goodbay]
suggest	11	[sugest, sugest, sugest, sugges, sugest, sugest, sugestion, sugest, sujere, sugestions, sugest]
discussing	1	[discusseing]
soup	8	[soulp, soupt, soap, soul, soupe, soupe, soupp, suip]
teams	7	[teamses, times, teans, times, teans, teans, teans, teans, teans]
system	20	[sistem, sistem, systen, systen, systen, sistem, sistem, sistem, sistem, sistem, sistem, sistem, sistem, sytem, sistem, sistem, sisteme, systen, sistem, systen, sistem]
thirty	317	[thrty, thitry, thrirty, trirth, thirthy, thisrty, thiry, thrity, torty, thrity, thyrty, thyrty, thrity, thrity, thity, tirty, tirty, tirthy, thírty, thirsty, thity, thite, thrirty, thiry, thurty, thity, therty, thrity, therety, thyrty, third, third, thrity, trirty, thyrty, thrirty, thírty, trirty, tirty, thírty, tirty, thrirty, trirty, thrity, thirthy, tirty, thrity, thirth, thirthy, thírty, third, threnty, therty, tihrty, threrty, thrity, thrity, thirthy, tirthy, thrity, [[thrity, thrirty, thrity, thirth, thirth, thrity, trirty, thrity, thity, thyrty, thiry, tirty, thrirty, tirty, thitty, thity, thírty, thirdy, thirny, thrirty, thity, trithy, threrty, trirty pens, thirdy, trirty, thyrty, thirth, thirth, thirdy, therty, thirtee, thirt, thirdy, thirdy, thyrty, thearty, thirthy, trirty, trirty, thyrty, therty, tirthy, tirthy, thyrty, thirthee, thity, thity, thery, trirty, thity, therty, therty, therty, thirth, thirthy, therty, thiry, thyrty, trirdy, thirth, thity, threety, thir, thir, thity, tharty, tirty, thrity, trirty, trhity, tirthy, tirthy, trirty, tirty, thirdy, trirtyn, tirthy, thrirty, thrity, tirthy, tirthy, threety, tirthy, tirthy, thirth, thrity, thrity, tirthy, thirdy, thrity, tirty, tirty, trirty, thrity, thirt, thirthy, thirtr, thrity, trirty, thrity, thintee, trirty, thirdy, thety, trirty, therty, thrity, thrity, thorty, tirty, tirty, tirty, tyrty, thyrte, thyrty, thrty, threerty, thirthy, thirt, terthy, thrity, thirthy, thirth, thrty, thity, trity, tirthy, tirty, thirt, tirty, trirty, thrity, tirty, trirty, tirty, thity, trhirty, thyrty, tirthy, thrity, trirty, trithy, tirthy, tirthy, thrirty, thrirty, tirthy, thirthy, thurty, tirty, trirty, thrity, tirthy, tirthy, thirsty, thurty, trirty, thirthy, trirty, tirty, therty, trirty, thírty, tirty, thrity, thrity, thrity, thrity, thyrty, thrity, tirty, thity, therty, theerty, thorty, thyrty, thirthy, thrty, thrty, tirty, thity, thirties, tirthy, trirty, thirt, thirdy, thity, thírty, tirthy, tharty, tharty, threty, thirny, trirty, therty, tirthy, trirty, twirty, twirty, tirty, tirty, thitry, trirty, tirthy, thrirty, thrirty, thirthy, thirth, tirty, tirty, threety, thyrty, thirthy, therty, thrirty, trirty, tirthy, thrity, thirth, therty, thrity, thyrty, thirthy, thirthy, trirty, threety, tirthy, thirdy, thrity, tryrty, thrty, thity, thety, trhity, thrirty, threety, thyrty, thrity, thrity, tirty, trirty, twirty, thrity, thity, trirty, thírty, thirth, tirty, thrirty, thirthy, thrity, tirty, tirthy, thirthy, thiry, thiry, thirthy, tirty, thrifty, thirthy, trirty, thity, trirty, thisty, thrty, tirthy, thirth, thirsty, tirthy, trirty, trirty, thirdy, thirth, thirdy, trirty, thitrty, thrirty, thourty, thisty, trity, thirdy, thirth, thrirty, thirdy, thirdy, thirdy, thrty, thrity, therty, thity, thrinty]
terrible	5	[terible, terible, terrivel, terriable, terrivible]
innocence	1	[innocense]
documentary	1	[documentarie]
crickets	1	[crikets]
boxing	3	[boxe, boxe, boxe, boxe]
advocate	1	[advogada]
indicates	1	[indicate]
cheap	16	[chipe, chipe, chep, cheep, chip, cheaps, chap, cheaps, sheap, sheap, sheap, cheep, cheaps, chep, cheaps, sheap, cheape]
grandparents	2	[grandparentes, granparents]
eliminate	1	[[[elliminate, elliminate]
deadline	1	[dead line]
buddy	5	[body, budy, body, budy, buddie]
tournament	1	[tournamente, tournamente]
rug	1	[rud]
lies	1	[lyes]
minimum	29	[minumum, mininum, minimun, minimun, minime, mininum, minimun, minumun, minimun, minimun, minumum, minimun, minimun, minimun, minimun, minimun, minimun, minimun, minimun, manimum, minimun, minumum, mininum, mimimum, minumum, minimun, minimium, minimun, mininum]
advise	1	[advice]
expensive	43	[expensives, expesinve, expensives, expansive, expencive, expensives, expansive, expansives, expecive, expansive, expansive, epensive, expensiver, expensives, expensible, expansive, expansive, expesinve, expesive, expencive, espencive, expansive, expansive, expensives, expansive, exensive, expansive, expansive, expansive, expansive, expenssive, expensives, exppensive, expessive, expansive, expencive, expansive, expensives, expensives, expensives, espencive, expansive, expesive, expansive]
platforms	2	[plataforms, plataforms]
run	3	[rum, rune, running]
laundry	74	[landry, laudry, laudry, laundrily, laudry, laudry, laudry, loundry, loundry, laudry, laudry, loundry, laudry, loundry, loundry, laundring, laudry, laudry, landery, laudry, loundry, laudry, laudry, laudry, laurdry, loundry, loundry, laudry, laudry, laudry, loundry, landry, laudry, landry, loundry, laudry, laudry, loundry, landry, laudry, loundry, landry, laudry, loundred, loundry, laudry, laudry, landries, laudry, laudry, laundy, loundry, loundry, laudry, loundry, laudry, laudry, laudry, laudry, laudry, laundray, landry, landry, laudry, loundry, laudry, laudry, laudry, lanudry, loundry, loundry, laundy, loundry, laudrey, laudry]
graduation	4	[grduation, graduacion, graduattion, gratuated]
sore	2	[sure, sare]
life	9	[live, lyfe, live, lives, live, lifes, lifes, live, live]
significant	3	[significat, significative, significants]
graffiti	1	[grafit]
graduate	8	[gratuate, graduete, graduade, gratuated, gratuate, garduate, gratuate, gratuate]
worked	3	[worcked, work, worket]
sensitive	1	[snsitive]
candidates	6	[cadidates, canditates, canditates, canditates, canditates, canditates]
consulting	2	[consultanting, consultin]
teacher's	1	[teatcher's]
builds	1	[buils]
documents	2	[documentes, doccuments]
trust	1	[thurt]
snowy	2	[snow, snowly]
instructor's	1	[instruction, instruction]
graduating	5	[gratuating, graduationing, graduantion, gradute, gratuating]
medium	3	[mediun, midium, mediun]
snows	1	[snowy]
works	5	[work's, work's, work's, woks, workes]
assignment	2	[assingnment, assigment]
remain	1	[remaine]
congratulate	2	[congratulat, congrat]
world	16	[word, word, wourld, word, word, wold, word, wold, worl, word, word, word, worldf, word, word, word, word, word]
elementary	15	[elemetary, elemetary, elemetary, elemetary, elementar, elementar, elemetary, elementery, elemantery, elemetary, elementar, elementay, elementaru, elemetary, elemetary]
baggage	6	[bagages, bagage, bagages, bagage, baggages, baggages, bagage]
become	2	[became, becam]
emergency	1	[emergecy]
scientist	3	[scientits, cientist, cientist]
flues	3	[flus, flus, flus]
recreation	1	[recreaton]
descriptions	2	[descripitiones, discriptions]
must	7	[much, much, mut, most, mut, most, most, most, mus]
physiotherapy	4	[fisioterapy, fisioterapy, physiotheray, phisiotherapy]
necessarily	1	[necessarilly]
consorts	1	[consort's]
specialties	1	[especialites]
friends	78	[frinds, frinds, frinds, fryends, freinds, frinds, frinds, frinds, firends, freends, firends, frends, frienders, frieds, frieds, frineds, frends, friendas, frinds, frieds, frends, frinds, frieds, frends, frends, frinds, friend's, frands, frend's, friendes, frinds, frinds, frriends, frinds, friens, frinds, frindes, friens, freinds, frinds, frinds, firends, frends, frinds, friendes, freinds, frinds, freinds, frends, frieds, freends, fryeds, friendys, fiends, friens, frends, frinds, frinds, frinds, frinds, frends, frieds, frends, freinds, frinds, fryends, frinds, frieds, frinds, frinds, freends, frinds, frineds, friens, friedns, frinds, frends, frends, frindy, friendes]
curious	2	[curios, courious]
immunology	1	[imunology]
practical	17	[pratical, pratical, pratical, pratical, pratical, pratical, pratical, pratic, pratical, pratical, pratical, partical, pratical, pratical, pratical, pratice, pratical, pratical]
considering	1	[considere]
care	4	[carry, car, car, are]
grandson	1	[grandsun, grandsun]
sachet	1	[sache]
demand	1	[damand]
agreed	1	[agreeded]
freaky	1	[freake]
derogatory	1	[degoratory]
saved	1	[solved]
tourism	7	[turism, turism, turism, turism, tourisn, turism, turism, turism]
docks	1	[doks]
collaborate	2	[colaborate, colaborate]
rumor	1	[rummor]
upgrade	4	[upgrad, up graeed, aprimorate, [[upgage]
lightning	1	[ligtning]
tourist	7	[turistic, touristics, turistic, turist, turist, turistic, turist]
desirable	2	[disirable, desireble]
cash	2	[cahs, chash]
unlikely	1	[ulikely]
teacher	136	[theacher, theacher, theacher, theacher, techer, theacher, theacher, teather, theacher, teather, tacher, teatcher, teatcher, teatcher, teatcher, theacher, teatcher, theather, teacer, teatcher, teather, techer, tehacher, theacher, tehacher, theacher, teatcher, teatcher, theacher, teatcher, teatcher, theacher, teatcher, teacher's, teacher's, tescher, theacher, techer, tacher, theather, theacher, theacher, teatcher, teatcher, theacher, teather, teatcher, theacher, teatcher, teather, teatcher, teatcher, teachear, theacher, teather, teachear, theacher, teach, theacher, teather, teachear, teatcher, teachear, teatcher, theacher, teachear, teachear, theacher, teatcher, thetcher, techer, theacher, theacher, tachear, teatcher, theacher, teatcher, teatcher, teather, theacher, teachear, theather, teachear, teatcher, teather, teatcher, teatcher, techear, theacher, teathers, teather, teather, theacher, teatcher, theacher, teather, teather, teatcher, teatcher, techear, tacher, theacher, ticher, theacher, theacher, teather, teather, teachar, techer, theacher, teachear, techear, teache, theacher, theacher, theacher, theacher, theacher, theather, theacher, tacher, theather, teatcher, theacher, teatcher, theacher, teatcher, teatcher, theacher, teatcher, teach, theacher, teacheer, teacheer, theacher, teatcher, theacher, techer, theacher, teachear, teather, teather, theacher, tacher, teather]
battles	1	[batles]
teaches	3	[teachs, teatcher, teachs]
early	2	[oly, yealy]
attempt	1	[attemp]
archaeological	1	[archeaological]
walking	2	[wolking, walkin]
cheapest	2	[cheaps, cheapiest]
liar	1	[lier]
swimming	154	[suwimming, swiming, swiming, swinning, swiming, swiming, swinming, swiming, swiminm, swimmig, swiming, swiming, swimmimg, suimmings, swiming, swin, swmming, swiming, swmining, suwimming, simming, swiming, swimning, swiming, swiming, swiming, swimmng, swiming, swiming, swinning, suwimming, swiming, swiming, swining, swiming, swmming, swin, swinning, swimm, swiming, swiminig, swiming, swimmming, swmming, swimmint, swiming, swinming, swimmg, swiming, swim, swiming, swinnig, swiming, swiming, swiming, suimming, siwimming, swing, swimmming, suwimming, swiming, swiming, swiming, swmming, simmining, swinming, suimming, swemming, swiming, swiming, swiming, swin, swemming, swiming, swaw, swiming, swimm, swiming, swiming, swimin, swmming, swimmin g, swimmin, swiming, swiming, swimmig, swimmig, swiming, swiming, swinning, swinning, swiming, swmming, swiming, swimiing, swiming, swiming, swiming, swiming, swiming, swwiming, swiming, swiming, swiming, swmming, swiming, swmming, swiming, smimming, swmming, swim, swunning, swmming, swiming, swiming, swimmig, siwmming, swiming, swiming, swimning, simming, swimning, swimmining, wimming, swimm, swiming, swiming, swin, swiming, swimmig, swiming, swiming, swimn, swiming, swiming, swimmimg, swiming, swiming, swiming, swiming, swmming, swinnig, swiming, swiming, swiming, swinning, swiming, swinning, swimning, swmming, swiming, swiming, swmming, swiming, swiming, swimiming, swinning, swiming, swinning, swimining, swinning, swiminig]
