Correction	ErrorFrequency	Errors
frequency	2	[frecuency, frequence]
husband	24	[haspen, housband, hudsband, housband, housband, housband, husban, housband, housband, huband, husban, husban, housband, housband, housband, husand, hosband, hosband, husbend, hasbend, hasbend, husban, husban, husban, hasband, husban, housband, husbad, housband]
recommend	20	[recomend, recomend, recomend, recomend, recomend, recomend, recomend, recomend, recomiend, recomend, recomend, recomend, recomend, recomend, recomend, recomend, reccomment, recomendered, recomend, recomend, recomend, i would [[recomend]
island	1	[aislan, aisland]
stole	2	[robberied, stolen]
statistics	2	[estadistics, stadistics]
analytic	1	[analythic]
sister	8	[sisiter, sisther, sisther, ssister, sixter, sisten, syster, syster, siser]
laughing	1	[[[laughting]
met	3	[meet, meet, meet]
pronunciation	3	[pronounciation, pronuntiation, pronuntiation]
knocked	7	[[[knockd, knoked, knocke, knocekd, knoked, knoecked, knoked]
hands	3	[heand, heands, heands]
attractive	1	[atractive]
ice	1	[icee]
generally	2	[generaly, generaly]
swim	29	[swin, swuim, swin, swin, swin, swin, swimg, swin, swin, suwim, swimm, swimmig, swimm, swin, swimm, swimm, swiming, swin, swin, swimg, swimm, swin, swimm, swin, swimm, swining, swin, swimm, swin, swin]
beige	4	[biege, bege, baige, beiges]
lounge	1	[longe]
men	2	[mi, mes]
trip	1	[tripp]
paintings	1	[paitins]
phoenix	2	[phenix, phonex]
restaurants	6	[restaurats, restaurans, restaurats, restaurand, restaurats, resturants]
pianist	1	[pianistic]
all	4	['ll, oll, al, al]
disciplined	1	[disciplinated]
reorganize	1	[reorganice]
picturesque	2	[psiquiatrics, pinturesque]
requirement	2	[requeriment, requeriments]
makes	1	[maket]
ahead	2	[ahed, ahed]
at	25	[al, al, al, al, ta, al, al, al, al, al, alt, al, al, ay, al, ata, al, in, al, al, al, al, al, al, ata, al, al, un, al]
as	1	[ase]
capitalist	1	[capturist]
game	2	[gamke, gam]
escalator	1	[escaletor]
discriminate	1	[discriminat]
reckon	1	[reckond]
color	1	[coolor]
emotional	1	[emocional]
tattoos	3	[tattos, tatoos, tattoes]
am	3	[a, m, m, m]
an	7	[n, and, and, and, and, and, and]
meeting	5	[metting, metting, meeating, metting, meetin]
cooperative	1	[corporative]
proposals	1	[propousals]
forget	5	[forges, forguet, fotget, foget, fogert]
fabulous	1	[faboluos]
basketball	40	[basquetball, basquetball, basquetbol, basketaball, bascketball, basquetball, baketball, basketall, basqutball, basketbol, basketboll, basquetbool, basquetbool, basteball, basquetball, basqetball, basketbal, basquetball, basquetball, baketball, basketbool, basquetball, basquetball, basquetboll, basquetball, basquetball, basquet ball, basquetboll, basketboll, basketboll, basketbal, basquetboll, bascketball, basquet ball, baskeball, basquet ball, baskteball, baskteball, basquetball, basquetboll, basquestball, basketbooll, basquetbool, basquetball, basquetball, basketbool, basquetball, bascatbol]
refinery	1	[refinary, refinary]
nobody	2	[no body, nobady]
employment	1	[employement]
enclosed	1	[enlclose]
no	3	[n'°, num, n'°]
street	9	[steet, stree, streer, stree, strett, streeet, strett, steet, steet]
rights	1	[rigths, rigths]
depressing	1	[deppresing]
luggage	2	[loggage, luggages]
door	1	[dor]
of	11	[o, fo, f, od, fo, od, off, iof, od, fot, os]
villa	1	[viilla]
button	4	[buttom, botton, botton, botton, botton]
ticket	9	[ticke, ticke, tickey, tiket, ticke, tiket, tiket, ticken, ticken, tiket, tiket, tiket, tiket]
confirmation	2	[confirmacion, confirmacion, confrmation]
on	4	[en, en, un, an]
pleasant	2	[peasent, pleasent]
alright	1	[allright]
activities	9	[activites, activites, activites, activitys, activitis, activitis, actividitys, activites, activites]
commercial	7	[comercial, comercial, comercial, comercial, comercial, comercial, comercial, comercial]
that's	30	[thats, thats, thats, thats, thats, thas, thats, thats, thas, thats, thats, thad's, thats, thats, tha's, thats, that''s, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, that''s, that', thats, thats]
move	1	[movie]
oh	2	[ohh, ohh]
earrings	6	[earings, earings, earings, erings, errings, earings, earings]
wonderful	10	[wanderful, wondeful, wonderfull, wonderfull, wanderfoul, wounderful, wonderfull, wontherfull, wanderful, wonderfull]
animals	1	[animales]
ladies	2	[ladyes, ladys]
maybe	7	[may be, may be, meaby, mybe, may be, maibye, myabi]
or	12	[o, ore, o, o, oir, o, o, o, o, o, our, o]
convinced	1	[convided]
questions	5	[cuestions, cuestions, cuestions, cuestion, cuestions]
sunscreen	3	[sunscreem, sunscream, suncreen]
hobbies	4	[hobbis, jobys, hobbys, jobbies]
bedrooms	4	[badrooms, bethrroms, badrooms, bedhrooms]
reality	1	[reallity]
monthly	4	[montly, montly, montly, montly, montly]
powerful	1	[powerfu]
lizards	1	[lizardars]
attending	1	[atending]
committee	1	[committe]
thinking	1	[thinkig]
committed	3	[commited, commited, comited]
month	10	[mounth, mont, mont, mont, moth, mounth, mounth, mounth, mounth, moth, mounth, mounth]
frogs	1	[froggs]
small	6	[smoll, smoll, smoll, smoll, smoll, smai, smalll]
fashion	1	[fahsion]
development	3	[developend, develope, develment]
eleven	1	[eleve]
surround	1	[sorround]
chicken	38	[chickend, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, ckicken, ckicken, chiken, chiken, chiken, chiken, chiken, chiquen, chiken, chiken, chiken, chiken, chikend, chiken, chiken, chiken, chincken, chiken, chiken, chcken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken]
patients	2	[pacients, patient's]
flights	1	[fligth]
exhilarating	1	[exhilirating]
me	9	[mi, my, my, mi, mee, mee, mi, mi, my]
situation	1	[sitution]
fluently	2	[fluenty, fluenty]
immune	9	[inmune, inmune, inmune, inmune, inmune, inmune, inmune, inmune, inmune, inmune]
enjoying	2	[enyoing, ejoying]
requesting	1	[requisting]
absolutely	6	[absolutly, absolutelly, abolutely, absolutly, absolutly, absolutly]
subsequent	1	[subsecuent]
dollars	27	[dolars, dolars, dlls, dollrs, dollrs, dollrs, dollrs, dollrs, dollrs, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dolars, dolars, dolars, dlls, dlls, dlls, dolars, dorlars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolars, dollares, dollares, dollares, dolars, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dollers, dlls, dolares, dolares, dolares, dolares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dlls, dls, dls, dls, dls, dls, dls, dlls, dolars, dolars, dolars, dolars, dolars, dollas, dolars, dlls, dlls, dlls, dlls, dls, dls, dollas]
developments	1	[developmente]
true	1	[tru]
hector	1	[héctor]
delicious	24	[deliciuos, deliciuos, delisious, delicius, delicius, delicius, delicous, delicius, delicius, delicios, delicios, delicius, delicius, delicios, deliciuos, delicius, delicius, delicius, delicius, deliciuos, delicius, delicios, delicios, delicius, deliciuos]
expressive	1	[expresive]
my	114	[mys, mi, mi, mi, y, may, mi, muy, mi, mi, may, mi, mi, mi, mi, muy, mi, mi, mi, mi, my's, my's, mi, may, mi, mi, mi, mi, m'i, mi, mi, mi, mu, mi, may, mi, mi, mi, mu, muy, m, mi, mi, mi, mh, mi, mi, mi, myn, may, mi, mu, mi, mi, mi, mi, mi, mi, ni, mi, mi, mi, mi, may, mi, mi, ny, muy, mi, mi, mi, m, mi, mi, ar my, may, may, mi, mi, mi, may, mi, mi, mi, mi, mi, may, mys, mys, mi, hmy, mi, muy, mi, mi, may, mi, mu, mi, mi, mi, may, ny, mi, m, mi, mi, imy, may, mi, mi, mi, may, mi, mi, mi, mi, mi, mi, mi, mi, mi, mi, mi, mi, may, mi, muy, mi, me]
extension	1	[extention]
reaffirm	1	[reafirm]
teaching	1	[tichen]
additional	3	[aditional, aditional, aditional, aditional]
players	2	[pleyers, pleyers, playes]
account	4	[acconunt, acount, acount, acount]
necklaces	3	[necklases, necklaes, necklases]
volley	1	[boley]
described	2	[discribe, discribed]
realize	1	[realiza]
technology	6	[tecnology, tecnology, tecnology, tecnology, tecnology, tecnology]
last	4	[lasr, las, lasth, las]
sometimes	23	[sametimes, someetimes, somtimes, some times, somtiemes, sometime, somentimes, some time, some times, somtimes, some tiemes, somethimes, sommetimes, sommetimes, sametimes, sametimes, somet times, someti- mes, some times, some times, somtimes, somatimes, some times, somentimes, some times]
spelt	2	[speall, spell]
being	3	[beeing, beeing, beeing]
cousin	2	[cosign, cousing]
actually	5	[actully, actualy, actuallity, actuallity, actuality]
cooked	1	[coocked]
fever	1	[feber]
military	2	[militar, militar]
regularly	8	[regulary, regulary, regulary, regulary, regulary, regulary, regulary, regurlarly]
more	2	[moore, moor, moore]
when	17	[whan, whe, whe, ehn, whe, [[whe, whe, whe, whent, whe, whe, went, whe, whe, wen, whe, whe]
age	8	[ege, eage, ege, edge, eage, ege, ager, ege]
perfectly	2	[perfect, perfetly]
professionalism	1	[prefesionalism]
live	12	[liven, iive, live's, liven, lived, live's, liven, iive, leave, liven, liv, liv]
everywhere	1	[anywere]
lots	1	[alots]
hometown	1	[home thown]
punctuality	1	[puntuality]
balloon	7	[ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon]
studied	4	[sudy, stidied, stadied, stuedied]
permanent	1	[permanet]
homework	2	[homeworks, homeworks]
thoughtful	2	[toughtful, thoughful]
vanilla	1	[vainilla]
lawyer	2	[laywer, lawer]
parents	8	[parent's, parens, parentes, parentes, parentes, parentes, parentes, parenths]
lost	1	[loose]
copper	1	[cuper]
fitness	2	[fitnnes, fitriess]
colorful	1	[colorfull, colorfull]
volunteer	2	[voluntier, volunter]
potatoes	10	[popatoes, potatos, potates, patatoes, potatos, potatos, popatoes, potatos, patatoes, patatoes, patatoes]
theory	1	[thory]
polytechnic	1	[polythechnic]
improve	5	[impruve, imrove, imporve, improvement, impove]
hi	14	[hy, hí, hy, hy, hy, ai, hy, hiii, mi, lh, i, h'i, ]hi'¡, h]
sleeping	5	[slepping, slepping, spleeping, sleepping, slepping]
throwing	2	[twrowing, trhowing]
father	10	[fathere, fether, fhater, fathre, fhather, fahter, fhather, fhater, fhater, fhater, fhather]
playing	10	[playin, playin, palying, plating, playin, playin, playin, playeing, pleying, playin, playin]
achieved	2	[achived, achived]
japan	1	[japon]
continuing	1	[continuos]
nausea	1	[nusea]
crazy	1	[crazzy]
partners	3	[pathers, patners, parners, parners]
illness	1	[illnes]
if	3	[ir, i, i f]
spent	4	[speded, spend, spend, spended]
celebrate	3	[celebrete, clelebrate, cebrate]
is	44	[es, es, es, es, es, ia, ir, es, es, es, si, es, es, s, es, es, ia, si, os, in, es, s, ir, es, it's, it's, s, es, es, es, in, wil, es, ir, ir, es, ia, es, ir, si, si, si, es, in, es, es, es]
it	6	[i t, i, i''t, itl, it''s, is]
besides	2	[besaids, bedsides]
mops	2	[moops, moops]
cuter	1	[cutter]
afternoon	50	[afternoong, afernoon, arfternoon, afternon, aftermoon, aternoon, afternon, afternon, afeternoon, ofternoon, affternon, afternoom, afetrnoon, afternun, afternoom, afernoon, aftenoon, afternon, afeternoon, aftermoon, afertnoon, affternoon, afternnon, afternnon, afternoom, afternnon, arternoon, affternoon, afternon, arternoon, afternon, affternoon, afetrnoon, aafternoon, afteernoon, afteroon, aftenoon, aftreenoon, afternoog, aftrnoon, afternoom, afternnon, afnernoon, afternon, afternun, afernoon, afternoo, aftenoon, afertnoon, afteroon, afernoon, afthernoon, affernoon, afernoon]
gets	1	[mades]
resource	1	[resouserce]
customers	6	[customeres, costumers, coustomers, costumers, custumers, costumers]
nigger	1	[biger]
rugby	1	[rubn]
in	44	[en, en, en, en, en, en, ne, ein, en, en, en, i, en, en, i, en, en, ni, en, en, im, en, en, en, en, en, en, en, en, en, en, en, en, im, en, en, un, en, de, ia, en, i, en, en, im, en, iin]
know	5	[kwon, now, kwon, kwon, knaw]
human	1	[humen, humen]
two	16	[twu, to, to, tow, tow, tow, tow, twoo, twoo, twoo, twi, twoo, twoo, to, tow, tow, tow, tow, tho, tho]
certification	2	[certifaction's, cretification]
lose	1	[loose]
opportunity	28	[opportinity, oportunity, oportunitty, opportunitie, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, opportunuty, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunite, oportunity, opportunitie, oppotunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportuniry, oportunity]
twenty	28	[tweny, twnty, twnty, tweenty, twuenty, tuwnty, tweny, tewnty, thuenty, tewnty, tweny, tewnty, tweenty, twnety, tweny, twoenty, tuenty, tuenty, tuenty, tewty, tweny, thuenty, tuenty, twety, twety, tweny, twety, twent, twuenty, twent]
fixes	1	[fixs]
kerchiefs	1	[kershief]
blue	12	[bluen, blu, bleu, bue, blu, bluo, blu, iblue, bleu, ble, blu, bue, blu]
violet	1	[violeta]
necessary	43	[necesary, necesary, necesary, neccesary, neccesary, necesary, necesary, necesary, necesary, necesary, necesary, neccesary, necesary, necesary, necesary, neccesary, neccessary, necesary, neccesary, necesary, necesary, necesary, necesary, neccesary, necesary, necesary, necesary, neccesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necesary, necerary, necesary, necesary, necesary, necesary]
rating	1	[raiting]
poultice	2	[politice, poultrice]
smart	2	[smort, amart]
summary	2	[sumary, summay]
intelligent	12	[inteligent, inteligent, inteligent, intelligents, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent]
eighteen	5	[ehigteen, eigteen, eigthteen, eigtheen, eigten]
apologies	1	[appologizes]
knew	2	[knewm, knowed]
winner	7	[winer, winer, winer, winer, winer, winer, winers]
disappeared	5	[disppeared, disapeared, [[disappered, disappiared, dissapeared]
strange	4	[extrange, strage, strenge, straingh]
assistant	25	[asistent, asistent, asistant, asisttent, assintant, assintant, assistan, assistent, assitant, assitant, assistand, assitant, asistant, asistant, assistan, assistent, assisten, assitan, asistant, assitant, asistent, assistent, assistent, assistand, asistant, assistent, i''m an [[asistant]
baseball	5	[beisbol, beisball, basball, beisbol, beisbol, beis ball, beis ball]
forgot	1	[forgat]
commercialize	1	[commercilize]
place	5	[palce, plece, plase, plance, palce]
serious	9	[seriuos, seriious, serius, serius, seriuos, serius, serius, serius, serius, serius]
theatres	1	[theather]
books	1	[boock]
going	44	[goin, gping, goin, goning, goin, goin, goint, goint, goin, goin, goin, goint, goin, goint, goin, gona, gona, goin, goint, goin, goin, goint, goig, goiing, goig, goin, goin, goint, gonig, goin, goint, goin, goint, goin, goning, goin, goin, goint, goint, goin, goning, goint, goint, gonig, goint, goint, goint, goint, goin, giong, goin, giong, goint]
how	5	[hou, hou, haw, haw, haw]
catalog	2	[catalogo, catalogo]
cell	7	[cel., cel, cel, cel, cel, cel, cel]
international	5	[internacional, internacional, internacional, inernational, internacional, internacional]
sunnier	1	[sunier]
windows	1	[windos]
mop	3	[moop, moop, moop]
loan	2	[lona, load]
kilograms	1	[kilogrames]
denims	1	[tennis]
mom	5	[mon, moom, mon, moom, moom]
agronomy	1	[agronomo]
disaster	1	[distaster]
reads	4	[read, reades, 11:30 am go swimming12:30 pm eat lunch 4:00 pm [[reas, reds]
floor	4	[floo, floot, flor, flor, fllor]
chores	4	[chares, choreqs, shores, choires]
pyramids	1	[piramids]
rhythmic	1	[rytmic]
independence	1	[indepence]
hot	3	[hat, tomorrow is going to be very [[hoy, hoy]
brilliant	1	[brillant]
recommendations	6	[recomendations, recomendations, recomendations, recomendations, recommentions, recomendations]
exited	1	[exaited]
survival	1	[survivel]
nearby	2	[nearest, neardy]
try	2	[tray, tray]
we	1	[w, wue]
frank	1	[frnak]
assurance	1	[asurance]
choice	1	[choise]
accents	1	[acccents]
give	1	[gived]
events	2	[evets, eventes]
theaters	3	[theathers, teathers, thatres]
desk	1	[[[desck]
collection	1	[colection]
brought	3	[brouht, brouhgt, bougth]
robbed	2	[robed, robbeb]
eats	4	[aets, aet, eat, eates, eates]
date	2	[dte, adate]
spring	4	[sprin, sping, sprign, sprin]
running	15	[runnig, runnig, runing, runing, runing, runing, runnin, runing, runnig, runing, rinny, runnig, runing, runnig, runing, runnig]
personal	2	[presonal, personel]
metallurgical	1	[metalurgical]
older	1	[oldes]
reply	2	[replay, replay]
hard	3	[hadr, had, ward]
trips	3	[tri, tryp, tirps]
park	4	[parck, parck, pak, parck]
us	1	[usa]
front	2	[fornt, frent]
suggested	1	[suggerest]
cheerleader	1	[cheearleader]
eventually	1	[eventualy]
cannot	8	[can not, can not, can not, can not, can not, can not, can not, can not]
weeks	2	[weaks, weeaks]
up	2	[ap, ap, un]
relationship	3	[relatinships, relacionship, relacionship]
field	2	[fiel, fiel]
institute	1	[institut]
enterprises	3	[enterprices, enterprices, eterprises]
banana	1	[bannana]
inventory	7	[inventari, inventary, inventary, inventary, inventary, inventary, inventary]
doesn't	23	[doens''t, dosn't, doesn'y, doesn''t, dosen't, dosen't, [[does't, does'nt, doesen't, dosn''t, doesnt, doesn''t, dosen't, does'not, doesn''t, dosen't, dosen't, dosen't, doesn''t, doesn’t, dosen''t, don't, dosent, does''n]
part	1	[place]
dog	3	[doog, doy, don]
discovered	3	[dicovered, discover, dicoverd]
pillows	1	[pitwoll]
happens	2	[happends, happen]
respect	1	[restect]
keep	1	[kepp]
to	33	[too, too, too, too, o, tood, whit, too, tou, too, yo, t, tu, too, too, too, too, ti, too, ti, too, tto, t, ti, too, tu, tu, too, tu, too, tu, lo, too, too, ti]
hall	1	[holl]
conspiracy	1	[conspirancy]
hug	1	[hugh]
instructions	6	[intruccions, instruccions, instrictions, instruccions, instrucctions, instrucctions]
attend	2	[attendee, atend]
half	1	[halft]
selecting	1	[selectig]
inspection	1	[inspeccion]
bathroom	4	[batroom, badroom, bethroom, batroom]
happily	3	[happly, happlily, happilly]
didn't	18	[didn''t, did't, did''nt, didnt, did'nt, don'tv, dind't, did'n, did't, didn''t, did''nt, didnt, did't, dind't, didnt, didn''t, didn''t, did't, didn''t, didn''t, didnt]
student	20	[esudent, studet, estudent, studient, stundent, studen, i feel so happy for is a [[studente, studet, studens, estudent, studient, estudent, studen, studen, estudent, studend, studen, studient, estudent, studient, studnet]
dark	3	[darck, darck, drak, dar]
connections	1	[conections]
welcome	13	[welcom, welcom, welcomen, woelcome, wellcome, welcom, welcom, welcom, wellcome, wellcome, wellcome, welcom, wellcome]
tickets	3	[tikets, tikets, tikets]
follow	3	[folow, folloow, follown]
dessert	10	[desert, dissert, deesert, desert, dressert, desserte, desert, desert, deseert, deseert]
exchanges	1	[exchangues]
submit	3	[submitt, submitt, submmite]
so	9	[soo, soo, sooo, soo, soo, soo, soo, to, soo]
maintenance	4	[mantenaince, mantenance, maintance, maintennace]
kids	1	[kits]
physically	1	[physicly]
mollusks	1	[molluscs]
helpful	2	[helpul, helpfull]
architect	2	[architech, arquitect]
finish	2	[finsh, finidh]
unpleasant	1	[unpleasent]
scuba	6	[scuva, scuva, scuva, suba, suba, scube]
husband's	1	[housband's]
shopping	38	[shooping, shooping, shoping, shooping, shoping, shooping, shoppig, shoping, shoping, shoping, choping, shoping, shooping, shoppin, shoping, shoppings, chopping, shoping, shooping, shoping, shooping, shoping, shooping, shoping, shooping, shipping, shoping, shoping, shooping, shoping, sopping, shooping, shooping, chopping, shooping, shoping, shoping, shoping]
punctually	2	[puntually, puntual]
paddle	1	[padle]
birthday	48	[birtday, brithday, birthay, birthay, brithday, birdthday, birthaday, birdhday, bhirthday, birthyday, birthay, brithey, birthay, birthay, birthaday, birthay, birthay, birhday, birhday, brithday, brithday, bhirday, birthay, birhday, birthady, brithday, birthay, britday, birthay, brithday, birtday's, bithday, brithday, birthdar, birthay, bithday, birhday, birthay, brirthday, birthay, bithday, brithday, birtday, birtday, birhtday, birthfay, birtdhay, birthay, brithday, berthday]
weight	3	[weigth, weigth, weigth]
catch	1	[cath]
weighs	2	[weigth, weigth, weigth, weights]
ma'am	1	[mam]
appears	1	[[[apearss]
pens	1	[penes]
phones	1	[phons]
destroy	1	[destroit]
meters	4	[mts, meteres, meteres, meteres, meteres]
deny	1	[denie]
fifteen	16	[fifteeen, fiveteen, fitteen, five-teen, fiften, feeften, fiteen, finten, fivteen, fiftheen, fiftheen, fiveteen, fiftheen, fiftheen, fiftheen, fiveteen, fitteen]
addictions	2	[adiccions, addctions]
instruction	2	[instrucción, instruccion]
bunch	1	[bouch]
four	10	[fourr, ford, fourt, for, fourt, fouy, fout, for, fourd, for]
too	10	[to, to, to, to, to, to, to, to, to, to]
ameliorate	1	[ameloriate]
separate	1	[superate]
cleaning	3	[cleanning, cliner, clening]
reschedule	2	[reschudule, reschelude, reschelude]
boarding	5	[bording, bording, aboarding, bourding, bording]
penicillin	1	[penicilin]
principles	1	[principleds]
mum	2	[mam, mom]
needed	2	[nedeed, necedad]
forty	80	[forthy, fourty, fourty, fourty, foury, fourty, fourty, fourty, fourty, forteen, fourty, fourty, fourty, fourty, foury, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, foury, foty, fourty, fhorty, fourty, fourty, fourty, fuorty, fourty, fourty, forthy, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, forthy, fourty, fourty, fortyn, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, forthy, fourty, fourty, fourty, forthy, fourty, foury, fourty, fourty, fourty, fourty, forthy, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, foty, fourty, fourty, fourty, fourty, fourty, fotr, fourty, fourty, fouty, fourty, fourty]
months	6	[monts, mounths, monts, mounth, mounths, mounths, mounths, mounth]
centigrade	1	[centigrades]
school	15	[shool, shool, scholl, schoo, shcool, shchool, eschool, eschool, shcool, scohol, scohol, shool, scool, shool, scoohl, shcool]
mature	1	[matture]
certain	1	[certains]
success	2	[succes, succees]
forth	1	[for]
garlic	2	[garlick, garlis]
gentlemanly	1	[gentlelmany]
test	1	[teste]
excuse	1	[escuse]
applies	1	[apllies]
guests	3	[gests, guets, gests]
governor	1	[gobernator]
energetic	1	[energic]
technical	5	[techincal, techical, techinal, techinical, techincal, techical]
unlawful	2	[uniawful, unlawaful]
addressed	1	[adressed]
whether	3	[wheter, wheather, wether]
city	3	[citu, cit, ciri]
filled	1	[filles]
course	18	[corse, curses, curse, cours, couse, curse, couse, cours, cours, curse, curse, cource, cause, curse, cruse, court, couse, couse]
filthy	1	[fithy]
airport	6	[aiport, airpor, airpot, airoport, aiport, airoport, airoport]
slim	3	[slin, alim, lim]
are	6	[ares, aer, ara, re, ar, ara]
shouldn't	14	[should't, shuldn't, shouldnt, shouln't, shouln't, shouldn''t, shuoldn't, should't, should't, should't, shouldn''t, shouldn''t, shouldn'y, should't, shoudn''t, shouldn'd]
propose	3	[propuse, propone, porpose]
clarify	1	[claryfy]
describe	9	[descrip, cescribe, describ, describ, describre, drescribe, descibe, drescribe, decribe]
vehicles	1	[vehicule]
flower	1	[floer]
elevators	1	[elevatores]
occasions	1	[ocations]
brothers	8	[brothes, broters, brotheres, btrothers, broters, brothes, brithers, borthers]
piano	1	[pian]
problems	1	[promblems]
knocks	1	[konck]
did	2	[dis, didd]
disagree	1	[desagree]
prepare	8	[preparee, preparer, prepair, prerare, preparet, preparer, prerare, preper]
wasn't	6	[wasn’t, wasn’t, wasnt, wasn''t, wasn’t, wasn''t, wasn''t]
without	7	[whihout, whitout, withouth, whit out, whithout, whitout, whitout]
shall	1	[shell, shell]
ambitious	4	[ambitiuos, ambicious, ambitous, ambitous]
present	1	[presente]
assessor	1	[assesor]
obtain	4	[obtein, obtein, obtein, obtein]
he'll	1	[we'll]
plug	1	[pulg]
impatient	2	[impatien, impatien, impatinet]
tired	1	[tierd]
trees	1	[threes]
disgusting	2	[disusting, discusting]
divided	1	[dividesd]
sneakers	21	[sneakears, seneackers, sneackers, esniakers, snekers, sneacker's, snikers, snickers, sneakears, sneckers, snikers, seneakers, sneckers, sneackers, senakers, snikers, snickers, sneackers, snikers, snikers, snikers]
ask	2	[asker, aks]
picnic	1	[pic nick']
cranberry	1	[cramberry]
might	1	[migth]
cabin	3	[cavin, cbinea, cabine]
hesitate	2	[hezitate, hestite]
tomorrow	10	[tomorroy, tomorroy, tomorow, tomorro, tomorrw, tumorrow, tomorrou, tomorow, tomorror, tomorroy]
pair	1	[pairs]
additionally	3	[addicionally, aditionally, adittionally]
ship	2	[chip, sheep, sheep]
raincoat	1	[riancoat]
finally	21	[finaly, fanally, finallly, finaly, finaly, finlly, finishly, filally, finaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly]
contact	4	[cantact, contatc, contacte, contac]
kind	4	[kaind, king, kindy, kaind]
costs	1	[coast]
private	1	[privete, privete]
sections	1	[sectiones]
paid	14	[payed, payed, pay, [[pay, payed, paied, payed, payed, payed, paied, payed, payed, payed, payed]
typical	2	[tipical, tipical]
bike	1	[bicke]
possessions	1	[possesions]
money	3	[maney, maney, mony, mony]
acquired	1	[adquired]
candy's	1	[candys]
campaign	1	[campain]
specialization	1	[specialitation]
downtown	1	[dowtown]
boots	1	[bots]
regardless	1	[[[regardles]
acquire	2	[aquired, adquire]
pyramid	2	[piramid, pyrimd]
correctly	1	[correctlly]
speak	20	[speack, espeak, speek, apeak, speack, speack, speek, speek, speek, seak, espeak, speake, spek, speack, speek, speek, spick, speack, spic, speek]
gloves	1	[glovers]
dictionary	1	[dictionay]
figures	1	[figues]
should	13	[shoul, shold, shoul, shoud, sould, shoul, shuld, sould, shoul, shold, shoud, sould, shoull, sould]
research	2	[reserch, researchs]
point	3	[poni, ponit, poit, poitn]
princess	1	[princes]
bacteria	1	[bacteries]
mustn't	6	[musn't, musn't, must'nt, musn''t, musn't, must'n]
decides	1	[dicides]
ten	2	[teh, 10:00]
supervisors	1	[supervisores]
meanwhile	2	[whilemean, mean wile]
functional	2	[fuctional, funcional]
little	15	[letter, littel, litle, litle, litte, litte, litle, litle, litte, litte, litte, litle, litte, litlle, lettle]
tea	1	[te]
fragrant	1	[fragant]
pets	1	[peths]
fishes	2	[fishs, fishs]
repair	1	[repare]
shirt	5	[shrit, shock, shjrt, shyirt, skirt]
giraffes	1	[girrafes]
hydraulic	1	[hidraulic]
systems	4	[sistems, sistems, sistems, sistems]
shoes	2	[shooes, thoes]
except	4	[exept, exept, expet, excep]
nervous	2	[nervious, nervious]
backache	2	[back ache, backage]
chili's	1	[chilis]
businesswoman	4	[bussines woman, buisnes woman, bussines woman, bussineswoman]
market	1	[marke]
kilo	1	[liko]
food	2	[fooh, foog]
prepared	4	[preapare, prepered, preparate, prepraed]
perhaps	1	[perhabs]
babies	2	[babys, baby's]
courses	1	[ourses]
other	6	[others, oder, anothers, another, oher, oder]
have	10	[hava, has, hace, hve, hamve, yave, hace, hace, hive, hve, habe]
direction	1	[direccion]
excess	1	[exess]
departments	7	[departaments, departaments, deparments, departaments, departaments, depatments, deparments]
prepares	1	[preparaes]
analytical	1	[analitic]
routines	2	[rutines, rutines]
burritos	1	[burritas]
assistants	1	[asistents]
share	1	[chare, chare]
girl	1	[gril]
order	2	[orden, orde]
forms	1	[fron]
enemy	1	[enemie]
participated	2	[participed, participed]
elegance	1	[elagance]
lock	2	[loock, lok]
learnt	1	[learned]
