sentiment,sentiment_score,tweet_text
trust,3.562,Do you agree with the following Statement Derek Chauvin the police officer charged in the death of George Floyd should be presumed innocent until proven guilty
trust,1.757,Minnesota authority Police officer who knelt on George Floyd ha been arrested
anticipation,2.262,I will always speak peace But Blacks cant keep marching singing waiting for Justice BLACKS WE ARE AT WAR State of Emergency WITH WHITE NATIONALISTS KKK AMERICA stateofemergency blacklivesmatter MinneapolisRiot GeorgeFloydprotest
trust,3.4330000000000003,The very soul of America is at stake We must commit a a nation to pursue justice with every once of our being with real urgency Thank you for speaking to the pain so many are feeling right now This is the leadership amp compassion our family need GeorgeFloyd
fear,2.056,BREAKING Attorney General William Barr announces federal probe into killing of George Floyd
trust,1.421,It is heartening that I see most voice left right or center disgusted over the murder of georgefloyd but to prevent this we need to channel that energy into police reform Legislators need to step up amp start proposing legislation
trust,0.453,The president made no mention of GeorgeFloyd the arrest and charging of DerekChauvin or the protest in Minneapolis and around the country
trust,3.992,The only people who can get real justice for George Floyd are the 12 future member of the cop jury Our justice system is far from perfect but it the fairest that man ha yet devised It certainly delivers more justice than burning and stealing the property of innocent
fear,0.906,WHO MURDERED George Floyd had been arrested
anticipation,0.969,Many thought run through my mind n the face of systematic injustice racism Growing up n the South having a African American son ha always gripped me Until youve felt the pang of that couldve been my son youve missed the point of why Black Lives Matter
anticipation,0.648,TOMORROW TUNE IN AT 9 PM CST all of my tip will be donated to go towards relief effort for our current situation BLACKLIVESMATTER UNFRIENDLYBLACKHOTTIES
fear,1.094,Excuse me George Floyd didnt die in police custody He wa murded in police custody
trust,1.133,Seeing people from my schoolcommunity who are so involved in politics but all you do is share drawing and photo and reposts of George Floyd but cant actually make a statement I see you too
fear,4.021,John Brown white guy thought BlackLivesMatter so in 1859 he raided an arsenal at Harpers Ferry to arm slave and lead a rebellion Brown wa convicted of treason sentenced to death and executed These were Browns final word
fear,1.4509999999999998,Remaining civil amid these legitimate uprising in response to the killing of yet another unarmed Black man due to policeviolence now feel too heavy a burden of professionalism for me to carry a a Black male public servant amp father of 2 Black teenaged boy GeorgeFloyd
trust,1.6119999999999999,No long winded sappy bullshit post about my feeling of white guilt I need to do better We need to do better BlackLivesMatter
sadness,2.001,President Trump just started his next event with condolence for George Floyds family He say he spoke with member of the family Adds the looter should not be allowed to drown out the voice of so many peaceful protestors
sadness,3.4160000000000004,NEW I want to express our our nation deepest condolence and most heartfelt sympathy to the family of GeorgeFloyd Terrible event terrible terrible thing that happened Ive asked that the DOJ expedite the federal investigation into his death
trust,1.79,No justice no peace BlackLivesMatter – at 14th amp U
fear,2.156,FUCK POLICE BRUTALITY FUCK POLICE MURDER justiceforgeorgefloyd blacklivesmatter artwork and link via stuffgracemade Here are some helpful and important link to support George Floyd his family and the…
anger,1.399,Black Political Empowerment Movement news conference in Pittsburghs Hill District BPEP is praising Pittsburgh Chief Scott Schubert who is condemning the action of Minneapolis officer Derek Chauvin Chauvin wa charged today with the death of George Floyd Tonight
fear,3.2329999999999988,DEVELOPING 150 people shutdown 14 You St in DC over the death of GeorgeFloyd Theyre not satisfied with the arrest of former Minneapolis Police Officer Derek Chauvin Some are outraged he only facing 3rd degree murder amp manslaughter Some want 1st degree charge DCProtest
anticipation,0.7340000000000001,Announcements update ACTION next step in DC BlackLivesMatter StopMPD THIS IS JUST THE BEGINING WE GET OUR This is a marathon organizing get the good BlackLivesMatter BlackLivesDC WeStayReady are you
trust,2.102,NEW on MN police amp GeorgeFloy Tongue sticking out cheeky playful or blowing a raspberry This wa a terrible insult to police and policeman And I know the Justice Department well a you know it a local local case but I know the Justice Department is also looking at it very strongly enough
anticipation,1.749,Not waiting for the toxicology report before floating the idea that George Floyd had potential intoxicant in his system is an unsubtle early attempt to influence the jury pool
anger,3.2090000000000005,We can not look away nor remain passive I am thankful that phone camera exist forcing u to confront longstanding racial injustice brutality I am overwhelmed but my dispair is nothing compared to the horror we witness We are better than this floydgeorge BlackLivesMatter
trust,0.477,protester making their way down 14th chanting BlackLivesMatter NoJusticeNoPeace
trust,0.477,This photo wa taken in 2016 for the same reason Im posting it today Just let that marinate a little bit BlackLivesMatter – at Gallery Place Chinatown Metro Station
trust,1.6569999999999998,NOW On the fourth day of nationwide protest after the death of George Floyd hundred are setting out from DCs You Street for a march toward the White House Their starting chant No justice no peace Later it Derek Chauvin third degree—fuck that it first degree
trust,1.125,Peaceful protest happening on 14th street right now DC BlackLivesMatter
sadness,0.915,Marchers in DC protesting against the death of GeorgeFloyd Chants Whats his name George Floyd – at McPherson Square Metro Station
anticipation,0.4920000000000001,Harrisonburg VA BlackLivesMatter JusticeForGeorgeFlyod – at Court Square
trust,0.344,DCs GeorgeFloyd protest is a block east of the White House but it didnt make the turn to go there still heading south toward Pennsylvania Avenue NW
anticipation,0.883,Young protester in DC chanting I cant breathe and Dont shoot a they march down 14th St GeorgeFloyd
anticipation,1.8120000000000005,auction I am auctioning a signed copy of my childrens book TheMagicBeet bid start at 20 increment of 1 tag who you outbid 100 of proceeds will be donated to the BlackLivesMatter movement Ends at 9pm est artistssupportBLM ArtistsSupportingBLM
joy,0.515,George Floyd Protesters Marching to White House Shomari Stone Reports LIVE from the scene VIDEO GeorgeFloyd
joy,0.515,George Floyd Protesters Marching to White House NBC Washingtons Shomari Stone Reports LIVE from the scene GeorgeFloydProtest DCProtest
trust,0.821,Hands up Dont shoot GeorgeFloydprotest BlackLivesMatter – at The White House
trust,1.962,Just to follow up on this a White House cop gave a protestor a concussion They carried him away while we all chased after them WE DEMAND JUSTICE WHAT BETTER PLACE TO DO IT THAN doorstep dcprotest blacklivesmatter
