tweet_created_dt,tweet_text,final_tweet_text,sentiment,sentiment_count,sentiment_score
2020-05-27 14:53:38,"With the murder of George Floyd, I want to remind Virginians of the Va justice app from Va ACLU. If you ever find yourself in a situation a a witness or victim, you can film and have it auto upload to their cloud so police can not destroy evidence from your phone. Be vigilant","['with', 'the', 'murder', 'of', 'george', 'floyd', 'i', 'want', 'to', 'remind', 'virginians', 'of', 'the', 'va', 'justice', 'app', 'from', 'va', 'aclu', 'if', 'you', 'ever', 'find', 'yourself', 'in', 'a', 'situation', 'as', 'a', 'witness', 'or', 'victim', 'you', 'can', 'film', 'and', 'have', 'it', 'auto', 'upload', 'to', 'their', 'they', 'cloud', 'so', 'police', 'can', 'not', 'destroy', 'evidence', 'from', 'your', 'you', 'phone', 'be', 'vigilant']",trust,4.0,2.3909999999999996
2020-05-27 15:02:41,"632 -Mekke -Hz Muhammed sav Bütün insanlar Âdem'den gelmiş, Âdem de topraktan yaratılmıştır. Arap'ın Arap olmayana, Arap olmayanın Arap'a, beyazın siyaha, siyahın da beyaza hiçbir üstünlüğü yoktur. 2020 -Özgürlükler Ülkesi ABD#GeorgeFloyd","['632', 'mekke', 'hz', 'muhammed', 'sav', 'bütün', 'insanlar', ""âdem'den"", 'pdemfden', 'gelmiş', 'âdem', 'de', 'topraktan', 'yaratılmıştır', ""arap'ın"", 'arap', 'olmayana', 'arap', 'olmayanın', ""arap'a"", 'beyazın', 'siyaha', 'siyahın', 'da', 'beyaza', 'hiçbir', 'üstünlüğü', 'yoktur', '2020', 'özgürlükler', 'ülkesi', 'abd', 'georgefloyd']",,0.0,0.0
2020-05-27 15:13:16,#GeorgeFloyd #icantbreathe,"['george', 'floyd', '#icantbreathe']",,0.0,0.0
2020-05-27 15:23:15,If you do not see a problem with the response to peaceful protester demanding justice for #GeorgeFloyd v the military protest to re-open the country you are part of the problem. Justice will not be served until those who are unaffected are a outraged a those who are.,"['if', 'you', 'do', 'not', 'see', 'a', 'problem', 'with', 'the', 'responses', 'response', 'to', 'peaceful', 'protesters', 'protester', 'demanding', 'demand', 'justice', 'for', 'georgefloyd', 'vs', 'versus', 'the', 'military', 'protest', 'to', 're-open', 'the', 'country', 'you', 'are', 'be', 'part', 'of', 'the', 'problem', 'justice', 'will', 'not', 'be', 'served', 'serve', 'until', 'those', 'who', 'are', 'be', 'unaffected', 'are', 'be', 'as', 'outraged', 'as', 'those', 'who', 'are', 'be']",trust,3.0,1.7730000000000001
2020-05-27 15:24:35,"before i start minding my business today, i wonder if the people trying to defend #amycooper saw the video of the police killing #georgefloyd. she weaponized her race and tried to get mr. cooper killed in a society in which being black and existing is a crime.","['before', 'i', 'start', 'minding', 'mind', 'my', 'business', 'today', 'i', 'wonder', 'if', 'the', 'people', 'trying', 'try', 'to', 'defend', 'amycooper', 'saw', 'see', 'the', 'video', 'of', 'the', 'police', 'killing', 'kill', '#georgefloyd', 'she', 'weaponized', 'weaponize', 'her', 'she', 'race', 'and', 'tried', 'try', 'to', 'get', 'mr', 'cooper', 'killed', 'kill', 'in', 'a', 'society', 'in', 'which', 'being', 'be', 'black', 'and', 'existing', 'exist', 'is', 'be', 'a', 'crime']",fear,5.0,3.1650000000000005
2020-05-27 15:59:33,We can not let this continue! Please remember George Floyd.,"['we', 'can', 'not', 'let', 'this', 'continue', 'please', 'remember', 'george', 'floyd']",trust,1.0,0.42200000000000004
2020-05-27 16:19:31,Police bought that mass shooter Burger King CAUSE HE WAS FUCKING HUNGRY. AFTER SHOOTING UP A CHURCH! IF YOU STILL REFUSE TO BELIEVE INSTITUTIONAL RACISM IS ALIVE TODAY... OPEN YOUR EYES. LISTEN. LISTEN. Than scream! BLACK LIVES MATTER! BLACK LIVES MATTER!,"['police', 'bought', 'buy', 'that', 'mass', 'shooter', 'burger', 'king', 'cause', 'he', 'was', 'be', 'fucking', 'hungry', 'after', 'shooting', 'shoot', 'up', 'a', 'church', 'if', 'you', 'still', 'refuse', 'to', 'believe', 'institutional', 'racism', 'is', 'be', 'alive', 'today', 'open', 'your', 'you', 'eyes', 'eye', 'listen', 'listen', 'than', 'scream', 'black', 'lives', 'life', 'matter', 'black', 'lives', 'life', 'matter']",fear,5.0,3.3150000000000004
2020-05-27 16:19:33,Look at John mccain is Daughter making sense ..... #BlackLivesMatter,"['look', 'at', 'john', 'mccain', 'is', 'be', 'daughter', 'making', 'make', 'sense', 'blacklivesmatter']",joy,1.0,0.547
2020-05-27 16:22:19,#GeorgeFloyd #BreonnaTaylor #SeanReed #AhmaudArbery Rest in Power,"['george', 'floyd', 'breonnataylor', 'seanreed', 'ahmaudarbery', 'rest', 'in', 'power']",joy,1.0,0.469
2020-05-27 17:00:41,"This entitled as clown is primarying Ed Markey from the right, and can not even bring himself to say Black Lives Matter. Fuck Joe Kennedy.","['this', 'entitled', 'entitle', 'ass', 'clown', 'is', 'be', 'primarying', 'primary', 'ed', 'markey', 'from', 'the', 'right', 'and', 'can', 'not', 'even', 'bring', 'himself', 'to', 'say', 'black', 'lives', 'matter', 'fuck', 'joe', 'kennedy']",trust,1.0,0.47700000000000004
2020-05-27 17:58:11,#GeorgeFloyd #icantbreathe #army,"['george', 'floyd', '#icantbreathe', '#army']",,0.0,0.0
2020-05-27 18:27:23,"White people, we need to have a conversation. And not just on Twitter. #BlackLivesMatter #icantbreathe #MinneapolisPoliceMurderdHim #RIPGeorgeFloyd #whiteprivilege #whitepeople #BLM #GeorgeFloydWasMurdered","['white', 'people', 'we', 'need', 'to', 'have', 'a', 'conversation', 'and', 'not', 'just', 'on', 'twitter', 'blacklives', 'matter', '#icantbreathe', 'minneapolispolicemurderdhim', '#ripgeorge', 'floyd', 'whiteprivilege', 'whitepeople', 'blm', 'georgefloydwasmurdered']",trust,2.0,0.821
2020-05-27 19:01:19,"The latest videos, which show police pulling George Floyd from his car and dragging him around, serve a further evidence that not only wa he not resisting arrest, but those who took his life were the one who treated him like an object from the start","['the', 'latest', 'videos', 'video', 'which', 'show', 'police', 'pulling', 'pull', 'george', 'floyd', 'from', 'his', 'he', 'car', 'and', 'dragging', 'drag', 'him', 'he', 'around', 'serve', 'as', 'further', 'evidence', 'that', 'not', 'only', 'was', 'be', 'he', 'not', 'resisting', 'resist', 'arrest', 'but', 'those', 'who', 'took', 'take', 'his', 'he', 'life', 'were', 'be', 'the', 'ones', 'one', 'who', 'treated', 'treat', 'him', 'he', 'like', 'an', 'a', 'object', 'from', 'the', 'start']",trust,5.0,2.1559999999999997
2020-05-27 19:13:45,"Unfollow me if you do not support the Black Lives Matter movement. If you don't, you are denying equitable standard and treatment to all black Americans. Justice for George Floyd.","['unfollow', 'me', 'i', 'if', 'you', 'do', 'not', 'support', 'the', 'black', 'lives', 'matter', 'movement', 'if', 'you', 'do', ""n't"", 'not', 'you', 'are', 'be', 'denying', 'deny', 'equitable', 'standards', 'standard', 'and', 'treatments', 'treatment', 'to', 'all', 'black', 'americans', 'justice', 'for', 'george', 'floyd']",trust,4.0,1.649
2020-05-27 20:16:57,black life matter...,"['black', 'lives', 'life', 'matter']",trust,1.0,0.47700000000000004
2020-05-27 20:37:24,it is funny to me how all life matter only trend when black life matter does. it is a protest to our protest. you all do not actually care u just want to diminish black people.,"['it', 'is', 'be', 'funny', 'to', 'me', 'i', 'how', 'all', 'lives', 'life', 'matter', 'only', 'trends', 'trend', 'when', 'black', 'lives', 'life', 'matter', 'does', 'do', 'it', 'is', 'be', 'a', 'protest', 'to', 'our', 'we', 'protest', 'you', 'all', 'do', 'not', 'actually', 'care', 'u', 'just', 'want', 'to', 'diminish', 'black', 'people']",sadness,2.0,0.719
2020-05-27 20:50:19,People at the protest for George floyd is murder are getting TEAR GASSED. When crowd of MAGA white people were screaming in cop face because Karen can not wait 3 month to get a haircut during a global pandemic they call it freedom of speech. This is America.,"['people', 'at', 'the', 'protests', 'protest', 'for', 'george', 'floyd', 'is', 'be', 'murder', 'are', 'be', 'getting', 'get', 'tear', 'gassed', 'gass', 'when', 'crowds', 'crowd', 'of', 'maga', 'white', 'people', 'were', 'be', 'screaming', 'scream', 'in', 'cops', 'cop', 'faces', 'face', 'because', 'karen', 'can', 'not', 'wait', '3', 'months', 'month', 'to', 'get', 'a', 'haircut', 'during', 'a', 'global', 'pandemic', 'they', 'call', 'it', 'freedom', 'of', 'speech', 'this', 'is', 'be', 'america']",fear,6.0,3.609
2020-05-27 20:57:07,#GeorgeFloyd Photos capture the stark contrast in police response to George Floyd protest vs. anti-lockdown protest #Covid_19 https//www.vox.com/2020/5/27/21271811/george-floyd-protests-minneapolis-lockdown-protests #GeorgeFloydWasMurdered,"['george', 'floyd', 'photos', 'capture', 'the', 'stark', 'contrast', 'in', 'police', 'response', 'to', 'george', 'floyd', 'protests', 'protest', 'vs.', 'anti-lockdown', 'protests', 'protest', 'covid_19', 'https//www.vox.com/2020/5/27/21271811/george-floyd-protests-minneapolis-lockdown-protests', 'georgefloydwasmurdered']",trust,2.0,0.843
2020-05-27 20:58:04,"Today, and every day, #blacklivesmatter We grieve for George Floyd, Ahmaud Arbery, Breonna Taylor, and countless others. We demand justice. We demand a more just world for our students.","['today', 'and', 'every', 'day', '#blacklivesmatter', 'we', 'grieve', 'for', 'george', 'floyd', 'ahmaud', 'arbery', 'breonna', 'taylor', 'and', 'countless', 'others', 'other', 'we', 'demand', 'justice', 'we', 'demand', 'a', 'more', 'just', 'world', 'for', 'our', 'we', 'students', 'student']",sadness,1.0,0.8440000000000001
2020-05-27 21:53:36,"Mother of the black jogger Ahmaud Arbery, shot dead in February, tell u I thought ahmaud is death would change the world.. But after the video of George Floyd with a police officer is knee on his neck, she concludes It ha not changed anything.","['mother', 'of', 'the', 'black', 'jogger', 'ahmaud', 'arbery', 'shot', 'shoot', 'dead', 'in', 'february', 'tells', 'tell', 'us', 'we', 'i', 'thought', 'think', 'ahmaud', 'is', 'be', 'death', 'would', 'change', 'the', 'world', 'but', 'after', 'the', 'video', 'of', 'george', 'floyd', 'with', 'a', 'police', 'officer', 'is', 'be', 'knee', 'on', 'his', 'he', 'neck', 'she', 'concludes', 'conclude', 'it', 'has', 'have', 'not', 'changed', 'change', 'anything']",fear,5.0,2.837
2020-05-27 22:14:52,"Why do police kill Blacks with Impunity? Whites superhumanize Blacks & believe that Blacks have a higher pain tolerance. Consequently, officer perceive that more force is required stop them, even when Black are not attacking. W/ #GeorgeFloyd http//rashawnray.com/wp-content/uploads/2016/07/Why-Police-Kill-Black-Males-with-Impunity_Gilbert-and-Ray.pdf","['why', 'do', 'police', 'kill', 'blacks', 'with', 'impunity', 'whites', 'superhumanize', 'blacks', '&', 'believe', 'that', 'blacks', 'have', 'a', 'higher', 'pain', 'tolerance', 'consequently', 'officers', 'officer', 'perceive', 'that', 'more', 'force', 'is', 'be', 'required', 'require', 'stop', 'them', 'they', 'even', 'when', 'black', 'are', 'be', 'not', 'attacking', 'attack', 'georgefloyd', 'http//rashawnray.com/wp-content/uploads/2016/07/why-police-kill-black-males-with-impunity_gilbert-and-ray.pdf']",fear,6.0,3.8060000000000005
2020-05-27 22:28:33,George floyd is brutal killing is a graphic example of the danger posed by a police force that doe not fear legal repercussions. https//slate.com/news-and-politics/2020/05/george-floyd-supreme-court-police-qualified-immunity.html,"['george', 'floyd', 'is', 'be', 'brutal', 'killing', 'is', 'be', 'a', 'graphic', 'example', 'of', 'the', 'dangers', 'danger', 'posed', 'pose', 'by', 'a', 'police', 'force', 'that', 'does', 'do', 'not', 'fear', 'legal', 'repercussions', 'repercussion', 'https//slate.com/news-and-politics/2020/05/george-floyd-supreme-court-police-qualified-immunity.html']",fear,6.0,3.9579999999999997
2020-05-27 23:24:05,A Black person is killed by law enforcement every 40 hours. Black male teenager are 21 time more likely to be killed by an officer than White male teenagers. And over 50% of time that force is used the person is Black. #GeorgeFloyd #BlackLivesMatter https//www.google.com/amp/s/www.pri.org/stories/2015-05-01/why-freddie-gray-ran-cops%3famp,"['a', 'black', 'person', 'is', 'be', 'killed', 'kill', 'by', 'law', 'enforcement', 'every', '40', 'hours', 'hour', 'black', 'male', 'teenagers', 'teenager', 'are', 'be', '21', 'times', 'time', 'more', 'likely', 'to', 'be', 'killed', 'kill', 'by', 'an', 'a', 'officer', 'than', 'white', 'male', 'teenagers', 'teenager', 'and', 'over', '50', 'of', 'time', 'that', 'force', 'is', 'be', 'used', 'use', 'the', 'person', 'is', 'be', 'black', 'georgefloyd', '#blacklivesmatter', 'https//www.google.com/amp/s/www.pri.org/stories/2015-05-01/why-freddie-gray-ran-cops%3famp']",trust,3.0,1.5
2020-05-28 00:31:26,"Unpacking A LOT with tonight on his podcast. You better believe will be speaking about #GeorgeFloyd and what is going on in this country of ours, maybe some Survivor stuff, too. let is see how this goes. Stay tuned.","['unpacking', 'unpack', 'a', 'lot', 'with', 'tonight', 'on', 'his', 'he', 'podcast', 'you', 'better', 'believe', 'will', 'be', 'speaking', 'speak', 'about', 'georgefloyd', 'and', 'what', 'is', 'be', 'going', 'go', 'on', 'in', 'this', 'country', 'of', 'ours', 'maybe', 'some', 'survivor', 'stuff', 'too', 'let', 'is', 'be', 'see', 'how', 'this', 'goes', 'go', 'stay', 'tuned', 'tune']",,0.0,0.0
2020-05-28 00:45:04,"When you are practically begging for your life & a worthless,vile human being continues to step on your neck & show no mercy!!! #GeorgeFloyd #icantbreathe","['when', 'you', 'are', 'be', 'practically', 'begging', 'beg', 'for', 'your', 'you', 'life', '&', 'a', 'worthless', 'vile', 'human', 'being', 'be', 'continues', 'continue', 'to', 'step', 'on', 'your', 'you', 'neck', '&', 'show', 'no', 'mercy', 'george', 'floyd', '#icantbreathe']",sadness,2.0,1.093
2020-05-28 00:45:15,text FLOYD to 551-56 to sign a petition demanding that the officer that murdered George Floyd are arrested and charged!,"['text', 'floyd', 'to', '551', '56', 'to', 'sign', 'a', 'petition', 'demanding', 'demand', 'that', 'the', 'officers', 'officer', 'that', 'murdered', 'murder', 'george', 'floyd', 'are', 'be', 'arrested', 'arrest', 'and', 'charged', 'charge']",anger,2.0,1.3820000000000001
2020-05-28 00:48:52,I spent the day mourning the murder of #GeorgeFloyd and lamenting the ever present lie of white supremacy in our nation. Am planning to make a statement and share some thought in a live stream on my campaign YouTube channel and Facebook page Thursday morning.,"['i', 'spent', 'spend', 'the', 'day', 'mourning', 'mourn', 'the', 'murder', 'of', 'georgefloyd', 'and', 'lamenting', 'lament', 'the', 'ever', 'present', 'lie', 'of', 'white', 'supremacy', 'in', 'our', 'we', 'nation', 'a', 'm', 'planning', 'to', 'make', 'a', 'statement', 'and', 'share', 'some', 'thoughts', 'thought', 'in', 'a', 'live', 'stream', 'on', 'my', 'campaign', 'youtube', 'channel', 'and', 'facebook', 'page', 'thursday', 'morning']",sadness,6.0,4.502
2020-05-28 01:44:26,"Can CNN please get the gentleman, Donald Williams, you interviewed who watched George floyd is murder professional support or resource please?","['can', 'cnn', 'please', 'get', 'the', 'gentleman', 'donald', 'williams', 'you', 'interviewed', 'interview', 'who', 'watched', 'watch', 'george', 'floyd', 'is', 'be', 'murder', 'professional', 'support', 'or', 'resources', 'resource', 'please']",trust,3.0,1.766
2020-05-28 01:51:58,The murder of George Floyd by police in Minneapolis ha caught me at a loss for words. I can not breathe. ‘This is what it mean to be black in America. Tried. Convicted. Killed for being Black.' The word I have are the word i have already written.,"['the', 'murder', 'of', 'george', 'floyd', 'by', 'police', 'in', 'minneapolis', 'has', 'have', 'caught', 'catch', 'me', 'i', 'at', 'a', 'loss', 'for', 'words', 'word', 'i', 'can', 'not', 'breathe', 'this', 'is', 'be', 'what', 'it', 'means', 'mean', 'to', 'be', 'black', 'in', 'america', 'tried', 'try', 'convicted', 'convict', 'killed', 'kill', 'for', 'being', 'be', 'black', 'the', 'words', 'word', 'i', 'have', 'are', 'be', 'the', 'words', 'word', 'i', 'have', 'already', 'written', 'write']",fear,5.0,3.368
2020-05-28 01:52:37,Thanks Mr. Williams for bearing witness about your attempt to save life of #GeorgeFloyd! Your bravery and Heart speaks volume about the strength of Black men for Black people in America! calling for prosecution of officer for murder on,"['thanks', 'mr.', 'williams', 'for', 'bearing', 'bear', 'witness', 'about', 'your', 'you', 'attempt', 'to', 'save', 'life', 'of', 'georgefloyd', 'your', 'you', 'bravery', 'and', 'heart', 'speaks', 'speak', 'volumes', 'volume', 'about', 'the', 'strength', 'of', 'black', 'men', 'man', 'for', 'black', 'people', 'in', 'america', 'calling', 'call', 'for', 'prosecution', 'of', 'officer', 'for', 'murder', 'on']",trust,4.0,2.429
