tweet_id,content,sentiment,tweet_text
614389336449130497,Visitors like 3D weather. Millionth @RAMMuseum visitor today! http://t.co/nmJMxf2XFw,happy,Visitors like 3D weather Millionth visitor today 
611862978581954560,Get in the mood for #Pollock &amp; make some Jazzy Drips with the family http://t.co/WT31sacD13  @tateliverpool http://t.co/Ocn1AP9LPs,nocode,Get in the mood for Pollock amp make some Jazzy Drips with the family 
614372529906524160,Ancient lives new discoveries @britishmuseum @VernonSys http://t.co/Kz7VujoSl4,nocode,Ancient lives new discoveries 
612771924360437760,The most erotic painting in The @NationalGallery  No! not the Bronzino!-- but--'Leda &amp; the Swan' after Michealangleo http://t.co/rOLeopUrOJ,happy|surprise,The most erotic painting in The No not the Bronzino butLeda amp the Swan after Michealangleo 
612947190164623360,@NationalGallery Apart from the obvious skull? No idea!,nocode, Apart from the obvious skull No idea
612636766303072256,"@BBC_Culture @PlymouthMuseum Oh dear, why not Dame Laura Knight? Surely 'The Beach' should be in this list!",sad, Oh dear why not Dame Laura Knight Surely The Beach should be in this list
615228895537799168,@FitzMuseum_UK http://t.co/LRg6D2CIvu,nocode, 
611237759781588992,Following on from the UK's newest royal baby @NationalGallery posts painting of original Queen Charlotte: https://t.co/wtBa6Gfai1,nocode,Following on from the UKs newest royal baby posts painting of original Queen Charlotte 
611667572602368000,"Ooh, this looks good - Jackson Pollock exhibition opens @tateliverpool 30th June http://t.co/74WzAzjotq http://t.co/1CQzS3x3Kl",happy,Ooh this looks good Jackson Pollock exhibition opens 30th June 
611901875596754944,Nothing to do with football this one... its just a tiny bit exciting @tateliverpool #Pollock http://t.co/TUmZb6F7Gp,happy,Nothing to do with football this one its just a tiny bit exciting Pollock 
614163241950801920,TY / M @Seygnovert Also follow @LoudenStudio @NYAcademyofArt @NationalGallery 2017 Abstract Film Program,nocode,TY M Also follow 2017 Abstract Film Program
608559657293115392,#ILoveMuseums as they provide fantastic opportunities to #ExploreYourSubject as a prospective applicant for #university! @CamUnivMuseums,happy,ILoveMuseums as they provide fantastic opportunities to ExploreYourSubject as a prospective applicant for university 
611883638481911808,Castle Hill Open Day – @kettlesyard http://t.co/Cqd05Eqbm5,nocode,Castle Hill Open Day – 
613303739563249664,Fantastic performance by Kerry Yong after @beatricegibson film as part of @FL_FLAMIN evnt on Sat @_theWhitechapel http://t.co/IDkceOIoB6,happy,Fantastic performance by Kerry Yong after film as part of evnt on Sat 
611528356861997056,@britishmuseum @JHGHendriks Wasn't that the Grand Old Duke of York?,nocode, Wasnt that the Grand Old Duke of York
611985912411635712,@britishmuseum smooch!,nocode, smooch
614774940064157696,#ARTiculation speakers are presenting @britishmuseum with @arthistorians  http://t.co/pM6OT0phoN,nocode,ARTiculation speakers are presenting with 
614123407098126336,"I'll be talking about The Greeks in Southern Italy at @britishmuseum tomorrow, Rm 73, 1.15pm. Happy memories of #Gravina #archaeology",happy,Ill be talking about The Greeks in Southern Italy at tomorrow Rm 73 115pm Happy memories of Gravina archaeology
611572147480363008,One of my favourite artefacts from one of my favourite museums @MAACambridge ! https://t.co/vsc3l73QuR,happy,One of my favourite artefacts from one of my favourite museums 
612319419121954816,HAPPY BIRTHDAY TO MY MAIN MAN (sorry @DanDiPiero) 400 YEARS YOUNG TODAY (in his great selfie from @NationalGallery) ! http://t.co/zL1yMv4Izb,happy,HAPPY BIRTHDAY TO MY MAIN MAN sorry 400 YEARS YOUNG TODAY in his great selfie from 
610753748298764289,@NationalGallery Lovely choice!,happy, Lovely choice
615502503174668288,"Jackson pollock and Glenn Ligon opening tomorrow at @tateliverpool great combo, both beautiful #NotToBeMissed",happy,Jackson pollock and Glenn Ligon opening tomorrow at great combo both beautiful NotToBeMissed
611491406813773824,@_TheWhitechapel @mitpress @monoskop http://t.co/dTz66QJhGz,nocode, 
612232002671091712,@emmalbowkett @_TheWhitechapel Its Best thing about photography I guess :),happy, Its Best thing about photography I guess Embarrassed or blushing 
613091648352862209,"""@britishmuseum: Ancient Egyptians placed amulets onto mummies to harness supernatural powers  They have this eye everywhere.",nocode, Ancient Egyptians placed amulets onto mummies to harness supernatural powers They have this eye everywhere
611481214730522624,Good to see you yesterday &amp; all the work in progress @flocktognews @wordpressdotcom The @ThelmaHulbert is coming together,happy,Good to see you yesterday amp all the work in progress The is coming together
615082324934438912,Looking forward to the #GlennLigon talk at @tateliverpool this afternoon :-),happy,Looking forward to the GlennLigon talk at this afternoon 
613683861889941504,Well worth catching before it ends early July #DefiningBeauty @britishmuseum http://t.co/qxIn5W7k9a,happy,Well worth catching before it ends early July DefiningBeauty 
613757433710813184,Come to c it @tateliverpool staying @hotelindigo with @TravelBird_UK &amp; choose to go on #dazzleferry @MerseyFerries  https://t.co/B0UM0raumJ,nocode,Come to c it staying with amp choose to go on dazzleferry 
611565709781544960,"Tomorrow I'll have a London #art day, starting @TPGallery , then @britishmuseum and afterwards the @royalacademy . A strong dose of art! :-)",happy,Tomorrow Ill have a London art day starting then and afterwards the A strong dose of art 
611532443703746561,@britishmuseum Did Napoleon have to have bandages on his haemorrhoids changed during the battle? Or just a myth? #Waterloo200,nocode, Did Napoleon have to have bandages on his haemorrhoids changed during the battle Or just a myth Waterloo200
611849119590707200,"@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE Magnificent, would love to learn more about this hand",happy, Magnificent would love to learn more about this hand
610821788730269697,"Get your child's creative juices flowing at 'Imagination Station Special: Paper Picnic Time', tom'row at @PlymouthMuseum - 10.30-12, FREE!",nocode,Get your childs creative juices flowing at Imagination Station Special Paper Picnic Time tomrow at 103012 FREE
613742828288655360,"""A great modern British institution"" - great piece from the @guardian on the fantastic @tateliverpool : http://t.co/wm6Es7gk69",happy,A great modern British institution great piece from the on the fantastic 
612921779187773440,"Tomorrow: @_TheWhitechapel Gallery Children’s Commission goes on display, featuring work by Brazilian artist Rivane Neuenschwander",nocode,Tomorrow Gallery Childrens Commission goes on display featuring work by Brazilian artist Rivane Neuenschwander
612591618122731520,@HistoryGems @britishmuseum gives me the shivers every time I see this #aweinspiring,happy|surprise, gives me the shivers every time I see this aweinspiring
612626150121172992,"A peachy morning at the excellent ""Defining Beauty"" exhibition @britishmuseum",happy,A peachy morning at the excellent Defining Beauty exhibition 
612619423694782464,"@britishmuseum May there be Peace in the North. South. East &amp; West. May there be Peace throughout the world. Druid summer solstice, AH Rite",nocode, May there be Peace in the North South East amp West May there be Peace throughout the world Druid summer solstice AH Rite
612591455551553540,@_TheWhitechapel One of my 5 favourite places for contemporary art ! Great discovery today ! #artinlondon #gallery http://t.co/zAOImhy7JG,happy, One of my 5 favourite places for contemporary art Great discovery today artinlondon gallery 
613049567039385604,Buzzing on WINGIT #LDN RT @PeytonandByrne It's wine o'clock at the National Cafe with oliverpeyton @nationalgallery tonight - half price...,happy,Buzzing on WINGIT LDN RT Its wine oclock at the National Cafe with oliverpeyton tonight half price
611466186677723136,Great night in Cambridge with the Zugubal dancers from the Torres Strait! @MAACambridge http://t.co/HidjzmWvgA,happy,Great night in Cambridge with the Zugubal dancers from the Torres Strait 
611798284663959552,@_TheRowanTree_ Thank you. Have a lovely weekend x @sewingcircus @SewBloominHappy @tateliverpool @FACT_Liverpool @LarksVintage,happy, Thank you Have a lovely weekend x 
613365589550202881,@AdamKoszary @BW_126 Liking @RAMMuseum 's use of Instagram to show behind the scenes &amp; things visitors might miss on a visit. #InstaMuseum,happy, Liking s use of Instagram to show behind the scenes amp things visitors might miss on a visit InstaMuseum
614014563579772928,We made a virtual @britishmuseum for our games art students work http://t.co/BUxCb2nov9,nocode,We made a virtual for our games art students work 
614328360584540164,Off for a meet @RAMMuseum about some really exciting stuff for #exeter grey day will be #beautiful #breakfastofkings http://t.co/lRwKbGxOLk,happy,Off for a meet about some really exciting stuff for exeter grey day will be beautiful breakfastofkings 
608561308468846595,@CamUnivMuseums @ilovemuseum I love Museums because they remind us that others before found a way to survive and also Periwigs  are great:),happy, I love Museums because they remind us that others before found a way to survive and also Periwigs are great Embarrassed or blushing 
612348120060555264,#Cambridge will not be the same for my next visits but I look forward to the results! @kettlesyard @rorieborealis  https://t.co/0spfnIyHiK,happy,Cambridge will not be the same for my next visits but I look forward to the results 
614787007265419265,"The monumental 'Italian Woman' is by Corot, although he was best known as a landscape pai... http://t.co/mUzceCnoTK via @NationalGallery",nocode,The monumental Italian Woman is by Corot although he was best known as a landscape pai via 
611092653338415104,#cfp #conference 'negotiating art. dealers and museums' @NationalGallery #london april 2016: http://t.co/xhh2iqURte,nocode,cfp conference negotiating art dealers and museums london april 2016 
611215486253166593,Hidden watercolour treasures go on display at @FitzMuseum_UK - http://t.co/Yz5DTi4jGU http://t.co/4jG25VK2bi,happy,Hidden watercolour treasures go on display at 
612946639595171840,@britishmuseum turquoise eyes!!!,surprise, turquoise eyes
612197303911346177,saw Indigenous Australia exhibition @britishmuseum superbly presented but with harrowing vision of colonisation http://t.co/oLM2iQRLvh,happy|sad,saw Indigenous Australia exhibition superbly presented but with harrowing vision of colonisation 
614486093891805184,Weekend of last chances feat. Modern Heroism: Printmaking and the legacy of Napoleon @FitzMuseum_UK &amp; Richard Billingham @Townergallery #art,nocode,Weekend of last chances feat Modern Heroism Printmaking and the legacy of Napoleon amp Richard Billingham art
612165027387297792,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entire thing.,angry, this seems quite clear in the copy Unfair to take that one word amp apply to entire thing
611529088398958592,@britishmuseum why did Napoleon keep using columns against British line? #Waterloo200,nocode, why did Napoleon keep using columns against British line Waterloo200
614363309047984128,#ff @CamUnivMuseums @CuriosityFair @ecstasyofwilko @wilkojohnson @CanveyIsIand @CIFC @CICC100 @DorringtonsLtd @DirectorySW @DrenchLtd,not-relevant,ff 
610797540682899456,"Don't miss @Tate_StIves' Material Histories seminar, inc. #Linder &amp; Dawn Ades in conversation http://t.co/BLyfFRn04G http://t.co/OzAHd8W2J8",nocode,Dont miss Material Histories seminar inc Linder amp Dawn Ades in conversation 
613252750235836416,Would this be of interest @Objects2015 @ArtatARB @kettlesyard ? https://t.co/DQjQEKi0It,nocode,Would this be of interest 
611831070850461696,"#IndigenousAustralia at @britishmuseum is beautiful, enlightening and thought-provoking. Well worth a visit!",happy,IndigenousAustralia at is beautiful enlightening and thoughtprovoking Well worth a visit
613293156948410368,"@FitzMuseum_UK ta, the release we were sent wasn't clear, but will amend that now",nocode, ta the release we were sent wasnt clear but will amend that now
612637377228578816,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,sad,The Places subtle dance piece performed with AgeUK Defining Beauty exhibition didnt really work bring back the bacchantes
