Correction	ErrorFrequency	Errors
sports	12	[soprts, sprots, sopts, sprots, sprots, soprts, sparts, sprots, sprots, sorts, sported, sporty, stports]
busy	10	[beasy, buzy, busying, busying, busing, nusy, buse, basy, buzy, besy, buy]
good	13	[goog, goog, gold, goog, dood, goog, goog, goood, goog, godd, god, goog, goog, goog]
talkative	2	[talktive, talktive]
science	1	[scinece]
floors	1	[fools]
flu's	1	[flus]
understood	1	[undertood]
divorce	1	[divoice]
lunch	24	[lunsh, luch, luch, l unch, luch, luch, luch, lunce, lnch, luch, luch, luch, lanch, luch, luntach, luch, luch, luch, luch, hunch, hunch, lanch, luch, luch]
leather	3	[leater, lethear, lether]
arrangements	1	[arrangments]
pandas	1	[panders]
fields	1	[feilds]
control	5	[contrl, controll, c ontrol, contro, contral]
vessel	1	[vessle]
imagine	2	[magin, imagin]
tells	1	[telles]
whose	2	[whoes, whoes]
writer's	2	[writter's, write's]
electric	4	[eletric, elecctric, ecectric, eletric]
explanation	3	[explaination, explanition, explaination]
behind	1	[behide]
economy	2	[enconomy, econimy]
chatting	4	[checting, chateeing, chating, chating]
possibility	6	[possiblity, possibity, possiblity, possiblity, possibilty, possbility]
humans	1	[human's]
period	1	[perid]
imaging	1	[imagings]
cost	1	[costed]
thinner	1	[thiner]
economic	3	[econimic, ecnomic, ecnomic]
workstation	1	[wokstation]
difference	1	[diffrence]
failure	1	[failfure]
chocolates	1	[chocolotes]
sweet	2	[swet, seewt]
spelled	2	[spall's, spell]
sound	1	[soud]
belt	9	[blet, blet, blet, blet, pelt, blet, blet, blet, pelt]
sorts	1	[sors]
got	1	[gat, gat]
shaped	1	[shapd]
immediately	1	[immedietly]
succeeded	1	[successed]
cayenne	1	[cayeme]
can	7	[cam, ca, kan, able to, san, csn, ca]
breathing	1	[breething]
children	13	[childen, you are[[ chidern, childen, chilren, childred, chiredren, childen, childrens, childern, childen, childern, childre, chidren, chidren]
stability	2	[stabiility, stablity]
setting	3	[settting, seting, seeting]
roommate	1	[roomate]
attention	2	[attaention, atttention]
sounds	1	[souds]
tricky	1	[ticky]
receptionist	2	[recepnist, recertionist]
regular	2	[reguallar, reagular]
camera	3	[camre, cinema, canima, cameral]
moreover	2	[moverover, morever]
cabinet	1	[cabient]
harassment	1	[harassments]
you	24	[u, u, u, youo, your, u, u, u, u, u, u, your, yu, yow, u, u, yo, yous, your, u, lyou, yuo, your, yoou, your, your, yor, yor, ou, ou, yon, tou]
classmates	2	[classmaters, classmatea]
adapting	1	[adpating]
siblings	1	[sibings]
peaches	4	[peachs, peachs, peachs, peachs]
interrupt	1	[interupt]
reference	1	[referrence]
threshold	1	[threshould]
tables	2	[tanles, tablets]
nationality	1	[nationnality]
anything	2	[anyting, anthing]
categorized	2	[categoriesd, categoried, categoried]
certifications	1	[certificaions]
ordered	2	[odered, erdered]
learned	3	[learnd, learnd, lerned]
regional	10	[regioal, retional, reginal, reginonal, reginal, reginal, gegional, reginal, reginoal, reginal]
changing	1	[changeing]
cleanliness	2	[cleaness, cleanlily]
actual	1	[my [[acutal]
increase	3	[it's useful to [[inscrease, inreased, increse]
weak	1	[weat]
latest	4	[lastest, lastest, lastest, lastest]
wear	6	[weare, ware, ware, weat, wera, weat, ware]
monkey	1	[mokey]
competition	1	[competion]
electronics	2	[elecronics, eletronic]
involvement	1	[involement]
person	5	[preson, people, people, pepeol, persen]
suing	1	[suring]
house	34	[housr, hous, hpuse, houes, huose, houst, hourse, houes, hourse, hourse, horse, houes, houes, houes, hourse, hourse, hourse, housily, hourse, hous e, hous, hourse, hourse, hourse, hourse, hourse, hose, hourse, houe, hous, hourse, houes, housre, bouse, houes, hourse, hous, hurse, hourse, hourse, hourse]
corporation	1	[corperation]
people	88	[peopel, pepole, penple, peope, peoples, prople, peole, poeple, peaple, peaple, peples, pepole, peoples, peofle, pople, peloe, peoples, peaple, pelope, pepole, pepole, pepole, peolple, peoper, peoper, peolpe, peple, pepole, peoples, peopel, pepole, peple, pleple, pepole, pepople, pepople, paople, peple, peope, peloce, paeple, peoles, pepoles, peoples, poeple, pepole, pople, people's, person, peoples, pepole, pepole, pepole, pepole, peaple, peaple, poeple, pelple, pepoles, peoples, peole, peapole, peapole, peole, peoples, poeplo, poeples, peoole, peoples, peoper, peolpe, pepole, pepole, peaple, pepole, pepole, peplo, peple, pople, pepole, peolpe, pepole, peole, peoper, there no [[peploe, peoople, peple, peple, peopie, pepole, plopen, peoples, peple, poeple, pepole]
disperse	1	[dispered]
avoid	2	[aviod, advoid]
income	1	[ncome]
housework	7	[houswork, houseworks, housewore, houseworks, housewaork, houseworks, houserwork]
buildings	2	[buliding, buliding]
laptop	3	[loptop, lapto, legtop]
heels	1	[hells]
fifty	11	[fivty, fivty, fivty, fifvty, fivty, fifgy, fifity, fhirty, fifity, fifry, firty]
bottles	13	[blttles, botttles, bottel, bottkes, bottels, bttles, botttles, boeeles, bpttles, bottle, blttles, botlles, botters]
strategies	1	[strategys]
platform	1	[flatform]
games	6	[gams, grames, gams, gams, gamas, gamse, ganes]
million	1	[millon]
tidy	1	[tldy]
hugs	1	[hungs]
coworkers	1	[coworks, coworks]
stepping	1	[steping]
obstacles	1	[obstaches]
hours	2	[houres, hous]
tiring	7	[toring, tired, tire, biring, trid, triing, tired]
extra	5	[extral, extral, extral, extre, extre, extral]
relaxing	5	[ralaxing, relaxint, reaxling, relexing, reaxing]
tomatoes	10	[tamatoes, tomatos, tomatos, tomatos, tomotoes, tomtatos, tomataes, tomatos, tamatoes, tomatos]
inappropriate	7	[unappropriate, inappropiate, imappropriate, imappropriate, in appropriate, imappropriate, inapproriate]
curtain	3	[contin, courtain, curtin]
company's	4	[companys, complany's, comanys, campany's]
traveling	9	[travlling, travlling, travaling, travling, travaling, travling, traeling, travling, traveing]
crocodiles	5	[corcodiles, erocodiles, crocdiles, crocadiles, crocodelies]
stopped	5	[stoped, stoped, stoped, stoped, stoped]
planning	19	[planing, panning, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing, planing]
sweatshirt	12	[sweatershirt, sweashirt, sweatershirt, sweatershirt, seatshirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt, sweatershirt]
referee	1	[refrere]
pharmaceutical	3	[pharmecutical, phamaceutica, pharmsutacle]
dislike	1	[disliake]
overcame	1	[overcomed]
suddenly	12	[suddently, sudenly, suddently, suddently, suddently, suddely, sundernly, sddenly, suddnellly, sudenly, suddently, sunddenly, suddently]
inviting	8	[inventing, invitting, invitating, invitating, inveitating, invting, inveting, invitting]
lovers	1	[lover]
workaholic	1	[workholik]
secure	2	[scure, mecure]
apartment	3	[depertment, apartent, apart]
self	1	[selft]
switch	4	[swith, swich, swith, swith]
lyrics	6	[lycrics, ryrics, lyris, lylics, the [[lytics, lyric]
tsunami	6	[trunami, trunami, sunami, tusnami, tsunanni, tsumani, tsumani, tsumani, trunami]
according	6	[accoring, accroding, accordding, accroding, accoding, coording]
fairly	5	[fiarly, farely, faily, fairl, faily]
modern	28	[morden, morden, moden, mordern, morden, morden, mordern, morden, mordern, morden, moden, morden, morden, morden, mordern, morden, mordern, monderns, mordern, mordern, morden, morden, morden, modren, moderniznation, morden, mordern, morden, morden, morden]
mirror	1	[miror, miror]
pose	2	[post, psoe]
believed	1	[belived]
remarkable	3	[i believe i will be a [[remakable, markable, remarkalbe]
twice	2	[twic, tiwce]
sell	3	[sale, salse, sale]
millions	1	[millons]
silk	2	[siklk, slik]
badminton	23	[badmiton, badminball, badmionton, badmiton, badmintion, badmintion, badmiton, bedminton, badmiton, badmiton, beaminton, badmiton, badmintor, badmiton, banmiton, banmiton, badmintor, badmition, bedminton, bedmint on, bedminton, badmiton, badmiton, baminton, badminten, badminon]
penetrate	1	[penertate]
let	3	[letted, ley, led]
guy	2	[gay, gay]
return	1	[reture]
romantic	3	[ramatic, romatic, romatic, romttic]
excited	1	[execting]
bald	1	[bale]
friendly	18	[friendy, firendly, firendly, freindly, friendliy, firendly, firendly, firendly, freindly, firendly, friedly, friendy, frindly, friednly, firendly, fridedly, frendly, firendly, frienly, firendly]
skating	1	[skatting]
doctor's	1	[docter's]
framework	1	[framwork, framwork]
wouldn't	1	[wouldn’t, wouldn’t]
gun	1	[gum]
footprints	1	[footptint]
bleeding	1	[blooding]
degree	3	[digree, degre, digree, degre]
led	1	[let]
physiological	1	[physilogical]
radio	2	[radil, rado]
gang	1	[gangdom]
stores	4	[stories, stroes, tores, stort]
allowed	3	[allowded, allown, allowned, allown, allowned, allowde]
but	6	[. but, butm, hut, bnt, bu, bur]
phone	11	[phono, phoe, phong, phome, phon, plone, pone, phlit, phoe, pohe, fhone]
send	5	[sent, rsend, seng, sen, seed]
mother's	4	[monther's, mothe's, motehr 's, mouther's]
mystery	1	[mystry]
buy	2	[but, byu]
beef	8	[breef, deef, beaf, cheef, beaf, beaf, breef, beaf]
microphones	1	[microhones]
introduce	17	[to [[intruduce, introduct, introudce, introdce, introuduce, intronduce, intruduce, instroduce, intruduce, introuduce, intruduce, introduct, introdue, introuce, intruduce, intruduce, introdue]
adds	2	[add, add]
frightened	2	[frigntened, frightend]
remote	1	[remot]
travel	23	[travell, traval, travle, travle, travl, traval, trave, travle, traval, travl, travell, travl, trival, traval, tralvel, traval, trivel, travell, trival, travell, travle, travl, travle]
used	1	[uesd]
together	41	[togather, togther, togher, togeter, togther, togather, toghter, toghter, togeter, togather, togeter, togather, togather, toghter, togeter, toether, togeder, togerter., togother, to tegether, toghter, togerther, togather, togther, togerther, toghter, togeter, togther, togeter, thgether, togeth, tegether, togther, togeter, toghter, togeter, togeter, togeter, togeter, tegether, toghter, togeter]
been	1	[bean]
scheduling	1	[schedualing]
cola	2	[cocola, kola]
sent	1	[sended]
beer	6	[bear, bear, bar, bear, bear, bear]
cold	7	[clod, clod, clod, clod, cld, clod, coll]
nurse	6	[nuser, nuser, nuse, nures, nourse, nuse, nures]
remedies	2	[remedys, ermedies]
survey	13	[survery, survery, servey, servey, survery, survy, suvery, servey, servey, servey, servry, surey, surver, survery, research and [[servey]
totally	5	[toally, toatally, tatally, totaly, toatlly]
digits	1	[digitals]
gym	1	[gim]
people's	2	[people'd, poeple's]
effectively	1	[effectly]
injures	1	[injurys]
goes	3	[go, go, gose, gose, gos]
genius	1	[geninus]
loudly	2	[loundly, londly]
greeting	1	[greating]
stronger	1	[stonger]
regards	26	[regard, redards, regarden, regarts, regard, reguards, redards, reagrds, ragards, regardhenry, regrds, regasd, begarts, regard, regars, regst1, rgards, regars, reguards, reagards, regrads, regarts, gegards, rgs, regads, brgds]
literature	1	[literatures, literatures]
chose	6	[choosed, choose, chosed, chosed, choose, choosed]
insensible	1	[insesible]
disappointed	8	[dissapointing, dissapointed, disappointes, disapointed, disappionting, dispointed, disappionted, disapointed]
junior	2	[jounior, jounior, junoir]
picture	9	[picuture, picure, picutre, picutre, picure, picturs, picuture, pictur, pictur, pictur, pictuer, pictuter, picyure, picure, picute]
cognitive	2	[coginative, conitive]
hedges	1	[heges]
stories	3	[storys, storys, [[storys]
beds	5	[bad, deds, bads, bads, deds, bads]
coke	2	[cke, cokei]
season	5	[seanson, seasom, seasen, seaon, seanson]
sister's	1	[sisiter's, sieter's]
seafood	5	[seafoods, seadfood, seefood, seefood, seefood]
sing	4	[singing, siing, sings, singing]
pork	3	[poke, prok, proks]
sickness	4	[sicknees, sicklness, sicknees, sichness, sichness]
moody	1	[moddy]
match	1	[macth]
diving	3	[diviing, diviing, driving, dving]
lastly	1	[last]
madam	10	[mandam, madom, madom, mandem, madan, madame, madom, madom, madan, manden]
highest	2	[higest, hightest]
cultures	2	[cultrue, cltures]
protest	1	[protect]
movies	22	[movice, move, moiec, mobies, moives, moives, movries, moives, moives, moving, moives, moveis, movice, mocies, moives, moives, moives, moive, moives, movieds, moives, moive, movice, movis]
thirdly	3	[thired, third, shridly]
complicated	1	[complicaed]
purpose	2	[porpers, prupose]
seaside	2	[seasiade, seeside]
turns	3	[yurns, truns, truns]
sharing	1	[sharding]
bananas	10	[babaner, bananers, bananan, bananer, bananers, bananaes, brananas, bannanas, bananons, brananas]
cosmetics	1	[cosmotic]
participate	2	[particpate, paticipate]
attachments	1	[attachements]
temperatures	1	[tempratures]
invite	8	[invitate, invint, invinte, iinvite, invitate, invint, invit, invitate, ivted]
sincerely	24	[sincerly, sinserely, sincerly, sincerly, sinerely, sencerely, sincerly, sincerery, sincerly, sincerly, sincrely, sinerely, sinsenrely, sincenally, scincerely, sincere, sincerly, sinserely, siecerely, sincere, sincelly, sincely, sincely, your [[sincely, sinserely, sincely]
university	46	[unversity, universty, unversity, unversity, univercity, universty, unversity, universiy, universiy, universtiy, unverisity, unversity, univercity, univercity, unibersity, univercity, univercity, universty, univirsty, univirsty, universty, niversity, unniversity, univesity, universary, universary, universary, universty, univercity, universty, universty, univercity, universty, univeristy, universtiy, univercity, univercity, universty, uinversity, univercity, unversity, universting, univercity, univertisy, unversity, univesity, universtity, unversity, uniersity]
incredible	1	[incredeble]
beginning	13	[begining, begining, begining, begining, beging, and [[begining, begining, begainning, begining, begining, begining, begining, begining, beinging]
pressure	2	[pressur, presure]
leadership	4	[leadship, ileadership, leadering, ladership]
athlete's	1	[althelet's]
poor	1	[poul]
foremost	1	[formost]
potential	3	[potentional, potencial, potencial]
bye	28	[bey, bey, bey, byby, bey, by, bay, bey, bey, bay, bey, buy, buy, byeby, by, byb, bey, bey, bey, bey, bey, bey, bey, bey, bey, bay, bay, bey, bey]
motherland	1	[matherland]
master's	1	[marster]
polyester	1	[ployester]
grandmother	13	[grandmather, grandmther, garndmother, gradmother, grandmoter, grandmither, grandmather, grandmoter, grandmather, grangmother, grandmather, guandmother, gandmonther]
around	6	[arould, arround, arround, aroud, aroud, arround, aroun]
begin	2	[begain, begain]
chances	1	[changce]
starter	5	[stater, atarer, starer, searter, starte]
quite	2	[quiet, quit]
towel	1	[towl]
instead	5	[insteaded, insted, in stead, in stead, instend]
started	5	[starded, startde, sarted, startde, sarted]
kidney	1	[kindey]
their	10	[thier, thier, thire, thier, thier, thier, thier, thier, thair, theri, thier, thier, thier]
missed	3	[missd, missd, miissed]
first	52	[frist, frist, frist, frist, frist, frist, fisrt, frist, fisrt, frist, frist, frist, firt, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, frist, firt, fitst, frist, frist, fisrt, frist, frist, frist, firs, frist, frist, frist, frist, frist, forst, fist, frist, firist, frist, frist, frist, firt, frist, frist, frist, fist, fist]
incredibly	2	[icredibly, incredily]
river	1	[rever]
clients	2	[clienteles, cline]
reliable	8	[relable, realibe, reliale, relaible, realable, rellable, relialble, reliabled]
dogs	1	[dags]
said	1	[siad, siad]
dispatching	1	[dispathing]
store	1	[sotre]
college	7	[colleage, colleage, collaege, coollege, colleage, collge, collage]
jewelry	1	[jewelrys]
supports	1	[suppot]
accounting	1	[accouting]
personality	2	[pasonality, personaility, peasonality]
eagles	1	[eagels]
continued	2	[contiuned, continute]
until	16	[untill, untill, untill, untill, untill, untill, untile, untill, untill, untill, untill, utill, untile, untill, untill, untill, untill, unit]
politics	1	[pollitics]
story	6	[atory, stroy, stroy, stroy, stroy, stroy]
salesperson	1	[salasperson]
curly	7	[cruly, ciruly, currly, currly, culy, culy, cury, cruly, cutly]
firstly	6	[fisrt, first, fisrtly, fristly, fistly, fisrt, fristly]
principal	2	[princepal, pricipal]
mutilate	1	[mutigate]
chemical	1	[chemial, chemial]
boring	4	[borning, borings, borning, boning]
departed	1	[departured]
slow	1	[sllow]
government	9	[gorverment, governoment, govement, goverment, govenment, govenment, goverment, govemment, goverment, govenment]
deer	1	[beers]
affection	1	[affevtion]
engine	6	[enginee, enginee, eninge, engin, engin, engin]
promised	3	[i [[promisd, promissed, promoised]
scarves	2	[scaves, scarfs]
he	5	[hs, hs, hs, he's, hes, hes]
supplying	1	[suppling]
projects	1	[projecys]
quitted	1	[quited]
borrowed	1	[borrwed]
colleges	1	[collegues]
persuade	1	[pursade]
reservation	1	[resevation]
eat	3	[eta, est, est]
movie's	1	[moviessad]
introduction	2	[introducation, instroduction]
hospital	19	[hospitol, hospaital, hosiptol, hosiptol, hispital, hostial, hopital, hostital, hospitial, hostipal, hosipital, hospit, hospitol, hosptal, hospitai, housital, hospiatal, haspital, hosipatal, hosiptal, hosptial]
continues	1	[countinues]
go	7	[gt, gona, ao, gp, going, gp, goto]
gift	4	[gife, gife, gilf, gife]
idea	6	[idear, idear, idear, idear, idear, idear, idear]
satisfy	1	[satisfiey]
raise	1	[ranise]
miniskirts	1	[minskirts]
servant	3	[serbant, serrant, serdant]
exercises	4	[excises, exercices, execises, exciese]
indicate	1	[indicte]
petroleum	1	[petrolium]
excellent	7	[exclent, excellect, exellent, excllent, eccellent, excenllent, excelent]
rewarding	3	[rewanding, rewaring, rewanding]
consider	5	[conside, conside, conside, cosider, constder]
battery	1	[buttery]
write	11	[wrire, writed, writ, white, writhe, wites, writte, writ, wnte, wrtie, right]
current	3	[curent, cureent, cureent]
cloudy	15	[cloundy, cloundy, clouly, cllouly, couldy, couldy, coludy, croudy, couldy, clody, couldy, coldy, clould, couldy, clody, couldy, couldy, clody, clody]
backpack	7	[bagpack, packback, backpag, packback, backpcak, bagpack, packback]
left	3	[lefe, lef, lelft]
do	7	[go, wo, du, dou, du, dou, does, does, does]
sheep	1	[sheeps]
logistics	1	[logestics]
evening	54	[everning, evering, evving, eveing, engning, everning, everning, [[everning, evevning, eveing, everning, everning, evering, evenging, evining, everning, evering, everning, everning, evering, everning, evenning, everning, evering, everning, elevning, enening, evering, everning, everyning, everning, evenging, eveing, envening, everning, everning, everning, enening, everning, evning, evenning, eveing, evenning, eveing, everning, vevning, everning, evenning, evering, everning, evering, evering, everning, everning, everning, everning, evering, envening, everning]
painting	5	[paiting, paiting, paiting, painnting, paiting, paiting]
targets	1	[garde]
man	2	[wan, men]
stood	2	[standed, standed]
phonetically	1	[phoneticize]
dinning	1	[dining]
look	3	[loot, liik, lools]
safe	1	[safty]
ironing	12	[iroing, ironning, iroing, irioning, ioring, iroing, iroing, iroing, iroing, rioning, iroring, ironning]
may	1	[maybe]
bean	1	[pean]
permissible	2	[permittable, permittable]
wearing	10	[wareing, weanring, wering, wering, swearing, swearing, waering, [[weaing, wereing, wereing, weaing, wearin, waering, waering, wareing]
bird's	1	[birds's]
accepting	1	[acepting]
operator	2	[operater, operater]
recovered	1	[receovered]
chocolate	8	[choclate, chocolet, chocolart, chocklate, chocalate, chacolate, cholate, chocolat]
starts	23	[starst, srarts, sarts, star, atarts, stars, sarts, stat, sdarts, stars, satart, statr, stars, stars, startes, stats, satarts, stars, stars, stats, stars, satares, sarts]
what	2	[wht, waht]
chemistry	1	[chemisty]
volume	1	[volumn]
dining	7	[dinning, diing, dinning, dinning, dinning, dinning, dinning, ding]
legs	2	[leggs, leges]
dulcet	1	[ulcet]
lazy	1	[last, lasy]
successful	12	[succesful, succssful, sucessful, sucessful, sucessful, succeful, seccess, succes, sucessful, successfull, successfull, sucessful]
handsome	6	[hamesome, hansome, hangsome, hansome, hunsome, hansome]
ago	1	[age]
peas	1	[peans]
player	7	[palyer, layer, playes, playe, palyer, palyer, palyer, lpayer, payer]
least	1	[lest]
careful	8	[carefull, carefull, carefull, carefull, carefull, carefull, carefiul, carefu]
normal	1	[normoal]
driving	6	[drving, drving, drving, drving, drving, deriver]
award	1	[adward, pround]
abroad	9	[aboard, aboard, abroade, aboard, abord, abord, abord, aboard, abord, aboard, aboard, aboard]
by	2	[yb, bu]
plays	11	[plaies, palys, palys, plaies, playes, palys, palys, palys, palys, palys, palys, palys]
dear	22	[dar, deer, deal, denr, deat, desr, deat, deir, deer, deaar, deat, dea, deat, desr, desr, der, desrs, dier, dare, dera, deaar, der]
transportation	7	[transportatino, transporation, tanspotation, transportion, transportion, transpotation, transportations]
long	3	[lomg, loog, loog]
wallet	3	[wallen, wallen, walt, walt, walet]
comfortable	16	[confortable, comfortbale, comfortble, comfutable, comfortale, comfortble, comfertable, comfortbale, comportble, confortable, comfortbable, comfortaber, umcomfortable, comefuteble, comforable, comfultable]
obligation	1	[abligation]
comfortably	1	[comfortbal]
describes	2	[describles, descripts]
couldn't	7	[coukdn't, could't, coundn't, could't, conldn't, could't, can't]
stony	1	[stomy]
deal	3	[ieal, dealed, dear]
would	4	[woule, woule, wounld, woule]
autumn	13	[autum, autumer, autume, autume, autume, autemn, autumni, autumu, autumu, antumn, autumun, autummers, autunm, autunm, autum, autume]
future	11	[furture, furter, fature, funture, futher, futher, futere, fututure, futhure, futrue, furture, furture]
choosing	1	[chooesing]
approximately	1	[approcosimately]
any	2	[andy, ang]
seldom	1	[seldome]
depends	1	[depands]
smiling	6	[smilling, smilling, smilling, smileing, simling, smilying]
be	2	[ba, de]
financial	5	[financia, fiancial, finacial, finacial, finnacial]
begins	1	[beginning]
mysterious	1	[misterious]
umbrella	23	[unbralle, unmbrela, umberalla, unbrellur, umber, umberlla, unbralla, unbrella, unbrella, unbrella, umberall, umbrelar, umbrall, umbralla, umbralla, unbrella, unbrella, umberral, umbralla, unbrella, umbralla, umbralla, umbreler]
superb	2	[superburb, superpurb]
learn	6	[leaen, earn, learl, lean, lean, leane]
breakdown	1	[breakdwon]
burst	2	[brusted, bursted]
accountant	15	[accountand, accoutant, accotant, accoutant, accoutant, accoutant, accoutant, accounter, accountat, anccoutant, accoutant, accountan, accounter, accoutant, acountent]
bedroom	9	[badroom, bed room, bedromm, bedroon, bedrooms's, bedroon, bedrooom, bedroon, badroom]
and	90	[anf, ane, ane, an, atch, ang, ane, adn, ans, ane, nd, ang, ang, adn, sna, snd, an, an, amd, ang, anad, amd, adn, ahd, ang, snd, ang, ansd, ang, ande, ang, ang, an, ang, ang, amd, ad, n, n, ang, adn, an, ang, an, an, ang, adn, ane, adn, anad, andave, ang, andave, ang, amd, an, ang, ang, adn, ang, an, ang, ang, ang, ang, ans, ane, ane, an, ane, abd, ans, ahdn, ans, ande, ang, amd, an, adn, snd, an, an, amd, ang, ang, ande, ad, ang, ahd, ang, amd, andl, an, ang, an, anb]
holiday	9	[holidy, holliday, holidy, hodiday, holidary, hoilday, for this [[holody, horlday, holday]
decided	12	[desided, decidied, dicided, dicided, dicied, decite, dicided, deside, dicided, dicided, desided, decied, dicided]
classical	6	[classcial, classicle, classisial, classicl, classica, classcal]
patient's	1	[patiene's]
played	5	[palyed, playd, play, palyed, palyed]
maximum	1	[maxium]
laughed	1	[lauhted]
doing	3	[do, donging, doning]
trash	2	[trashes, trush]
securities	1	[securites]
amp	1	[workover&amp]
internet	14	[intenet, internent, intering, internate, internrt, internate, internite, internt, interent, intertnet, internat, inernet, intnet, [[intermet]
accreditation	1	[acceditation]
straight	48	[srtight, street, street, stright, stright, staight, streight, stright, stright, straiight, stright, stright, straigth, striaght, straigh, straigt, stright, staright, staight, streight, streight, streight, stright, straigh, staight, sgraight, staight, stright, straignt, straighe, straingt, stright, stright, strainght, staight, seraight, strainght, straigth, staight, staight, straght, stragiht, straighter, taight, sraight, straihgt, stright, stright, straigst, straught, steight, staright, staight, staight, stright, stright, staright]
mobile	2	[mablie, moblie]
does	3	[doea, dose, dose, dose]
skiing	2	[skining, skining, skilling]
acceptable	1	[acceptabe]
remember	21	[remenber, remeber, remenber, remeber, remenmber, remeber, remenber, remebme, remeber, remeber, remeber, remenber, rember, remeber, remenber, rememnber, remeber, rememeber, remeber, remeber, remenber, remeber]
icy	1	[icey]
rainy	19	[riany, rain, raing, rainny, rainly, rainny, rains, rainny, riany, riany, rainny, rainyin, rainny, rainny, rainny, rainny, rainny, rainny, rainny]
clothing	3	[coltying, clothe, colthing]
uninhabited	1	[unhabited]
routine	6	[routins, routin, rountine, runtine, rountine, routen]
chosen	1	[choosed]
lighter	1	[ligher]
husband	51	[hasband, hasbend, hasbend, hosband, husand, husbend, huaband, hasband, hunsband, hunsband, huaband, husbend, hunsband, huaband, husban, husban, hushand, husmand, hasband, husberd, bedhand, husbend, hasband, h.usband, hunsband, husbaband, housband, husbend, husbend, busband, hunsband, hasband, husdand, hunsband, husbund, hunsband, huaband, hasband, hunband, husbend, husbend, hisband, husbnd, busband, husbend, husbend, hosband, hunsband, harsbend, harsdend, husbond, hasband, hasband, husand, hunsband, hunsband, husaband, housban, hunsband, husbend]
recommend	7	[recommand, recommond, reconmended, recommand, recomend, recomemend, recomend]
swimmer	1	[swimer]
island	1	[lsland]
stole	1	[stoe]
analytic	1	[analystic]
sister	24	[sisiter, sisther, sisiter, sisiter, sisiter, sisiter, sisiter, sisiter, sisiter, sisther, sisther, sisther, sisiter, sisiter, sisiter, sisiter, sisiter, sisiter, sisiter, sisther, sisiter, siste, sistr, sitster, sisiter, sisiter]
pronunciation	2	[pronounciation, pronounciation]
edges	1	[edgas]
hands	1	[hans]
waits	1	[waites]
knocked	7	[koncked, kocked, knockd, koncked, knnocked, knkcked, knoeked]
attractive	1	[abbtractive]
ice	2	[ic, ise]
swim	10	[swin, swin, swin, swin, siwm, swin, swiming, swin, swimm, swime]
lounge	2	[lunge, [[launages]
beige	2	[belge, belge, belge]
men	1	[wen]
trip	10	[tripe, tirp, tirp, tip, tirp, tirp, tirp, tirp, tirp, tirp]
paintings	1	[paiting]
restaurants	32	[restautants, restauants, restaurent, restautants, restaurents, restanurants, restraunts, retayrants, testaurants, restuants, restaurnts, restaturants, resturant, restaurands, restaruants, resturants, restarant, resaurant, restraunts, restrant, rewtaurants, restanrants, restanrants, restarents, restauants, restautants, restuarants, restauants, restuarants, resturants, reastaurants, resturants, reatayrants]
appeared	1	[appeard]
all	4	[alle, alla, al, alll]
members	12	[mumbers, menbers, menbers, menbers, mumbers, memgers, menbers, menbers, mumber, menbers, memebers, memebers, mambers]
requirement	12	[requirment, requirment, requirment, requirment, requitment, requirment, requirment, quirement, requirestment, requirtment, requirment, requestment, reqirement]
export	1	[ex]
disappoint	1	[dispoint]
speed	1	[speedly]
makes	5	[maks, maks, maks, make, maks]
ahead	4	[aheat, aheard, ahaed, aheard]
at	5	[an, an, ta, ao, ad]
pedometer	1	[pedometre]
as	3	[equit, sa, sa]
game	1	[geme]
etiquette's	1	[etiquettes]
color	10	[colro, coulor, coulor, colo, corlor, coler, corlor, coloer, colcr, cilor, cilor]
am	6	[amd, an, an, m, m, m, an]
tattoos	3	[tatoos, tatoo, tatooes]
pregnancy	1	[pregenancy]
an	2	[on, dan]
meeting	4	[meeing, meetins, meetting, meetting]
forget	10	[foget, forger, forger, forgert, foget, ferget, froget, foget, forger, foget, ferget]
basketball	51	[basetball, basktball, basktball, baskball, backetball, baskteball, basktball, basketable, baskteball, beasketball, backetball, baskeball, baskerball, baskboll, baskeball, basketbal, basetball, basetball, baskball, busktball, basktall, basketbll, bassketball, backetball, baskerball, bsketball, basketaball, baskateball, baskerball, baseketball, basketbll, baskeball, baskatball, baketball, basktball, barstball, basktball, baskettball, baskball, basktball, beaskteball, busketball, baketball, besketball, baskeyball, basietball, baskerball, baskatbll, baskeball, basketbal, basketboll, basketboll, baskeball, basketboll, baketball]
nobody	2	[nobady, nobady]
employment	1	[emplyment]
instructor	1	[instuctor]
enclosed	3	[enclsoed, encolsed, encolsed]
no	1	[num, num, num]
street	11	[steet, streer, steet, stree, stree, sreet, steet, streen, stree, treet, steet, steet]
luggage	9	[luggege, luggages, luggages, luggages, luggages, luggages, buggage, luggages, luggages]
forgotten	1	[forgetten]
fixed	1	[fexed]
of	9	[ot, fo, 0f, ar, off, fo, ofo, fo, fo, iof, fo]
correct	1	[corrct]
button	2	[botton, botton, bottom]
