Correction	ErrorFrequency	Errors
clients	3	[klients, clints, clientes, clientes]
reliable	7	[relliable, realiable, relible, raliable, relible, relaible, relieble]
blouses	5	[blauses, blousers, bloses, blauses, bloses]
said	3	[sad, siad, sad]
store	1	[stor]
college	7	[colledge, colledge, kolledge, collegs, colledge, colledge, colledge, colledg, colledge, colledge, colledge, collegs, colledge]
kilometers	1	[kilometrs]
jewelry	3	[jewerly, jewerly, jeverly]
accounting	2	[accountan, accounter]
explained	1	[explaned]
personality	1	[pesonality]
eagles	2	[eagels, eagls]
continued	1	[countinied]
deliverance	1	[deiverance]
until	12	[untill, untill, [[untill, [[untill, untill, untill, untill, untill, untill, untill, untill, untill, untill, untill]
curly	5	[cruly, curtly, curle, curls, curle]
firstly	4	[fistly, firsty, firsly, first]
principal	1	[principle, principle]
boring	11	[borring, booring, borring, borring, borring, borring, borring, bouring, borring, boiring, booring]
departed	1	[departured]
sail	1	[sile]
government	9	[goverment, goverment, goverbment, goverbment, goverments, govermment, govermment, goverment, goverment, goverenment, goverment]
anesthesiologist	1	[anestesiologist]
engine	2	[engin, ingine]
promised	1	[promissed]
favorably	1	[faroubly]
scarves	2	[scarfs, scrafs]
pasta	2	[pasts, pusta]
he	14	[hi, hi, hi, hi, hi, hi, hi, he'll, hi, hi, hi, hi, hi, hi, ihe, hi, hi, hi, hi, hi, hi, hi, hi]
sleep	2	[slip, slep]
ha	1	[hah]
withstand	1	[wihtstand]
requested	1	[requsted]
projects	10	[progects, projekts, progects, prodjects, projecrs, projacts, proects, progects, progects, proojects, progects]
independently	1	[indepenently]
aim	1	[air]
butter	1	[batter]
persuade	2	[pursuade, pursuade]
air	1	[are]
eat	2	[it, eit]
review	1	[rewiev]
hospital	2	[haspital, hospitle. l]
gizmo's	1	[gizmos]
introduction	2	[intriduction, introdaction]
retail	1	[retaile]
gift	2	[girft, gitf]
idea	2	[idae, idia]
raise	2	[reise, rase]
indicate	1	[indiate]
exercises	6	[excercises, exersises, execisses, exersices, excercises, exersices, exsercises]
excellent	24	[exellent, exellent, exellent, excelent, exellent, exellent, exellent, exellent, exellant, ex?ellent, exellent, escellent, exellent, exellent, exellent, excelllent, exellent, excelant, exelent, exellent, exellent, exellent, exellent, exellent, exellent, exellent, exelent, exellent]
rewarding	4	[rawarding, rawarding, rewording, rewording, rewardng, rewardig]
stops	1	[stopes]
consider	3	[conside, concider, concider]
strawberries	1	[strowberry]
write	11	[right, writen, wright, wright, wright, white, wryting, wride, wright, white, wright, white]
cloudy	4	[cloudly, cloudly, cloudly, cloudi, cloudly]
backpack	2	[backbag, backbag]
left	1	[leaved]
do	3	[du, don, go]
finances	1	[finans]
logistics	2	[logistik, logistiks]
painting	1	[paiting]
evening	27	[evneeng, evenind, ivning, eveninig, everning, everning, everning, eavning, everning, everning, evning, everning, evnening, everning, evning, evining, everning, everning, eveninh, evning, everning, everning, everning, everning, ivening, everning, evning, evning, everning, everning, ivening, everning, ivening]
targets	1	[target]
look	2	[lool, liik]
safe	1	[save]
ironing	3	[ironong, irroning, irining]
violence	1	[violance]
permissible	1	[permittable]
needs	1	[heeds, heeds]
organizations	1	[organizaions]
wearing	11	[wearinf, wearring, waering, wearning, weating, weating, weating, wearning, weaing, wering, wreading, wreading, wreading, wering, wearning]
won't	3	[wot't, wan't, dont]
organization's	1	[oranization's]
independent	4	[independant, independant, independed, indepedent]
chocolate	7	[chokolate, ?hocolate, chokolate, chokolate, chokolate, chocolatte, chockolate]
fluffy	1	[sluffy]
starts	9	[start's, startet, stars, starst, stars, startes, stats, startes, stars]
chemistry	1	[chemystry]
what	7	[whot, want, whots, whate, whay, whan, wtat]
dining	1	[dinning]
legs	4	[leggs, lrgs, leggs, leggs]
friendlier	1	[frendlier]
successful	16	[succesful, sucssessful, sucsessful, succesful, succesful, succesful, sucessful, sucsessfull, successfull, succesfull, succsessful, susesfull, sucessful, succesfull, successfull, succesful, successfull]
lazy	3	[lasy, lasy, lasy, lasy, lasy]
handsome	3	[handsom, handsom, hadsome, handsom]
peas	2	[beas, peace]
accredited	1	[accedited]
housewives	1	[housewifes]
player	7	[palyer, playre, plater, plaer, pfayer, plater, playr]
motorbike	1	[motobike]
fountains	1	[fontans]
careful	13	[carreful, carefull, carefull, carefull, carefull, carful, carefull, carefull, carefull, carefull, carefull, carefull, carefull]
driving	1	[drave]
revealed	1	[revelaed]
abroad	1	[abroud, abroud]
by	2	[bay, be, be]
plays	5	[plas, playes, playes, playes, playes, playes]
dear	5	[diar, diar, diar, dead, dead, deare]
long	2	[lond, longe]
exploring	1	[exrloring]
comfortable	7	[confortable, is very [[comfotable, comortable, confortable, comforlable, comfartable, comforable]
balance	1	[balace]
excelled	1	[exceled]
couldn't	7	[couldnt, could't, could't, coudn't, coudn't, couldnt, could't]
would	10	[wuold, woul, woud, woud, wolud, woud, woulde, wuld, whould, wuold]
autumn	8	[automn, autum, auturm, auturm, autoumn, automn, autemn, automn, autumm, auturnm]
legendary	1	[legendar]
future	2	[futher, furure]
approximately	1	[approximatly]
any	1	[an]
choosing	2	[chossing, choosihg]
depends	1	[depents, depents]
smiling	5	[sming, smilling, smilling, smilling, smilling]
be	3	[bem, me, ba]
financial	4	[finanical, financional, finincial, financical]
seeing	1	[seing]
mysterious	1	[misterious]
umbrella	5	[ambrella, umrella, umbrela, ambrella, ambrella]
strictly	1	[stricly]
learn	17	[lern, leam, lear, lern, lern, lern, lern, lern, lean, lern, lean, lern, lern, lern, lern, lern, leand]
bedroom	4	[beedroom, beedroom, badroom, badroom, badroom, badroom]
accountant	10	[accounter, accounter, akkaunten, accounte, accounter, accontant, accouner, accounter, accountent, accontant]
and	75	[end, &, fnd, ang, und, ang, ang, an, end, fnd, ang, ans, ans, ant, [[end, ang, fnd, anb, fnd, an, ans, ande, end, ang, anf, ant, ang, ang, ahd, fnd, ang, ang, snd, ahd, ang, ang, ant, &amp, aund, an, an, end, ahd, fnd, anf, un, und, und, anf, fnd, anf, amd, und, und, ant, an, ant, fnd, fnd, an, ang, abd, adn, anf, fnd, an, an, an, ang, end, end, end, end, ahd, ahd, ant, ant, ant, ang, ang, anh, ang, ahd, ahd]
decided	9	[diside, desided, desided, desided, desided, dicided, dicition, dicided, dicided, decieded]
holiday	21	[holliday, holyday, holiadys, holyday, hollyday, holidaa, holliday, holyday, hoiday, holyday, holyday, holliday, holliday, oliday, holyday, hollyday, holyday, holliday, holyday, holyday, holyday, holyday]
differently	1	[differenty]
obligating	1	[obligative]
played	2	[plaid, plaing]
staircase	2	[starcase, starecase]
doing	4	[diong, dooing, doung, doig]
educational	1	[equcational]
internet	4	[enternet, inet, intrenet, enternet]
straight	36	[straght, stright, stright, stright, strait, straignt, sraight, streight, stright, stright, stright, stright, straght, straght, stright, straigh, straigh, straght, straght, straigth, straigt, stright, streight, stright, stright, straingt, streight, straigt, stright, streight, streight, streight, streight, stright, staite, staite, staight, strainght, sraight, staraight, streight, sraight, stright, staight, staight, streght, streght, straigt, streight]
mobile	1	[mobil]
does	3	[dos, dies, do]
skiing	4	[sliing, sking, sking, sking]
remember	5	[rememeber, rememeber, remeber, remeber, rememer, remeber]
effortlessly	1	[effortles, effortles]
meg	2	[mag, mag, mag, mag, mag, mag]
rainy	1	[ranly]
clothing	1	[clotching]
routine	9	[rutine, routin, routin, rouitine, routin, rutines, routin, rutine, rutine]
chosen	2	[choosen, choosen]
husband	54	[hasband, hasband, husbend, husbend, husbend, hasband, hasbend, hursbond, hasband, husbund, hasbund, hasband, hasbend, hasbend, hasbent, hasband, heaspen, hasbend, hasbend, hisband, hasband, husbend, haesband, hasbend, hasbent, hasband, husbend, husbend, hasbend, husbant, husbant, hasband, hasbund, husbent, husbent, hasbund, hauband, husbend, husbend, hasbend, hasbend, husbant, hasband, hasband, hasband, hasbend, hasband, hasband, hasband, hasbent, hasband, husbend, husdand, husbent, husbent, husbend, hasband, hasband, husbend, housband, husbend, husbend, husbent, hasband, hasband, hasband, husdand, hasband, hasband]
recommend	13	[recomend, recomend, recomment, recomment, reccomend, reccomend, recomend, recomend, recomend, recomend, recomended, recomend, recomend, recomend, recomend, reccomend, recomend, recomend]
stole	2	[stool, still]
island	1	[islan]
sister	3	[siter, siste, sisret]
analytic	2	[analitic, analitic]
laughing	1	[loughing]
pronunciation	1	[pronounciation]
hands	1	[hads]
knocked	21	[knoked, knok, knoked, knoked, knoked, knoked, knoked, knocken, knoked, knoked, knoked, knoked, kcnoked, knoked, knoked, knoked, knoked, knockt, knoked, knoked, nocken, knoked, kncked, knoked]
ice	1	[ise]
attractive	2	[attactive, attactive]
swim	11	[swimm, swimm, swin, swimm, swimm, swimm, sweem, sweem, swimm, swiming, swimm, swimm, swimm]
beige	2	[biege, biege, bege]
lounge	1	[launge]
trip	2	[tip, tip]
men	3	[mens, mens, mens]
trim	1	[tream, tream]
restaurants	22	[restraunts, restorans, restaursnts, restourant, restourans, restaraunt, restrain, reataraunts, resturants, restraunts, restorants, restraurants, reataurants, restrans, restoraunts, restraunts, restourants, restuarants, restourant, restourants, restarants, restairants, restairants, restourants, restourants]
all	1	[al]
appeared	1	[appiared]
members	1	[memebers, memebers]
picturesque	1	[pucturesque]
speed	1	[spead]
makes	1	[make]
ahead	4	[ahaed, aheard, a head, ahade, ahade]
at	11	[ar, ar, ap, am, a, a, ona, tt, ap, al, ay]
as	3	[asa, us, sa]
stimulate	1	[simulate]
methodology	1	[metodology]
discriminate	2	[descriminate, dicriminate]
emotional	1	[emothional]
color	2	[cjljr, coloir]
tattoos	2	[tatooes, tatoos]
am	7	[an, a.m, an, a'm, m, an, a'm]
pregnancy	1	[pregnance]
meeting	1	[meetting]
an	2	[un, un]
cooperative	2	[corporative, corporative]
heating	1	[heatting]
approach	1	[appoach]
badly	1	[bedly]
forget	11	[fogot, foget, foget, vorget, foget, foget, foget, foget, foget, foget, foget, fogret]
fabulous	1	[fabuluos]
grilling	1	[gril]
basketball	6	[basketbaal, basketbol, bascetball, bascetball, basketboll, backetball, bascetball]
employment	2	[enploynment, employement]
instructor	2	[istructor, instractor]
street	15	[st, streed, st, steet, steet, strit, streer, str, streey, str, sreet, str, str, str, str, sreet, srteet, st, steet, str]
luggage	7	[laguagge, lugguage, luggeges, luggeges, lugguage, luggiage, laggage, laggage, laggage]
lecturer	1	[lector]
of	11	[off, off, os, off, first [[off, os, af, ot, oof, oof, ot, fo, jf]
ticket	8	[tiket, tiket, tikcet, tiket, tiket, tickers, tiket, ticker]
button	4	[buttom, buttom, buttone, buton, buttom]
unsuccessful	1	[unsuccsessful]
on	8	[jn, om, jn, no, jn, in, jn, jn, ond]
pleasant	3	[plesant, plesant, pleasent]
activities	3	[activites, activity, activites]
alright	2	[all right, allright]
commercial	2	[commetcial, comercial]
that's	14	[thats, thats, thats, thats, thats, thats, thats, thet's, thet's, that', that', thats, taht's, thats, thats]
earrings	4	[earggings, earings, earings, earings]
wonderful	17	[wonderfull, vanderful, wonderfull, wondeful, wonderfool, wonderfull, wondeful, wonderfull, wonderfull, wonderfull, wondeful, wondefull, wonderfull, wonderfull, wonderfull, wonderfull, wonderfull, wonderfull, wonderfull]
oh	4	[o, o, ohh, ou]
thoughts	3	[toughts, throughts, toughts]
helicopter	1	[hellicopter]
waterproof	2	[watrproof, waterprof]
ladies	2	[lagies, lades]
animals	1	[animalls, animalls]
maybe	25	[may be, may be, may be, may be, [[maby, [[maby, may be, may be, may be, may be, may be, may be, may be, mayebe, may be, mayde, may be, may be, mayby, may be, may be, may be, may be, may be., mayby, may be, mayb?, may be]
parrots	2	[perrots, p?rrot]
or	8	[o, ot, og, og, ore, o, ore, ot, ar]
crocodile	1	[crocodilian]
convinced	2	[convinsed, convinsed]
sunscreen	11	[sunscree, sunnscreen, sunsceen, suncreen, sunsreen, sunscren, sunscreme, sunscreem, sunsckreen, sunsreen, sunscreeen]
questions	5	[qustions, questoins, questiones, quastions, quastions, quistions]
bedrooms	1	[badrooms]
hobbies	2	[hobbys, hobbi]
armchairs	2	[armchears, armchiars]
toast	4	[tost, tost, tost, tost]
reality	1	[realtity]
monthly	2	[montly, montly]
attending	2	[attenting, atteding]
powerful	1	[powerfull]
flew	1	[flyw]
melon	1	[melone]
thinking	1	[thinkings]
committed	3	[commited, [[commited, comitted]
month	15	[mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mounth, mouns, mounth, mouth, mounth, mounth]
weird	2	[weir, wierd]
small	10	[smaii, smal, smoll, smoll, smal, smoll, smal, smoll, smoll, smoll]
johns	1	[jones]
expert	1	[exspert]
plans	1	[planes]
fashion	1	[fasion]
breeze	2	[breez, breez]
punishment	1	[punisment]
development	1	[developmet]
eleven	3	[lelven, elewen, elewen, elewen]
most	2	[mosy, mot]
necessity	1	[necessisity]
workplace	2	[workplase, worklpace]
across	1	[accros]
chicken	51	[chiken, chiken, chiken, shicken, chiken, chiken, chiken, chiken, checken, chiken, chiken, cicken, cicken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chicren, chi?ken, chiken, chiken, chiken, chiken, chiken, checken, a chiken, a chiken, chiken, chiken, shicken, chichen, chiken, ?hicken, cheeken, chiken, chiken, chiken, chiken, checken, chicen, chiken, chiken, chiken, chiken, chiken, chiken, chiken]
massage	1	[masssage]
flights	1	[flightes, flightes]
patients	1	[patienten]
exhilarating	11	[exhilerating, exhilirating, exhilirating, exhilitating, ezhilarating, exhilirating, exhilirating, exhilirating, exhilirating, exhilirating, exhilirating, exhilaratimg, exhilaratimg]
unbelievable	1	[unbelivable]
vegetarian	1	[vegeterian, vegeterian]
me	6	[e, mi, mi, mee, mee, mo]
interpretation	1	[interpreation]
situation	7	[situaton, sutiation, sutuation, sutiation, sutuation, sitiuation, sityation]
completed	3	[complited, comleted, complited]
fluently	1	[fluenly]
champagne	2	[champaign, champaine]
thankful	1	[thanksful]
immune	4	[imune, ummune, immone, immine]
appreciation	1	[approciation]
enjoying	2	[enjoing, enjoing]
absolutely	22	[absolutelly, absolutly, absolutly, absolutly, absolutrly, absolutrly, absouletely, absolutelly, absolutelly, absolutelly, absolitely, absololutely, absolutelly, ablosutely, absolutly, absolutelly, absolutery, absolutly, abcolutely, absolutly, absolutally, absulutly, absolutly, absolutly, absolutly, absolutly, absolutele]
requesting	1	[recvesting]
dollars	3	[dallars, dollrs, dollrs]
delicious	10	[delicous, delicous, delitious, delicioous, delishions, delishos, delicues, deli?ious, dilicious, dilicious, delisiuous, deliciouns]
marriage	3	[marrige, marriege, marrige]
my	33	[ma, may, ma, me, mu, me, mi, mai, mu, may, may, may, may, may, mu, mi, may, may, mu, mu, m?, ma, may, myq, ma, mu, mu, mi, mi, may, ma, ny, ma, ma, ny, may, me, vy, may, mit]
appearing	1	[appering, appering]
representatives	2	[representitive, reprenentatives]
banned	1	[baned]
nephews	2	[nephewes, nephwes]
product	1	[produkt]
teaching	1	[teachering]
violin	1	[violon]
plane	2	[plan, plain]
additional	1	[aditional]
players	1	[plaeyers]
account	1	[acount]
sometime	1	[somtime]
necklaces	1	[necklases]
described	2	[discribe, discribed]
realize	1	[realeze]
attendant	4	[attendent, attandant, attendent, attandant]
technology	5	[technics, teknologi, technolodgy, technologies, technologys]
parking's	1	[parkings]
last	1	[lost]
sometimes	26	[sametimes, somertimes, sametime, sametimes, somertimes, somtimes, some times, some times, some times, somtimes, sametimes, somertimes, sometims, sametimes, simetimes, simetimes, sometimse, sometimse, sametimes, sametimes, sametimes, sometmes, sometims, sometmes, sometames, sametimes, somtimes, sometims, simetimes, sametimes, sametimes]
spelt	1	[stell]
being	7	[beeing, beign, beeing, beeing, beeing, beeng, beign]
cousin	1	[cosin]
carpet	1	[capret]
actually	1	[acctually]
cooked	1	[coocked]
studies	3	[study, stadies, stadies, stadies]
fever	3	[fecer, ferver, fevef]
genuinely	1	[geniously]
military	2	[millitary, millitary]
love	6	[ljve, live, lowe, looove, lave, vove]
regularly	9	[regulary, regular, regulary, regulary, regulary, regulary, reqularly, regulary, regularely]
more	4	[moree, moore, mare, mpre]
age	1	[adge]
when	15	[wen, then, wehn, whwen, wnen, wnen, wnen, whan, wenn, whev, whan, whet, wthen, wnen, whan]
train	1	[trein]
noble	1	[nobel]
wanna	1	[wonna]
spell	3	[speel, spel, speel]
live	16	[lives, lives, liv, leeve, live's, leav, lieve, lave, live's, livin, livs, leave, live's, lve, leave, leves]
everywhere	1	[everythere]
combining	1	[combinig]
hometown	1	[houmtown]
lots	1	[lot's]
peter	3	[piter, piter, piter]
flat	1	[flate]
balloon	12	[ballon, ballon, buloon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, baloon, ballon, ballon, baloon, baloon, baloon]
studied	9	[stadied, studyed, studed, studed, stusied, stydied, stadied, studed, stadied, studed, studed]
loud	2	[lound, lound, load]
homework	3	[homeworks, houswork, homeworks]
thoughtful	1	[thoughtfull]
artiste	1	[artist, artist]
lawyer	10	[lawer, lowyer, lowyer, law?er, lawer, lowyer, lawer, lawer, lowyer, laywer]
causes	1	[couses]
parents	3	[parants, perens, parants]
fitness	10	[fitnes, fitnes, fitnes, fitnes, feetnes, fitnes, fintess, fithnes, fintness, fintness, fitnes, fitnes, fitnes]
elephant	1	[elefant, elefant, elefant, drover [[elefant]
suppresses	1	[supresses]
volunteer	4	[volonteer, volanteer, volunter, volunter, volunture]
potatoes	10	[potatos, patatoes, potatos, potatoses, potates, potatos, potatos, patatoes, potatos, potatos]
polytechnic	4	[polytechical, politechnical, politechnical, polytechnical]
conferences	1	[confecences]
hi	8	[hey, hy, hei, hei, hey, h, hy, hy, ii]
sleeping	5	[spleeping, slipping, sleepeng, slepping, slipeeing]
improve	11	[impove, inprove, improove, imrove, improove, imrove, imrove, improof, imrove, emprove, improove, improof, emprove]
father	11	[fother, fother, farther, farher, fother, fother, faher, fatherm, fahter, fother, fother, fathe]
playing	19	[paling, plaiing, plaing, playinf, plaiyng, playng, plaing, plauing, plaing, plaing, plaing, playng, planing, playind, playng, plaing, plaing, plaing, playin, pilayng]
achieved	2	[accived, acheaved]
japan	1	[japen]
continuing	1	[continueing]
partners	3	[patners, patners, parthers]
seemed	1	[semmed]
sexual	1	[sexnal]
spent	1	[spended]
celebrate	6	[selebrate, selebrate, selebrate, selebrate, selebrait, selebrait, selebrate]
less	1	[lesse]
is	20	[ir, ia, iz, ir, ia, is's, as, it's, ic, ara, i's, if, ist, i's, i's, os, are, in, ia, ia, iz]
those	2	[thouse, tose]
it	8	[i's, is, is, iy, i, iit, il, ir]
besides	2	[besidse, besieds]
cuter	2	[cuteir, cuttier]
afternoon	34	[afternoom, aftenoon, afernoon, aftenoon, aftenoon, aftenoon, afternnon, aftrenoon, afetrnoon, aftenoon, aftenoon, aftenoon, aftenoon, affternoon, aftenoon, afteernoon, afternon, aftenoon, aternoon, afternooon, aftenoon, aftenoon, aftenoon, aftenoon, afternon, afternon, aftenoon, aftenoon, aftenoon, afternon, avternoon, avternoon, afternon, avternoon, afternnon, afternon, aftenoon]
shelves	1	[shelfes]
gets	1	[hets]
resource	4	[resorce, resurse, resourse, resourse]
customers	5	[custormers, custmers, custumers, customes, costomer]
rapid	1	[repid]
know	7	[now, now, now, now, now, now, now, khow]
rugby	3	[regby, rudgy, regby]
in	9	[un, is, jn, uin, n, n, n, ih, im, jn]
spend	3	[spent, sprend, spand]
certification	1	[sertification]
lose	1	[lost]
two	11	[too, to, tow, twi, too, to, twoo, to, tow, tow, to]
twenty	22	[twentee, wenty, twety, tventy, thwenti, tventy, twenteen, twenteen, twenti, tventy, tventy, tweny, twety, tventy, twony, twente, tventy, tventy, tventy, tventy, twehty, tventy, tventy, tventy, twenti]
opportunity	8	[oppotunity, oportunity, oppotunity, opportinuty, oppotunity, oportunity, oportunity, oportunity, apportunity]
blue	9	[blee, blu, blou, bly, blu, blu, blu, blu, bkue]
necessary	23	[nessesary, necessery, nessesary, neccessary, ne?essary, nessasery, neccesary, neccessary, necessery, neseserry, neccessary, nesassary, ne?essary, ne?essary, neseccary, neccesary, necassary, nessesary, nessesary, nesessary, nesessary, nessesary, nesesary, nessesary]
hotel	3	[houtel, houtel, hitel, hitel, hotell]
discussed	1	[disgussed]
snowboarding	1	[snowbord]
adventurous	1	[edventurous]
intelligent	7	[intellegent, intelegent, intellegent, intilligent, intellegent, intellegent, intelligant]
decks	1	[decsks]
eighteen	1	[eigteen]
someones	1	[someone's]
appetite	4	[appetit, appetit, appetit, appetitive]
winner	5	[winer, winer, winer, wiiner, winer]
disappeared	1	[dissappeard]
encouraging	1	[uncouraging]
rhythms	1	[rythms]
elevator	2	[eleator, elevaitor, elevaitor]
strange	2	[strang, strnge]
assistant	13	[assisten, assistent, assistent, assistent, assistent, assisant, assistent, assitant, assistent, assistans, assistent, assistent, assistent, assistanse]
competitions	2	[compertitions, compititions]
nature	1	[hature]
thriller	1	[thrilleer]
forgot	2	[forget, fogot]
place	6	[plase, plase, pllace, plase, places, plase]
serious	7	[seriouse, seriosly, seriouse, rerious, serios, serios, cerious]
volatile	1	[volatie]
handbag	1	[hadbag]
mentor	1	[mentore]
going	13	[goind, goind, gooing, gooing, goind, goind, goin, goimg, goin, goin, doing, doing, doing, goind, giong]
how	4	[hjw, yow, haw, haw]
catalog	1	[cotolog]
international	6	[internetional, internetional, intenational, internetional, internashional, internetional, in iternational]
sunnier	1	[sunner]
journey	5	[jorney, jurney, jorney, jorney, jorney]
windows	1	[winows]
mop	2	[moop, moop]
mom	16	[mam, [[non, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mam, mum]
disaster	1	[distaster]
reads	4	[read's, read's, read's, reeds]
floor	10	[flor, floore, flour, tloor, flor, flor, flor, flore, flor, foor]
loaf	2	[loave, lof]
chores	3	[chourses, chories, chorest]
pyramids	1	[pyramides]
outdoors	2	[outdoor, outdore]
hot	4	[ho, not, shot, hott]
recommendations	5	[recomendations, reccomendations, recomendations, recomendutions, recommedations]
exam	1	[excam]
try	1	[tray, tray]
we	4	[wi, wi, wi, mer]
climb	2	[clime, clime]
choice	9	[choise, choise, choise, choise, choise, choise, choise, choise, choise, choise, chioce]
simple	1	[simpli]
data	1	[datas]
plow	1	[plaw]
desk	2	[desc, dask]
brought	3	[brougth, broght, brougt]
robbed	3	[robbered, robben, robeed]
punk	1	[pank]
eats	4	[easts, eates, eates, eat's, eates]
running	4	[runing, runing, runing, rinning]
spring	2	[sprig, sprihg]
noticed	2	[notices, notiked]
personal	2	[personsl, personsl, personalle]
easy	1	[ease]
composing	1	[composiing]
straps	1	[strops]
reply	1	[replay]
fabrics	1	[fubrics]
kills	1	[killes]
hard	1	[hart]
extremely	2	[extremally, extremly]
payment	2	[paymant, paymant]
trips	2	[treeps, thips]
park	3	[parc, perk, parc]
previous	2	[pevious, previos]
flora	1	[frora]
smith	2	[smitht, smit]
speaks	1	[speek]
cannot	4	[cannjt, cann't, can not, cann't]
up	4	[ut, ap, aup, ap]
replace	1	[replase]
relationship	1	[relations hip]
field	2	[feild, fild]
institute	2	[institut, institut]
brad	1	[bred]
enterprises	3	[enterprisers, enteprises, enteprises, enterprices]
expense	1	[expence]
weapon	1	[veapon]
doesn't	15	[doesnt, does'n, doecn't, doecn't, doen't, doesn’t, dosn't, dosn't, does'n, does't, does't, doesnt, dosen't, doesn’t, doesnt, doesn’t, does't]
dog	8	[djg, djg, dig, doog, djg, gog, god, dig]
confirm	1	[conferm, conferm]
infrastructure	1	[infrastracture]
invited	5	[invaited, wellcome, invated, invated, inviteded]
discovered	2	[descovered, diskover]
respect	1	[respects]
afford	1	[affort]
to	20	[tu, ty, tu, ti, ro, yo, too, ot, tu, tu, tu, too, tu, tp, ti, too, tu, ti, too, ti, ti, tu, tj]
maternity	1	[maternaty]
invites	3	[inviters, ivites, invaites]
harry	1	[hanry]
portable	1	[partable]
provide	1	[privided, prowided]
instructions	4	[instructoins, instractions, instrutions, instuctions]
decreasing	1	[decreaseng]
attend	2	[attent, ettend]
half	1	[haalf]
round	1	[rond]
somewhere	1	[somethere]
happily	1	[happyly]
bathroom	1	[bethroom]
eligible	1	[allegible]
didn't	19	[didnt, did't, didn'y, did't, did't, did't, din't, did't, didn’t, did't, did't, didn’t, didn’t, did't, did't, did't, did't, did't, did't, did't, didnt, did't, didn’t]
ticket's	1	[tiket's]
questionnaire	1	[[[questionary]
rueful	1	[rueflly]
student	2	[studend, studend]
dark	2	[durck, darck, durk, durk]
welcome	32	[welcom, welcom, welcom, wellcome, welcom, welkome, welcom, welcom, welcom, wellcom, welcom, wellcome, welcom, wellcome, wellcom, wellcome, welcom, wellcome, welocome, wellcome, welcame, welcom, welcom, welcom, welkom, welcom, welcom, wellcome, welcjm, welkom, wellcome, welcom]
toothpicks	1	[tothpicks]
tickets	2	[tikets, tikets]
follow	2	[fellow, following]
dessert	8	[desert, dissert, desert, desert, desert, desert, desert, dissert, desert]
occupations	1	[ocupations]
however	5	[hovewer, hovewer, dut, howewer, howewer]
so	2	[soo, soo]
maintenance	1	[maintainance]
guarantor	1	[garantor]
physically	1	[phisically]
reduce	2	[resuce, reduse]
helpful	4	[helpfull, helpfull, helpfull, unhelpfull]
windsurfing	1	[windserfing]
palm	1	[pallm]
architect	4	[archite?t, arcitect, architecter, arhitect]
unpleasant	2	[unplesant, unpleasent]
browsers	1	[brousers]
scuba	4	[suba, ckuba, skuba, skuba, skuba]
husband's	7	[husbande's, husbend's, hasbent's, husban's, hasband's, hasband's, hasbent's]
shopping	20	[shoppining, shoping, shoping, shoping, shoping, shoping, shoping, shoping, sopping, shoping, shoping, shoping, shoping, shoping, shoppng, chopping, shoping, shoping, shoping, shoping, shoping, shoping]
something's	1	[somthing's]
natural	3	[natutal, notural, natuaral]
festive	1	[festiv]
birthday	33	[birsday, brithday, birsday, berthday, bithday, brithday, birtday, birthday's, berthday, bithday, birtday, brithday, bithday, bithday, birtday, berthday, birhtday, birtday, birhday, bithday, bithday, birfday, berthday, berthday, burthday, bithday, brithday, brithday, birthda, birsbay, birtday, bithday, bithday, bithday, bithday, brithday, bithday]
weight	3	[[[weigth, weght, weigt]
payroll	1	[payrol]
dwarves	1	[dwarfs, dwarfs]
land	1	[lamd, lamd]
weighs	1	[weights, weights, weights]
destroy	1	[distroy]
journal	1	[jornal]
flamenco	1	[flamenko]
meters	12	[meteres, metest, metest, merets, metrers, metters, metters, meyers, meaters, metters, metters, metetrs, metters, metters, metters, metters]
fifteen	7	[fiftteen, fiftheen, fiveteen, fefteen, fiften, fiveteen, fivteen]
tom	1	[tome, tome]
instruction	2	[instraction, instraction, instructiors]
implement	1	[inplement]
four	6	[fri, fourr, for, fore, foun, foure]
too	8	[to, to, to, to, to, to, to, to]
emerged	1	[emeged]
separate	1	[separat]
reschedule	4	[rescedule, reshedule, rechedule, reshedule]
cleaning	5	[clearing, clining, cleanin, cleaner, clining]
dry	1	[drey]
sincere	1	[sincire]
boarding	3	[boardin, bording, boading]
principles	2	[princilpes, priciples]
medicines	1	[meds]
mum	4	[mam, mam, mam, mam]
