Correction	ErrorFrequency	Errors
sandwiches	185	[sandwishes, sanduiches, sanweiches, sandwitches, sanduiches, sandwches, sandwices, sandwitches, sendwiches, sandwuiches, sandwichs, sandwuiches, sanduiches, sandwches, sendwiches, sandwíches, sandwichs, sandwichws, sandwitches, sandswitches, sandwiche, sandwinches, swandwitchs, sandwíches, sandwichs, sandviches, sanduich, sanduiches, sandviches, sandwuices, sandviches, sandwishes, sandviches, sandwishes, sandwichs, sandwichs, sandwichs, sandwíches, sandwishes, sandwishes, sanwiches, sendwiches, sandwhiches, sundwiches, saudwiches, sandwishes, sandwichs, sandwichs, sanduiches, sandwitches, sandwithes, sandwich, sandwichs, sandwches, sandwitches, sandwishes, sandwich, sandwitches, sandwichs, sandwitches, sadwiches, sandwishes, sandwichs, sandwiche's, sandwichs, sandewiches, sanwiches, sandwithes, sandwithes, sandwichs, sandiches, sandwishes, sanduiches, sandwitches, sandwitches, sandwishes, sandwichs, sanduichs, sandwishes, sangwiches, sandwich, sanduwiches, sanwiches, sandwichs, sandwuiches, sandwichs, sandwines, sandwichs, sandwishes, sandwuiches, sandwches, sandwishs, sanswiches, sadwiches, sandwishes, sandwiche, sandwichs, sandwichs, sandwishes, sandwiche, sanwiches, sandwitches, sandwitches, sanwiches, sandiwches, sandwichs, sandwichs, sadwiches, sandwicheser, sandwihes, sandwichs, sandwices, sadwiches, sadwiches, sawiches, sandwishes, sandwishs, sandwishes, sandwhishes, sandwices, sandwitches, sandwithes, sanduwiches, sandwickes, sandwishes, sandwichs, sand wiches, sanwiches, snadwiches, sanduwiches, sandwichs, sanduiches, sandwiiches, sadwiches, sandwichs, sandwishes, sandwishes, sandwichs, sandwinches, sandwichs, sanwiches, sanwiches, sanduiches, sandwichesn, sandwichs, sadwiches, sandwishes, sanwiches, sandwichs, sandwichhes, sandwichs, sandwichs, sandwichs, sandviches, sanduiche, sanswiches, sanduiches, sanduwchs, sadwiches, sandawiches, sandwithes, sanduiches, sandwishes, sandwich, sandwches, sandwichs, sandwichs, sandwichs, sandwichs, sanwiches, sanwiches, sandwitches, sandwithes, asndwiches, sandwices, sandrichs, sanwiches, sandwichs, sandwichs, sandwichs, sandwides, sandwichjes, sandviches, sandviches, sandwinches]
interpreter	2	[interperter, interpretor]
dentistry	3	[dentestrey, denty, dentisty]
scene	1	[seine]
western	8	[westen, wester, westen, westen, westen, westren, wester, westner]
pupils	1	[pupiels]
apprehended	1	[aprehented]
technician	44	[techical, technican, tecnologo, tecnician, technition, technican, technation, technicien, technition, teconition, techniton, tecnician, tecnic, technicion, techinician, techinician, tecnician, techinican, techinitian, technicial, tecnichal, techinican, technition, technican, technican, tecnician, tecnich, tecnical, techinical, techinician, tecnician, tecnician, techinician, tecnical, tachnical, technican, tchnician, tchnicien., technican, technican, technican, tecnithian, tecnition, tecnician]
assistance	21	[assistend, assitance, assitance, assistent, assistence, assistence, assistence, assistence, assitance, assistency, assistence, assintence, assitance, assistence, assistances, assistence, assistence, assitance, assitance, assitance, assisastance]
explicitly	1	[explictly]
joy	1	[oy]
enunciate	1	[denunciate]
thought	84	[though, tought, thougth, thouhgt, [[thougth, tought, though, tought, tought, tought, thoug, thougt, thougt, thouth, thougt, throught, thougt, thougt, tought, thougt, though, tought, tought, though, tought, though, tought, thougth, thouth, tought, though, thougth, tought, tought, thout, thouhgt, tought, tought, thougt, thougth, thouhgt, tought, thoght, thoght, fought, thoutght, thught, thougth, thougth, tougth, thouht, thoughth, tought, fought, tought, tought, though, thougth, tought, thougt, fought, throught, thinked, though, thougth, thougt, tought, tought, tought, though, thouhgt, thoght, tought, tought, though, tought, thougt, thoug, thougt, thougth, thougt, tought, furght, thougth]
road	45	[rood, roud, rood, rd, rooad, rd, rd, rd., rood, roald, rod, rd, rood, rod, rd, rd, rood, roud, roud, rd., roade, roud, rd, rd, rd, rd, rad, roud, raod, rd, roud, rd, roald, rd, rd, rd, rd, toad, roud, rd, roud, raod, rd, load, rod]
space	5	[spacer, speace, spece, spase, spacet]
boys	2	[bois, boy's]
rather	2	[farther, [[rathen]
discriminatory	2	[descriminator, descriminatory]
publicity	5	[publicities, publicitary, pubblicity, pubblicity, publicty]
construction	34	[costruction, costruction, constraction, contructions, constrution, construcion, constru?tion, contruccion, constractin, constraction, constrution, costrution, contructions, construccion, construccion, contruction, constrution, contrucsion, construccion, contruction, costruction, costruction, construccion, constraction, constrution, construccion, constrution, contruction, constructuion, constrution, construcion, contructions, contruction, coustruction]
trading	1	[tradinq]
aimed	1	[inted]
marketing	138	[marqueting, markenting, markenting, markenting, markenting, marketink, markating, markting, markenting, markenting, maketing, maketing, markteing, markenting, markenting, markenting, markenting, markenting, markiting, markening, marceting, marqueting, marqueting, marqueting, maketing, manrketing, maketing, maketing, maketing, markating, markiting, markiting, marketig, marekting, merketing, markenting, markenting, market ing, marktings, markrting, marketin, markering, markering, markiting, markrting, maketing, maketing, marketring, marketring, markeint, marking, marketin, marketting, martering, marketiong, marketiong, markting, markeing, markineting, marketings, markenting, markting, markting, maketing, markerting, marking, maketing, markenting, markenting, markenting, markiting, marketting, marketig, markiting, marcketing, marcketing, markting, markting, marquetin, marketings, marketign, narketing, marketting, marketting, marketin, marketin, markenting, markerting, maketing, marketin, makteting, marketin, markenting, markenting, maketing, maketing, marking, makerting, marketin, marketting, marketig, markting, markting, marjeting, markting, maketing, maketing, maketing, maketing, maketing, marteking, marteting, markiting, marekting, markenting, marcketing, marcketing, markeing, maketing, markting, markering, marking, maketing, markting, markting, marketings, marketting, markting, markeing, marketting, marcketing, marking, markting, markeing, matketing, maketing, manketing, marketiing]
officials	2	[officals, offical]
sleeps	1	[sleaps]
helps	3	[hleps, helpes, help]
mansions	1	[masions]
psychologist	39	[psicology, psycologist, psichologist, psychology, psicologist, psichologist, psicology, psicology, psicologyst, phsicology, psichologist, psychologo, psicologist, psichologist, psicology, psycologist, psycologist, psichologist, psicologist, psychologyst, psichologist, psycologist, psichology, physichologist, psicologist, psycologist, psicologist, psycologist, psichologist, psycholigist, psicologist, psycologist, psychologyst, psichologist, psicology, psycologist, psycologist, psihologist, psicologist]
marijuana	1	[marihuana]
worried	7	[warried, warried, warried, wride, worrid, worrid, worryde]
alien	2	[allien, allient]
mustache	2	[mustach, mistache]
laughter	1	[laught]
telephone	43	[telefone, telefone, telefon, telefon, telephon, telefone, telefon, telepon, telefon, telefone, telefone, telefon, telephon, thelephone, telefoun, telephon, telephon, thelephone, telephon, telephon, telefone, thelefone, telefone, telephon, telefone, telehone, telefon, telephon, tlephone, telephon, telefone, telephon, phone, phone, thelephono, telephoe, phone, telephon, is number [[telefon, telephon, telefone, telephaone, telefon]
warning	16	[warming, warring, warming, worning, warming, wearning, wearning, warming, wearning, waring, warming, warming, warming, wearning, warnning, worning]
cartographer	1	[cartograph]
pencils	118	[pecils, pencrls, pensils, pencíls, pencills, penncils, pensils, pensils, penclis, pencails, penciles, pecils, pecils, penclis, pencyls, pensils, pencíls, pecils, pencíls, pensils, penciles, pensils, penclis, penlis, pensils, penclis, pensils, pensils, penclis, penicls, pnecils, pensils, pensils, penciles, pensil, pencls, pencíls, penciles, pancils, pecils, pensils, pencilss, pensils, pencile, penclis, pensils, pensils, penciles, pensils, pensils, pensils, pencís, pencíls, pencelis, pencills, pincils, pensils, penscils, penils, pencels, pencills, penicls, pensils, pensils, pencels, pancils, pensils, pencíls, pincels, penclis, pen cils, pecils, pensils, pensils, pensils, pensils, pensils, penciles, pincils, pencíls, pensilsa, pincal, penciles, pancils, pensils, penciles, pencilis, penciles, thirty [[pencs, pencilas, penicls, pensils, pencels, pemcils, penscils, pensils, pancils, pecils, pencíls, pensils, pencíls, penciles, penscils, oencils, pencíls, pencis, pecils, pensils, pensils, pensils, penclis, penclis, penciles, penclis, peas, pecils, pecils, pencills]
soya	1	[soia]
manufacturing	85	[manufactoring, manufactoring, manufaturing, manufuturing, manfacturing, manufactuary, manufactoring, manufacting, manufaturing, manufactoring, manufaturing, manufactoring, manufactoring, manufactoring, manufactoring, manufacturin, manufactoring, manufactruing, manufactoring, manifacturing, manufactoring, manifacturing, manifacturing, manifacturing, manufactoring, manufactory, manufacturig, manifacturing, manifacturing, manuracturing, manafacturing, manufactory, manufactoring, manufactoring, anufacturing, manufactoring, manufactoring, manufactury, manufactoring, manufaturing, manufcturing, manufactory, manifacturing, manifacturing, manifacturing, manufactoring, manufaturing, manufactruing, manufactoring, manucacturing, manufactuning, manufaturing, manufaturing, manufactoring, manufactuing, manufaturing, manufactoring, manufacuring, manufacturying, manufactory, manufactoring, manufactoring, manufecturing, manufactury, manufaturing, manufactoring, manufaturing, manafacturing, manafacturing, manafacturing, manufactoring, manufacturing's, manufactory, manufactoring, manufaturing, manufactory, macufacturing, manufactuaring, manufactory, manufactoring, manufactory, manafacturing, manufacuring, manufactureing, manufactoring]
single	15	[singel, singl, singl, singletoon, singal, sigle, sanglar, sigle, singel, singel, sigle, singel, sigle, sigle, single's]
mess	7	[mass, mass, mees, mass, mass, mees, miss]
every	210	[evry, avery, evey, eavery, ever, evey, evrey, avery, evary, avery, evey, evey, ever, evedy, ever, tvery, ervery, evert, evere, evrey, evry, avery, evry, avery, evry, evrey, avery, evey, everey, avery, evry, evry, evry, avery, avery, ever, ever, everey, everey, ievery, enery, enery, evry, ever, evey, evry, eyery, evrey, evrey, very, evry, evry, evety, evry, eyery, eyery, everu, enery, evry, erery, very, evry, evry, ever, ever, evey, ervery, ervery, ervery, avery, avery, everey, ever, ever, ever, evey, erey, erery, erery, erery, evry, evry, ey, eveyr, evry, evey, evey, everey, evry, ecery, ervery, everey, eevery, ever, evary, avery, evety, avery, evry, ery, ery, evry, ever, ever, evry, erey, avery, evry, everey, erery, avery, ever, evry, evey, evey, evey, avery, vevry, evry, evey, ecery, evary, ever, avery, evry, evry, avery, everys, evry, evry, ery, very, ewry, evry, ever, evey, everty, avery, ervery, very, evry, avery, avery, very, ervery, evrey, everu, [[evry, evry, evry, very, everey, everey, everey, evey, erery, evry, evrey, everey, very, evry, ervery, evry, everrt, evey, envery, everey, avery, avey, evry, evry, evry, evey, very, ever, evry, avery, evry, evey, enery, avery, everig, everig, svery, ever, ervery, erery, erery, evry, enery, erery, evey, evrey, evey, evry, ever, evry, very, evry, evering, evry, erery, evry, evey, ervery, ervery, ever, everey, evry, avery]
eight	356	[eigth, eigth, eigh, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eghte, eigh, eigth, eigth, enigt, eigth, eigth, eite, einght, eihgt, eigth, eigth, eigth, eigth, eigth, eigth, egiht, aight, eigthen, egiht, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, right, eght, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eignt, eigth, eignt, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eghet, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eighty, eigth, eigth, eght, eigth, eigth, eigth, eith, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eighe, eigth, eigth, eigth, eigth, eigth, eigth, einght, eigth, eiht, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, height, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eingh, eigth, eith, eigth, eigth, eighte, eigth, eigth, eitht, eigh t, eigth, eigth, eigth, eigth, eigth, eigh, eigt, eigth, eaght, eihgt, eigth, ehgt, eignt, eigh, eigth, eighteen, eigth, eigth, eigth, eighth, eighth, eigth, eigth, eigth, eigth, eigth, eihgt, eith, eith, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigt, eighte, eigth, eighth, eigth, eigth, eigt, eigth, eigth, eigth, eith, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigh, eigth, eigth, eigth, eigth, eghty, eigth, eigth, eigth, eigth, eigth, eiht, eihgt, eigth, eitght, eitgh, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigthy, eigth, eigth, eigthy, eigth, eigth, eigth, eigth, eigth, eigthy, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eihgt, eigth, eigth, eigth, eigth, eigth, eith, eigth, eithg, eigth, eigth, eigth, eigh, eigth, eigth, eght, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eat, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigth, eigt, eigth, eighty, eigth, eght, etght, eigth, eigth, eigth, eigth, eigth, eitgh, eigth, eigth, eigth, eigth, eigth, eithe, eigth, eithy, eigth, ehigt, eigth, eigth, eigth, eigth, eighth, eigth, eigh, eigth, eigth, aight, eigth, eigth, eigth, eigth, eigth, eigthy, eigth, eigth, eiht, eigth, eigth, eigth, eihgt, eihgt, enght, einght, eitht, einght, elght, eingt, eigth, eigth, eigth, eigt, eith, eigth, eigth, eigth]
poisonous	1	[poisnous]
panicked	1	[paniced]
muscles	1	[muckles]
focused	8	[foccused, foccused, focussed, focussed, fucused, focussed, focussed, focussed]
donkeys	1	[donkeis]
slicing	1	[slising]
grandma	21	[granma, grandmom, grandmom, grandmom, grandmom, grandme, grandmam, grandmma, grand ma, gradma, gradma, grandmum, grandmum, grandmom, grandmar, gramma, granma, grandmam, gradma, granma, grama]
analyst	134	[analist, analist, analist, analist, anylist, analist, analist, analist, analist, analista, analist, analist, analist, analist, analist, analist, analist, analist, anlyst, analist, analist, analist, analist, analist, analist, analist, analist, analist, analisty, analist, analist, analist, analist, analist, analisty, analisty, analist, analist, analist, analysis, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analyt, analist, analist, analist, analist, analist, analisys, analist, analist, analist, analist, analist, analist, analisty, analist, analist, analist, analist., analist, analist, analist, analist, analist, analist, analist, analist, analisty, analist, analist, analist, analist, analist, anlyst, analist, analist, analisty, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analisty, analist, analist, analisty, analist, analist, analist, analist, analist, analist, analist, analist, analist, analist, analisty, analyste, analist, analist, analisty, analist, analist, analist, analist, analisy, analist, analyts, analist]
muscled	1	[mouscle]
authentic	1	[auhentic]
starters	17	[started, startes, startes, startes, started, stater, started, startes, startes, startes, stater, started, starten, startes, startes, sarter, startes]
contract	6	[contrat, contrat, contact, contact, contact, countract]
psychotherapy	2	[psychotheraphy, psycotherapy]
richest	2	[reachest, rischest]
embedded	1	[imbedded]
equestrian	1	[equistrian]
unwanted	1	[unwant]
exciting	317	[exiting, excting, excting, excting, excinting, exiting, exsiting, exiting, exsiting, exiting, exceting, exciteing, excitant, exceting, exiting, exiting, exciding, exiciting, excited, exiting, exiting, excitinng, exiting, excitting, excitings, exiciting, exiciting, exicting, exiting, exiciting, exiting, excisting, exciteting, exacting, exiting, exiting, excinting, exicting, exiciting, exiting, exiciting, exiciting, excting, excinting, excinting, exiting, exiting, exiciting, exiting, exceting, excinting, exiciting, excting, excinting, exiciting, exiciting, exiting, exiting, exiciting, esciting, exiciting, excting, exicting, exiting, excinting, excinting, exicting, exiting, excinting, ecxiting, exiciting, exiting, excinting, exiciting, exiting, exiciting, exiting, exiciting, exceting, excinting, exiting, ex?iting, exceting, excinting, excinting, exiting, exiting, exicting, exiting, exceting, excinting, ecxiting, excitng, exiting, exiciting, exceiting, exiting, exceting, exicinting, excting, exiting, excting, exiting, execiting, excting, excyting, exciteing, exiciting, exiting, exceiting, excitant, exiting, existing, exiting, excinting, exiciting, exiting, exiting, exiting, excitting, excitant, excinting, exiting, exiciting, excinting, excating, excitting, excitting, excinting, exiting, exiciting, exitiing, exiting, exicting, exiting, exiting, exiting, exiting, exacting, exiting, excosting, exiting, exceting, exceting, exceting, excitant, exciteing, exiten, exicting, exited, exiciting, excting, excitting, excinting, excinting, excinting, excinting, exiting, exiting, exaiting, excitating, exiting, exiting, excitant, exiting, exiciting, exiting, exiciting, ecxinting, exiciting, exiting, excited, exiciting, exicing, exceting, excinting, exiting, excitanting, exiting, exaiting, excating, excintig, excting, exiting, excinting, exiting, excinting, excting, excisting, exiting, exiting, excinting, excitin g, exiting, exiting, ecxiting, exiting, ex?iting, exating, exacting, exiting, excitinting, exiting, excinting, exting, exting, excetting, excitant, exceiting, existencial, exating, excitting, excuting, exiting, exiting, exicting, exaiting, ixciting, exiting, exicting, ecxiting, excinting, exiciting, excithing, exceting, exceting, excitign, exeiting, exiciting, exicieted, exicieted, excinting, exiting, exiting, excinting, cxciting, excinting, existing, exiting, exiting, exiting, excinting, excitiing, excyting, exiting, exiting, exiting, exiciting, exceiting, exiting, excinting, exiciting, ex?iting, axciting, exiting, exiting, exiciting, excitin, exiting, excitng, exiting, exiting, excitings, exiting, exiting, execiting, excinting, exicitng, existing, exiciting, excinting, exceting, excitting, exiting, exctintant, excinting, excinting, excitng, excinting, excitings, exiciting, exiciting, excitting, exiting, exicting, excititing, excisting, exiciting, excting, axciting, exerciting, excitting, ecixiting, excisting, ecciting, exceting, excitingl, exsiting, exiciting, excting, exicting, excting, excting, excting, exicting, exceting, excing, excting, execiting, exicting, exciding, excting, excitng, exicting, ecitung, excinting, exeiting]
