tweet_text,sentiment,sentiment_score,tweet_text_tmp
Q want to grow dread Oh lord,anticipation,1.0859999999999999,want grow 
Finally got the shrimp and broccoli I been craving facesavouringdeliciousfood,anticipation,1.234,got craving 
time to get ready for school,anticipation,1.016,get 
Lets race at 1pm tomorrow afternoon 99chance of rain start at 6pm,anticipation,1.398,let race 
We will never see progress a a human race when we are so judgmental towards one another Compassion go a long way BruceJennerInterview,anticipation,1.109,see go 
Wow somebody played with derricka little sister on Facebook facewithtearsofjoy facewithtearsofjoy it funny but it not because this man grown a shit amp you young asf expressionlessface,anticipation,1.0550000000000002,played sofjoy grown amp 
Hershel as better be on vacation amp hope dont nobody get a hold of his as,anticipation,1.4680000000000002,get 
Enjoying some bourbon watching the strangest MLB game ever and having some great conversation with…,anticipation,1.6869999999999998,enjoying watching having 
skull I wa waiting for this,anticipation,1.187,waiting 
Playing it with a bunch of people that run track is hella fun facewithtearsofjoy facewithtearsofjoy personrunning mediumdarkskintone dashingaway fire fire fire fire,anticipation,0.937,playing run personrunning dashingaway 
Bitch as put me out today i am so happy I dont have to see him tomorrow,anticipation,1.203,put have see 
I stopped for a long time thou grinningfacewithsmilingeyes,anticipation,0.922,stopped 
Was not expecting two essay this weekend and being sick with my allergy acting up facewithsteamfromnose facewithmedicalmask wearyface my weekend fucked already,anticipation,1.469,expecting acting fucked 
Start practice again tomorrow for NEW EDITION facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes I miss my NE FAM wearyface,anticipation,1.75,start miss 
I love watching my mother get ready for work round this time smilingfacewithhearteyes,anticipation,1.9450000000000005,love watching get 
Wasnt expecting Two essay this week wearyface wearyface,anticipation,1.469,expecting 
oh i start tomorrow persontippinghand facewithstuckouttongueclosedeyes,anticipation,1.398,start persontippinghand 
Our buddy Shalin hit u up every time he visit from Chicago and he like it hot Maggies Farm,anticipation,1.2040000000000002,hit visit like 
Waiting for the 5 shit prolly stuck downtown unamusedface,anticipation,1.187,waiting 
I finally know a taste of how New Yorkers must have felt on 911 Watching your city underseige is horrible and sad,anticipation,1.093,know felt watching 
Headin out to the youth retreat like a BOSSretreat HOPE Academy in Baltimore MD,anticipation,1.265,headin 
oh my god wow now I cant watch this show thank u smilingfacewithopenmouth,anticipation,1.007,watch thank 
Shouldve never gave a young nigga money,anticipation,1.086,gave 
ill be there in 20 minute Im watching alor bit of this football game bro,anticipation,0.992,watching 
Watching a group of people walk up Light St busting business window Its sad this will overtake the peaceful part of today,anticipation,0.945,watching walk busting overtake 
Waiting with baited breath for your android mobile app,anticipation,1.531,waiting baited 
it not going to happen tomorrow,anticipation,1.132,going happen 
I cant wait to see my cousin off to prom tomorrow smilingfacewithhearteyes facewithstuckouttongueclosedeyes,anticipation,1.171,wait see prom 
You know the future track about to be fire when he start mumbling under his breath before the beat drop,anticipation,1.125,know track start mumbling 
chillin bro get with next time you in FL whats up Im ready come when u say the word,anticipation,1.016,chillin get come say 
still waiting on I really like eye grinningfacewithsmilingeyes raisinghands fire hundredpoints LetsGooo GrynDE,anticipation,1.187,waiting like raisinghands 
Ready to explore the fort Philly15 highlandsschool Warof1812 francisscottkey,anticipation,1.1949999999999998,explore 
Rise up and say This is my time This is my moment Ive let excuse hold me back long enough,anticipation,0.922,rise say let hold 
Waiting for to make a eggplant pic out of this,anticipation,1.187,waiting make 
Sometimes you need a second chance because time wasnt ready for the first one,anticipation,1.016,need 
Katie deserves a medal for sitting with me on the bus because Im annoying af,anticipation,1.079,deserves sitting 
every time isee her on my TL Boys in Motion get stucm in my head lol,anticipation,0.985,isee get 
PITCH PERFECT 2 come out during CharlotteGP partypopper I know what Ill be doing during nap time moviecamera eye womandancing lightskintone cantwait,anticipation,0.961,pitch come know doing womandancing 
Glad I got the WWENetwork so i could pause when i went to get food now watching the KissMeArse match,anticipation,1.0590000000000002,got pause went get watching 
Waiting for Not Top Ten to come on and get to see CHAAAAUNCEYYYY BILLLLLLLLLUPPPPS analyze raisinghands mediumlightskintone basketball detroit,anticipation,2.0380000000000003,waiting come get see analyze raisinghands 
Patiently waiting till may 16th smilingfacewithsunglasses watch runningshoe necktie,anticipation,1.71,waiting watch 
Getting home after being gone for the week to Chunk just staring out the window waiting for me then…,anticipation,1.187,getting gone staring waiting 
you tweet me when you see I believe in waiting and faith,anticipation,1.625,tweet see believe waiting 
Wow Just wow tarzan is AMAZING RUN to the final show at 2 pm tomorrow Proud to be a Hallman,anticipation,1.054,run 
Belated birthday gift from catandmousepad dawww The Can Company,anticipation,1.258,
Ready get up and get my day started wearyface idky tho Im not even doing nothing facewithtearsofjoy facewithtearsofjoy,anticipation,1.25,get get started doing 
when she try lie but you wa waiting smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anticipation,1.187,try lie waiting 
My own EVERYTHING only thing Im missing is my Car In Thats coming soon so wait on it oncomingfist,anticipation,1.156,missing coming wait 
An entire year of gain grimacingface grimacingface grimacingface Okay okaysoIn April 2014 Id barely even started personpouting but by…,anticipation,1.406,okays started personpouting 
grasping the role of being the best player on a team with 3 HOFers SA wa really expecting that year 2,anticipation,2.024,grasping expecting 
I hope them car in traffic got food because Id b hungry confusedface,anticipation,1.32,hope got 
None of these outoftown hoodrats want to sit and wait for folk to sort out what happened Its all about the language of the oppressed,anticipation,1.007,want sit wait sort happened 
sparkle 3 Bundles Installed W Drop Curls smilingfacewithhearteyes sparkle Divahglamhair Salon 1000,anticipation,0.914,installed sparkle 
Keeping tab on the time balancing the amount of outfit with the shoot timeIts an art form i…,anticipation,0.907,keeping balancing 
waiting on Brittany,anticipation,1.187,waiting 
Waiting for this program to start,anticipation,1.9369999999999998,waiting start 
The sun is coming out now,anticipation,1.078,coming 
Im pretty sure watching Titanic for the first time made me realize I wa gonna die some day,anticipation,1.4529999999999998,watching made realize gon die 
I cant wait too see my baby today imma kiss all over her face,anticipation,1.234,wait see mma kiss 
Babe got court today hope everything go well foldedhands faceblowingakiss,anticipation,1.265,got hope go foldedhands 
Boutta just start over young,anticipation,1.25,bout start 
Cause if they hate then let them hate amp watch the money pile up personbowing mediumdarkskintone moneybag,anticipation,1.109,cause hate let hate watch pile personbowing 
I hate waiting for the bus,anticipation,1.187,hate waiting 
lMFAO Im so excited for tomorrow,anticipation,1.507,
Im ready get on CNN and start giving nigga bar all these non Baltimore people trying to trash my city name,anticipation,1.25,get start giving trying trash 
I always watch it on my tv But how bout them WIZARDS,anticipation,0.929,watch bout 
The dessert craving is at an all time high right now pigface cookie softicecream,anticipation,1.1800000000000002,
I hate waiting,anticipation,1.187,hate waiting 
time to go to bed and hope white people a a whole schedule a group meeting to decide to not be racist douchebags,anticipation,1.523,go hope decide 
marriage is tough Heres a blog to take your mind off it Food for thought,anticipation,1.0699999999999998,heres take 
twowomenholdinghands When we demonize soul food we demonize the woman and girl who may have prepared it BreakingTheSilence,anticipation,1.071,demonize demonize prepared breaking 
Once you finally get what you want you realize it nothing like what you thought it would be,anticipation,0.9840000000000001,get want realize thought be 
Im getting a new phone today Yeah ive been waiting month for this day,anticipation,1.187,getting waiting 
If youve managed to get me to take my top off while with me you deserve a slow clap because Ive actually started to hate everything under,anticipation,2.18,managed get take deserve started hate 
