tweet_text,sentiment,sentiment_score,tweet_text_tmp
Like damn Im careful Im not gonna kill u facewithtearsofjoy facewithtearsofjoy openhands,trust,1.351,gon kill 
yea sort of like the innocent Orioles fan that were severely beaten by thug,trust,1.1869999999999998,beaten 
school tomorrow is not my forté,trust,1.093,
So we will not know if the officer will be charged on Friday RIPFreddieGray BlackLivesMatter weneedanswers,trust,1.0859999999999999,know charged 
Nigga in the gray jacket wa really breaking down that police officer facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,trust,1.3659999999999999,breaking 
Yo if any of ya family member a police officer u have my blessing foldedhands revolvinghearts,trust,1.7180000000000002,have 
Dance Show Later faceblowingakiss raisedfist but I dont feel like going,trust,1.195,raisedfist feel going 
I have more important thing to do LIKE GO TO CLASS,trust,1.117,have do go 
When attractive guy tell me they have a brother Im just like eye eye eye,trust,1.132,tell have 
Days like today I wish my brother wasnt a cop,trust,1.5619999999999998,wish 
Im not one to ask of these request but can everyone say a mini prayer that my brother and the police officer stay safe downtown,trust,2.4130000000000003,ask say stay 
Yeah I like mixed girlstalks to you for a few monthsstops talking to you then go back to white girlsMy love life basically,trust,1.586,like mixed talking go 
Oh my god David Loughs face that must be the best feeling,trust,1.135,face 
I honesty think oomf would like me if I wa fully white and skinny pensiveface sometimes i wish I wa,trust,2.188,honesty think like wish 
I think the handled the protest very well last night amp exercised great patience Thanks for protecting our city BCPD,trust,1.289,think handled exercised protecting 
I get excited knowing that a white guy like mixedblack girl because there so many white guy that bash u,trust,1.281,knowing bash 
I need a bestie Is she accepting application,trust,1.406,need accepting 
Good morning everyone redheart ️ sun ️ hotbeverage ️ weekendmusic np ♫ You Spin Me Round Like a Record by Dead or Alive pic,trust,2.039,redheart ️ spin 
Jamal Bryant talking bout member from his church need to meet him at Mondawmin Them deacon at Home like Fuck dat shit pastor,trust,1.883,talking need meet 
GET OUT THERE AND START SPEAKING DISPLAY SOME BACKBONE amp EMPATHY FOR CHRISSAKE BALTIMORE NEEDS A LEADER NOW,trust,1.3130000000000002,get start speaking needs 
Heb Faith is evidence of our ownership of what we are hoping for It is,trust,1.4220000000000002,hoping 
Hospitality Job in SevernaPark M Sadness Crew Member at Einstein Bros Bagels VeteranJob Jobs TweetMyJobs,trust,1.25,
Honestly I highly respect police men and the people who serve our nation But I also have the same amount of respect for basic human life,trust,2.0540000000000003,respect serve have 
But I still show mad love when I see fit,trust,1.11,show see 
I hate trying to make grown person understand Thats like persuading a child neutralface,trust,1.406,hate trying make grown understand persuading 
Let me clean out my dm Its real messy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy nailpolish mediumskintone nailpolish mediumskintone nailpolish mediumskintone nailpolish mediumskintone smilingfacewithsunglasses,trust,1.125,let clean 
My little brother stop half way through reading a book about moon and then get up and moon me Like why,trust,1.132,stop reading get moon 
raytrez never really claimed mee facewithtearsofjoy facewithtearsofjoy skull persontippinghand he cant accept the fact that we cousin,trust,1.391,claimed persontippinghand accept cousin 
Dear god please save and redeem my forty and shuttle today babyangel,trust,1.179,save redeem 
okay dip If you dont like what I say dont try to make ya self relevant You not even following me like bye tf,trust,1.5,like say try make following 
I strongly support protesting but once violence occurs you lose all credibility Everyone in Baltimore stay safe,trust,1.4769999999999999,support protesting occurs lose stay 
My brother is getting my name tatted eye eye eye right Now I real so special,trust,1.2890000000000001,getting tatted 
my bby low key look like Angel Haze facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy youre not the first to say that omg,trust,1.109,say 
sometimes I wanna be ya lover sometimes I wanna be ya friend smilingface,trust,1.227,wan wan smilingface 
I taught her how to talk to me when she take pipe raisinghands amp opened up her amp showed her what a real nigga like smilingfacewithsunglasses,trust,3.468,taught talk take opened showed smiling 
when it get cold and Im feeling kinda lonely Im hoping that chu put a cover me smilingfacewithopenmouthcoldsweat,trust,1.5730000000000002,get feeling hoping put cover 
Rape is illegal in Islam just like in 10 commandment sex is only allowed in marriage,trust,1.5539999999999998,allowed 
EricHolder he stood behind what he belief in n didnt care about losing his job I will always respect that Man,trust,1.4220000000000002,stood belief care losing respect 
In ministry there are people that Depart are Devoted or those that Deserve another chance Min Pat,trust,1.11,are depart devoted deserve 
So true on many level,trust,1.242,
I hope Baltimore police take the city back with a much force a possible Embarrassing,trust,1.164,hope take 
why do black woman have le cohesive neighborhood weaker family and attend worse school,trust,1.203,have attend 
kinda liking this new look grinningfacewithsmilingeyes smilingfacewithhearteyes,trust,1.093,liking 
we gotta bless the blunt like it food facewithtearsofjoy facewithtearsofjoy smilingfacewithopenmouthsmilingeyes,trust,1.453,got bless 
jordon amp theo irk my soul just a much a Johnathan no wonder theyre like brother persongettingmassage mediumskintone persongettingmassage mediumskintone,trust,1.132,irk wonder 
faith is to be awake and to be awake is for u to think and for u to think is to be alive,trust,1.242,is think think is 
still can not beLIEVE im not transphobic i just dont like trans people pleaSE PITY ME IM A WHITE CISGENDER MALE,trust,1.148,believe like plea pity 
luv u mr martin teacher of the year incredible i have learned so much in his wonderful class,trust,2.024,luv learned 
This is the BarackObama I voted for TWO TIMES loving it WHCD2015 POTUS rocking the mic and cracking mad joke,trust,1.954,voted loving rocking cracking 
Relay For Life Loch Raven High School Bc I love mr Hanley amp mr Salvino greenheart 2 post one day,trust,1.289,love 
And here the view safely from Amtrak coach of the just lit senior center fire Must be 10 miles…,trust,1.0859999999999999,lit 
Id love to see the Eagles draft Marcus Mariota hopeful,trust,1.391,see draft 
Good cop dont deserve this,trust,1.5630000000000002,deserve 
FREE THE REAL unlocked MY MFn BROTHER NOONEY hundredpoints manandwomanholdinghands LIL SIS LOVES YOU LOTS revolvinghearts LOVES YOU TO DEATH brokenheart INPATIENT…,trust,2.0469999999999997,manandwomanholdinghands loves loves 
i hate mr martin i would love b day if it wasnt for his fucking class lmao he is the shittiest teacher ive ever had,trust,1.399,hate love had 
Ared I know it the book but still facewithtearsofjoy idk who posted this but 26700 like flushedface thats real doubleexclamationmark ️,trust,1.125,know idk posted flushedface 
im soo happy this week of school ha finally ENDarrow ed wearyface raisinghands wa mentally drained with all this work amp all these exam skull ogre,trust,1.5930000000000002,raisinghands drained 
Praying for all the officer,trust,1.125,praying 
We still havent grasped the concept of brotherhood and chemistry without that were nothing but individual on a team going no where fast,trust,1.484,grasped going 
Love my homies true friend,trust,2.2969999999999997,love 
My brother get out of the army today but it doesnt feel real Like holy fuck it been 3 year already,trust,1.773,get feel 
Remembering working on Liberty Heights by Mondawmin mall 10 year ago In a pawn shop Behind bullet proof gas PrayForBaltimore,trust,1.4609999999999999,working 
For folk not familiar with the area aka those of you who dont stay from the cul de sac LibertyHeights Mondawmin PrayForBaltimore,trust,1.2029999999999998,stay 
This is the same man that belief Lois Lerner and Hillary Clinton didnt break the law Sums it up,trust,1.219,break sums 
Honored to be on the Parliament record featuring JossStone and GeorgeClinton Benzel JossStone…,trust,2.04,honored featuring 
matter fact i want Damijae talk to somebody else relievedface,trust,1.204,matter want talk 
Even though there wa only a few people in it my 4 year dream came true today at my 2nd to last show w CHC theatre,trust,1.141,wa came 
Today wa Pats last show at Calvert Hall Words cant describe how proud I am to call you my…,trust,1.376,describe call 
